,original_index,context_translated,question_translated,text_translated
31,14031,"නින්ටෙන්ඩෝ එන්ටර්ටේන්මන්ට් සිස්ටම් ජනප්‍රිය වෙමින් මිලියන ගණනක් ඇමරිකානු නිවාසවලට ඇතුළු වෙත්ම, සමහර කුඩා වීඩියෝ කුලියට දෙන වෙළඳසැල් ඔවුන්ගේම NES ක්‍රීඩා පිටපත් මිලදී ගැනීමට පටන් ගත් අතර, දින කිහිපයක් සඳහා වීඩියෝ කැසට් කුලියට ගැනීම සඳහා සමාන මිලකට ඒවා පාරිභෝගිකයින්ට කුලියට දීමට පටන් ගත්හ. නින්ටෙන්ඩෝ ක්‍රීඩාවට ඔවුන්ගේ ක්‍රීඩාවේ ආරම්භක පිරිවැයෙන් ඔබ්බට කිසිදු ලාභයක් නොලැබුණු අතර, චිත්‍රපට කුලියට ගැනීම මෙන් නොව, අලුතින් නිකුත් කරන ලද ක්‍රීඩාවකට ගබඩා රාක්කවලට පහර දී එදිනම කුලියට ගත හැකිය. නින්ටෙන්ඩෝ ක්‍රීඩා කුලියට දීම නැවැත්වීමට පියවර ගත් නමුත් බ්ලොක්බස්ටර් වීඩියෝ ක්‍රීඩාව ක්‍රීඩා කුලියට ගැනීම මහා පරිමාණ සේවාවක් බවට පත් කිරීමට පටන් ගන්නා තෙක් විධිමත් නීතිමය ක්‍රියාමාර්ගයක් ගත්තේ නැත. නින්ටෙන්ඩෝ කියා සිටියේ ගනුදෙනුකරුවන්ට ක්‍රීඩා කුලියට දීමට ඉඩ දීමෙන් අලෙවිය සැලකිය යුතු ලෙස හානිවන අතර ක්‍රීඩා පිරිවැය ඉහළ යනු ඇති බවයි. නින්ටෙන්ඩෝට නඩුව අහිමි වූ නමුත් ප්‍රකාශන හිමිකම් උල්ලං ment නය කිරීමක් මත එය දිනා ගත්තේය. බ්ලොක්බස්ටර් ඔවුන්ගේ කුලියට ගත් ක්‍රීඩා සමඟ මුල්, ප්‍රකාශන හිමිකම සහිත උපදෙස් පොත් පිංච ඇතුළත් කිරීම තහනම් කරන ලදි. තීන්දුවට අනුකූලව, බ්ලොක්බස්ටර් ඔවුන්ගේම කෙටි උපදෙස් - සාමාන්‍යයෙන් කුලී පෙට්ටියේ පිටුපස සිරවී ඇති කුඩා පොත් පිංච, කාඩ්පත හෝ ලේබලය වැනි ස්වරූපයෙන් - ක්‍රීඩාවේ මූලික පරිශ්‍රය සහ පාලනයන් පැහැදිලි කළේය. වීඩියෝ කුලියට දෙන සාප්පු වල වීඩියෝ ක්‍රීඩා කුලියට ගැනීමේ පුරුද්ද දිගටම පැවති අතර අදටත් එය සිදු වේ. වීඩියෝ කුලියට දෙන සාප්පු වල වීඩියෝ ක්‍රීඩා කුලියට ගැනීමේ පුරුද්ද දිගටම පැවති අතර අදටත් එය සිදු වේ.",ප්‍රකාශන හිමිකම සහිත උපදෙස් පොත් පිංච භාවිතා කිරීම වෙනුවට බ්ලොක්බස්ටර් කළේ කුමක්ද?,ඔවුන්ගේම කෙටි උපදෙස් නිෂ්පාදනය කළේය
32,14032,"නව හා effective ලදායී උපක්‍රමයකින් ජනප්‍රිය පෙරමුණ ආර්මේනියාවට දුම්රිය අවහිරයක් දියත් කළ අතර එමඟින් පෙට්‍රල් හා ආහාර හිඟයක් ඇති විය. මහජන පෙරමුණේ බලපෑම් මත අසර්බයිජානයේ කොමියුනිස්ට් බලධාරීන් සහන ලබා දීමට පටන් ගත්හ. සැප්තැම්බර් 25 වන දින ඔවුන් අසර්බයිජානියානු නීතියට ප්‍රමුඛත්වය දෙන ස්වෛරී නීතියක් සම්මත කළ අතර, ඔක්තෝබර් 4 වන දින මහජන පෙරමුණ අවහිරය ඉවත් කළ තාක් කල් නීතිමය සංවිධානයක් ලෙස ලියාපදිංචි වීමට අවසර දෙන ලදී. අසර්බයිජානය සහ ආර්මේනියාව අතර ප්‍රවාහන සන්නිවේදනය කිසි විටෙකත් යථා තත්ත්වයට පත් නොවීය. දිගින් දිගටම ආතතීන් උත්සන්න වූ අතර දෙසැම්බර් 29 වන දින ජනප්‍රිය පෙරමුණ ක්‍රියාකාරීන් ජලීලාබාද්හි ප්‍රාදේශීය පක්ෂ කාර්යාල අත්පත් කර ගත් අතර දුසිම් ගණනක් තුවාල ලැබූහ. දිගින් දිගටම ආතතීන් උත්සන්න වූ අතර දෙසැම්බර් 29 වන දින ජනප්‍රිය පෙරමුණ ක්‍රියාකාරීන් ජලීලාබාද්හි ප්‍රාදේශීය පක්ෂ කාර්යාල අත්පත් කර ගත් අතර දුසිම් ගණනක් තුවාල ලැබූහ.",ආමේනියාවට කොපමණ භාණ්ඩ ප්‍රවාහනය අසර්බයිජානයෙන් ආරම්භ වී තිබේද?,සියයට 85 යි
33,14033,"ඇමරිකානු පැරණි බටහිර රටවල පොලිස් සේවය බොහෝ විට ඉතා දුර්වල මට්ටමක පැවතුනි. [උපුටා දැක්වීම අවශ්‍යයි] දුර්වල සම්පත් උපයාගත් ෂෙරිෆ්වරුන් සහ තාවකාලිකව සංවිධානය කරන ලද දේපළ සමඟ හමුදාව බොහෝ විට පොලිස් සේවයක් ලබා දුන්නේය. [උපුටා දැක්වීම අවශ්‍යයි] මහජන සංවිධාන පෞද්ගලික කොන්ත්‍රාත්කරුවන් විසින් අතිරේකව සපයන ලදී, විශේෂයෙන් පිංකර්ටන් ජාතික රහස් පරීක්ෂක ඒජන්සිය, පුද්ගලයන්, ව්‍යාපාරිකයින්, පළාත් පාලන ආයතන සහ ෆෙඩරල් රජය විසින් කුලියට ගන්නා ලදී. එහි උච්චතම අවස්ථාවේ දී, පිංකර්ටන් ඒජන්සියේ සංඛ්‍යාව එක්සත් ජනපද හමුදාවේ සංඛ්‍යාව ඉක්මවා ගියේය. [උපුටා දැක්වීම අවශ්‍යයි] [උපුටා දැක්වීම අවශ්‍යයි]",ඕල්ඩ් වෙස්ට්හි ප්‍රාදේශීය පොලිස් විකල්ප මොනවාද?,දුර්වල සම්පත් උපයාගත් ෂෙරිෆ් සහ තාවකාලිකව සංවිධානාත්මක දේ
34,14034,නූතන ඩීඑස්ටී මුලින්ම යෝජනා කරනු ලැබුවේ නවසීලන්ත කීට විද්‍යා ologist ජෝර්ජ් හඩ්සන් විසිනි. ඔහුගේ වැඩ මුරය නිසා ඔහුට කෘමීන් එකතු කර ගැනීමට විවේක කාලයක් ලබා දුන් අතර දිවා කාලයේ පැය පසු ආලෝකය අගය කිරීමට ඔහුට හැකි විය. 1895 දී ඔහු වෙලින්ටන් දාර්ශනික සංගමයට පැය දෙකක දිවා සුරැකුම් මාරුවක් යෝජනා කරමින් ලිපියක් ඉදිරිපත් කළ අතර ක්‍රයිස්ට්චර්ච්හි සැලකිය යුතු උනන්දුවක් දැක්වූ පසු ඔහු 1898 පුවත්පතක පළ කළේය. 1905 දී උදෑසන ආහාර වේලකට පෙර ස්වාධීනව ඩීඑස්ටී පිළිසිඳ ගත් ප්‍රකට ඉංග්‍රීසි ඉදිකිරීම්කරුවෙකු සහ එළිමහනේ සිටි විලියම් විලෙට් වෙත ඩීඑස්ටී විසින් කරන ලද යෝජනාවට බොහෝ ප්‍රකාශන ගෞරවය පුද කරයි. දැඩි ගොල්ෆ් ක්‍රීඩකයෙකු වූ ඔහු සවස් යාමයේ දී තම වටය කෙටි කිරීමට අකමැති විය. ඔහුගේ විසඳුම වූයේ වසර දෙකකට පසුව ඔහු විසින් ප්‍රකාශයට පත් කරන ලද යෝජනාවක් ගිම්හාන මාසවලදී ඔරලෝසුව ඉදිරියට ගෙන යාමයි. 1908 පෙබරවාරි 12 වන දින පළමු දිවා සුරැකුම් පනත් කෙටුම්පත පාර්ලිමේන්තුවට හඳුන්වා දුන් ලිබරල් පාර්ලිමේන්තු මන්ත්‍රී (පාර්ලිමේන්තු මන්ත්‍රී) රොබට් පියර්ස් විසින් මෙම යෝජනාව සම්මත කරන ලදී. නීතියක් බවට පත් වූ අතර තවත් බිල්පත් කිහිපයක් ඊළඟ වසරවලදී අසාර්ථක විය. විලෙට් 1915 දී මිය යන තෙක් එක්සත් රාජධානියේ මෙම යෝජනාව සඳහා බලපෑම් කළේය. විලෙට් 1915 දී මිය යන තෙක් එක්සත් රාජධානියේ මෙම යෝජනාව සඳහා බලපෑම් කළේය.,ජෝර්ජ් හඩ්සන් වැඩ නොකරන විට එකතු කිරීමට කාලය ගත කළේ කුමක් ද?,කෘමීන්
35,14035,"සෝමාලි ආහාර පිසීම කලාපයෙන් කලාපයට වෙනස් වන අතර විවිධ සූපශාස්ත්‍ර බලපෑම් සම්මිශ්‍රණයකින් සමන්විත වේ. එය සෝමාලියාවේ වෙළඳ හා වාණිජ සම්ප්‍රදායේ product ලයකි. විවිධත්වය තිබියදීත්, විවිධ කලාපීය ආහාර එක් කරන එක් දෙයක් ඉතිරිව ඇත: සියලුම ආහාර හලාල් පිරිනමනු ලැබේ. එබැවින් ork රු මස් කෑමක් නැත, මත්පැන් පිරිනමනු නොලැබේ, තනිවම මිය ගිය කිසිවක් අනුභව නොකෙරේ, රුධිරය ඇතුළත් නොවේ. එබැවින් ork රු මස් කෑමක් නැත, මත්පැන් පිරිනමනු නොලැබේ, තනිවම මිය ගිය කිසිවක් අනුභව නොකෙරේ, රුධිරය ඇතුළත් නොවේ.",හලාල් දීසි වල කිසි විටෙක අඩංගු නොවන මස් වර්ගය කුමක්ද?,ඌරුමස්
36,14036,"තුර්කිය, ඉරානය වැනි මුස්ලිම් රටවල් කිහිපයක් ඉහළ විද්‍යාත්මක ප්‍රකාශනයක් ප්‍රදර්ශනය කරයි. සමහර රටවල් විද්‍යාත්මක පර්යේෂණ දිරිමත් කිරීමට උත්සාහ කර ඇත. පාකිස්තානයේ 2002 දී උසස් අධ්‍යාපන කොමිෂන් සභාව පිහිටුවීම නිසා පීඑච්ඩී සංඛ්‍යාව 5 ගුණයකින් වැඩි වූ අතර වසර 10 ක් තුළ විද්‍යාත්මක පර්යේෂණ පත්‍රිකා සංඛ්‍යාව 10 ගුණයකින් වැඩි විය. සමස්ත විශ්ව විද්‍යාල සංඛ්‍යාව 115 සිට 115 දක්වා ඉහළ ගියේය සවුදි අරාබිය විසින් අබ්දුල්ලා රජුගේ විද්‍යා හා තාක්ෂණ විශ්ව විද්‍යාලය පිහිටුවා ඇත. එක්සත් අරාබි එමීර් රාජ්‍යය සයීඩ් විශ්ව විද්‍යාලය, එක්සත් අරාබි එමීර් රාජ්‍ය විශ්ව විද්‍යාලය සහ මස්ඩාර් විද්‍යා හා තාක්ෂණ ආයතනය සඳහා ආයෝජනය කර ඇත [පැහැදිලි කිරීම අවශ්‍යයි] එක්සත් අරාබි එමීර් රාජ්‍යය සයීඩ් විශ්ව විද්‍යාලය, එක්සත් අරාබි එමීර් රාජ්‍ය විශ්ව විද්‍යාලය සහ මස්ඩාර් විද්‍යා හා තාක්ෂණ ආයතනය සඳහා ආයෝජනය කර ඇත [පැහැදිලි කිරීම අවශ්‍යයි]",2001 දී පාකිස්තානයේ විශ්ව විද්‍යාල කීයක් තිබුණාද?,115 යි
37,14037,"1821 දී ඇලෙක්සිස් බුවර්ඩ් විසින් නෙප්චූන්ගේ අසල්වැසි යුරේනස්ගේ කක්ෂයේ තාරකා විද්‍යාත්මක වගු ප්‍රකාශයට පත් කරන ලදී. පසුව කරන ලද නිරීක්ෂණ මගින් වගු වලින් සැලකිය යුතු අපගමනයන් අනාවරණය වූ අතර, නොදන්නා සිරුරක් ගුරුත්වාකර්ෂණ අන්තර්ක්‍රියා මගින් කක්ෂයට බාධා කරයි යැයි බුවර්ඩ් උපකල්පනය කළේය. 1843 දී ජෝන් කෝච් ඇඩම්ස් යුරේනස් කක්ෂයේ වැඩ ආරම්භ කළේ ඔහු සතුව තිබූ දත්ත උපයෝගී කර ගනිමිනි. කේම්බ්‍රිජ් නිරීක්ෂණාගාර අධ්‍යක්ෂ ජේම්ස් චලිස් හරහා ඔහු 1844 පෙබරවාරි මාසයේදී එය සැපයූ තාරකා විද්‍යා රාජකීය ශ්‍රීමත් ජෝර්ජ් ඒරිගෙන් අමතර දත්ත ඉල්ලා සිටියේය. ඇඩම්ස් 1845-46 දක්වා අඛණ්ඩව වැඩ කළ අතර නව ග්‍රහලෝකයක් පිළිබඳ විවිධ ඇස්තමේන්තු කිහිපයක් ඉදිරිපත් කළේය. ඇඩම්ස් 1845-46 දක්වා අඛණ්ඩව වැඩ කළ අතර නව ග්‍රහලෝකයක් පිළිබඳ විවිධ ඇස්තමේන්තු කිහිපයක් ඉදිරිපත් කළේය.",ඇලෙක්සිස් බෝවර්ඩ් අදාළ තාරකා විද්‍යාත්මක වගු ප්‍රකාශයට පත් කළේ කුමන වසරේද?,1821
38,14038,"2006 සහ 2007 දී ලෝකය පළිබෝධනාශක මෙගා ටොන් 2.4 ක් (රාත්තල් 5.3 × 109 ක්) භාවිතා කළ අතර වල් නාශක ලෝකයේ පළිබෝධ නාශක භාවිතයෙන් විශාලතම කොටස 40% ක් වන අතර ඉන් පසුව කෘමිනාශක (17%) සහ දිලීර නාශක (10%) භාවිතා කරයි. 2006 සහ 2007 දී එක්සත් ජනපදය පළිබෝධනාශක මෙගාටොනන් 0.5 ක් (රාත්තල් 1.1 × 109) භාවිතා කළ අතර කෘෂිකාර්මික අංශයේ (80%) භාවිතා කරන සාම්ප්‍රදායික පළිබෝධනාශක රාත්තල් මිලියන 857 ක් (කි.මී. සාම්ප්‍රදායික පළිබෝධනාශක භාවිතය) මෙන්ම කාර්මික, වාණිජ, රාජ්‍ය හා නිවාස හා ගෙවතු යන අංශ ද වේ. පළිබෝධනාශක එක්සත් ජනපදයේ කුටුම්භ බහුතරයක දක්නට ලැබේ. මිලියන 105.5 න් මිලියන 78 ක් පළිබෝධ නාශක භාවිතා කරන බව පෙන්නුම් කරයි. 2007 වන විට පළිබෝධනාශක ලෙස සක්‍රීය අමුද්‍රව්‍ය 1,055 කට වඩා ලියාපදිංචි වී ඇති අතර එමඟින් පළිබෝධනාශක නිෂ්පාදන 20,000 කට අධික ප්‍රමාණයක් එක්සත් ජනපදයේ අලෙවි කෙරේ. 2007 වන විට පළිබෝධනාශක ලෙස සක්‍රීය අමුද්‍රව්‍ය 1,055 කට වඩා ලියාපදිංචි වී ඇති අතර එමඟින් පළිබෝධනාශක නිෂ්පාදන 20,000 කට අධික ප්‍රමාණයක් එක්සත් ජනපදයේ අලෙවි කෙරේ.",2006 සිට 2007 දක්වා කාලය තුළ මෙගාටෝන් පළිබෝධනාශක කීයක් භාවිතා කර ඇත්දැයි ඇස්තමේන්තු කර තිබේද?,ආසන්න වශයෙන් 2.4
39,14039,"ඇදුම රෝගය හොඳින් පිළිගත් තත්වයක් වන අතර, එක් විශ්වීය අර්ථ දැක්වීමක් සඳහා එකඟ වී නොමැත. ඇදුම සඳහා වන ගෝලීය මුලපිරුම විසින් එය අර්ථ දක්වා ඇත්තේ ""බොහෝ සෛල හා සෛලීය මූලද්‍රව්‍යයන් භූමිකාවක් ඉටු කරන වාතයේ නිදන්ගත ගිනි අවුලුවන ආබාධයකි. නිදන්ගත ප්‍රදාහය හුස්ම හිරවීම, හුස්ම හිරවීම, පපුව තද ගතිය සහ කැස්ස විශේෂයෙන් රාත්‍රියේදී හෝ උදේ පාන්දර වේ. මෙම කථාංග සාමාන්‍යයෙන් පෙණහලු තුළ පැතිරී ඇති නමුත් විචල්‍ය වායු ගලන බාධා සමඟ සම්බන්ධ වේ. එය බොහෝ විට ස්වයංසිද්ධව හෝ ප්‍රතිකාර මගින් ආපසු හැරවිය හැකිය. මෙම කථාංග සාමාන්‍යයෙන් පෙණහලු තුළ පැතිර ඇති නමුත් විචල්‍ය වායු ගලන බාධා කිරීම් සමඟ සම්බන්ධ වී ඇති අතර එය බොහෝ විට ස්වයංසිද්ධව හෝ ප්‍රතිකාර මගින් ආපසු හැරවිය හැකිය.",එහි ප්‍රති result ලයක් ලෙස ඇතිවන දැවිල්ල කුමක්ද?,ගුවන් ගමන් අධි ප්‍රතිචාරාත්මක බව
40,14040,"පොදු නීති පද්ධතියක් භාවිතා කරන අධිකරණ බල ප්‍රදේශවල, බැල්ම තීරණ ගැනීමේ මූලධර්මය අදාළ වන අතර, ශ්‍රේෂ් reme ාධිකරණය සිය තීන්දු වලදී අදාළ කරන මූලධර්ම සියලු පහළ උසාවිවලට බැඳී ඇත; මෙය ඒකාකාරී අර්ථ නිරූපණයක් සහ නීතිය ක්‍රියාත්මක කිරීම අරමුණු කර ගෙන ඇත. සිවිල් නීති අධිකරණවල දී, බැල්ම තීරණ ගැනීමේ මූලධර්මය සාමාන්‍යයෙන් අදාළ යැයි නොසැලකේ, එබැවින් ශ්‍රේෂ් reme ාධිකරණයේ තීන්දු අනිවාර්යයෙන්ම ඊට පෙර ඇති ක්ෂණික නඩුවෙන් ඔබ්බට බැඳී නැත; කෙසේ වෙතත්, ප්‍රායෝගිකව ශ්‍රේෂ් reme ාධිකරණයේ තීන්දු සාමාන්‍යයෙන් තමාට සහ සියලු පහළ උසාවිවලට ඉතා ප්‍රබල පූර්වාදර්ශයක් හෝ අධිකරණ විනිශ්චය නියතයක් සපයයි. සිවිල් නීති අධිකරණවල දී, බැල්ම තීරණ ගැනීමේ මූලධර්මය සාමාන්‍යයෙන් අදාළ යැයි නොසැලකේ, එබැවින් ශ්‍රේෂ් reme ාධිකරණයේ තීන්දු අනිවාර්යයෙන්ම ඊට පෙර ඇති ක්ෂණික නඩුවෙන් ඔබ්බට බැඳී නැත; කෙසේ වෙතත්, ප්‍රායෝගිකව ශ්‍රේෂ් reme ාධිකරණයේ තීන්දු සාමාන්‍යයෙන් තමාට සහ සියලු පහළ උසාවිවලට ඉතා ප්‍රබල පූර්වාදර්ශයක් හෝ අධිකරණ විනිශ්චය නියතයක් සපයයි.",මෙම ක්‍රමය අදාළ නොවන අධිකරණ බලතල මොනවාද?,සිවිල් නීති අධිකරණ
41,14041,"1875 මාර්තු මාසයේදී බෙල් සහ පොලොක් එවකට ස්මිත්සෝනියන් ආයතනයේ අධ්‍යක්ෂකවරයා ලෙස කටයුතු කළ සුප්‍රසිද්ධ විද්‍යා ist ජෝසප් හෙන්රි හමුවී විදුලි පණිවුඩ මගින් මිනිස් හ voice සම්ප්‍රේෂණය කරනු ඇතැයි බෙල් බලාපොරොත්තු වූ විද්‍යුත් බහු-බට බට උපකරණ පිළිබඳ හෙන්රිගේ උපදෙස් විමසීය. හෙන්රි පිළිතුරු දුන්නේ බෙල්ට “විශාල නව නිපැයුමක විෂබීජය” ඇති බවය. තමාට අවශ්‍ය දැනුමක් නොමැති බව බෙල් පැවසූ විට හෙන්රි පිළිතුරු දුන්නේ “එය ලබා ගන්න!” ඔහුගේ ප්‍රකාශය දිගටම කරගෙන යාමට අවශ්‍ය උපකරණ හෝ ඔහුගේ අදහස්වල ක්‍රියාකාරී ආකෘතියක් නිර්මාණය කිරීමේ හැකියාව නොතිබුණද, එම ප්‍රකාශය දිගටම උත්සාහ කිරීමට බෙල්ට මහත් දිරිගැන්වීමක් විය. කෙසේ වෙතත්, 1874 දී චාල්ස් විලියම්ස්ගේ විදුලි යන්ත්‍ර සාප්පුවේ පළපුරුදු විදුලි නිර්මාණකරුවෙකු හා කාර්මිකයෙකු වූ බෙල් සහ තෝමස් ඒ. වොට්සන් අතර පැවති අහඹු රැස්වීමක් ඒ සියල්ල වෙනස් කළේය. කෙසේ වෙතත්, 1874 දී චාල්ස් විලියම්ස්ගේ විදුලි යන්ත්‍ර සාප්පුවේ පළපුරුදු විදුලි නිර්මාණකරුවෙකු හා කාර්මිකයෙකු වූ බෙල් සහ තෝමස් ඒ. වොට්සන් අතර පැවති අහඹු රැස්වීමක් ඒ සියල්ල වෙනස් කළේය.",වොට්සන් වැඩ කළේ කුමන ආකාරයේ ව්‍යාපාරයකද?,විදුලි යන්ත්රය
42,14042,"විචාරක ජෝසෆ් බේඩියර් (1864-1938) 1928 දී විශේෂයෙන් ස්ටේමැටික් වලට එරෙහිව දරුණු ප්‍රහාරයක් දියත් කළේය. ඔහු මධ්‍යකාලීන ප්‍රංශ ග්‍රන්ථවල සංස්කරණ සමීක්‍ෂණය කළේය. මෙම ප්‍රති come ලය අහම්බෙන් සිදුවිය හැකි යැයි ඔහු නිගමනය කළ අතර, එම නිසා සාක්ෂිකරුවන්ගේ සත්‍ය ඉතිහාසය නොසලකා ද්විපාර්ශ්වික කඳන් නිපදවීමට මෙම ක්‍රමවේදය නැඹුරු විය. කතුවරුන් ශාඛා දෙකක් සහිත ගස්වලට කැමැත්තක් දක්වන බවට ඔහු සැක කළේය, මෙය කතුවැකි විනිශ්චය සඳහා ඇති අවස්ථාවන් උපරිම කරනු ඇත (සාක්ෂිකරුවන් එකඟ නොවූ සෑම අවස්ථාවකදීම “ටයි පටිය බිඳීමට” තුන්වන ශාඛාවක් නොමැති බැවින්). බොහෝ කෘති සඳහා, සාධාරණ කඳන් එකකට වඩා ඉදිරිපත් කළ හැකි බව ඔහු සඳහන් කළ අතර, එම ක්‍රමය එහි යෝජකයින් කියා සිටි තරම් දැඩි හෝ විද්‍යාත්මක නොවන බව යෝජනා කළේය. බොහෝ කෘති සඳහා, සාධාරණ කඳන් එකකට වඩා ඉදිරිපත් කළ හැකි බව ඔහු සඳහන් කළ අතර, එම ක්‍රමය එහි යෝජකයින් කියා සිටි තරම් දැඩි හෝ විද්‍යාත්මක නොවන බව යෝජනා කළේය.",ප්‍රාථමික ක්‍රමය පිළිබඳව ජෝසෆ් බේඩියර්ගේ ප්‍රධාන විවේචනය කුමක්ද?,ශාඛා දෙකකට බෙදා ඇති ගස් නිපදවීමට විචාරකයෝ අධික ලෙස නැඹුරු වූහ.
43,14043,"උදාහරණයක් ලෙස, සම්ප්‍රේෂකයක් 80% ක කාර්යක්ෂමතාවයක් සහිත ඇන්ටෙනාවකට 100 W ලබා දෙන්නේ නම්, ඇන්ටෙනාව 80 W රේඩියෝ තරංග ලෙස විකිරණය කර 20 W තාපයක් නිපදවයි. 100 W බලයක් විකිරණය කිරීම සඳහා යමෙකුට ඇන්ටෙනාවට 125 W සැපයිය හැකි සම්ප්‍රේෂකයක් භාවිතා කළ යුතුය. ඇන්ටෙනා කාර්යක්ෂමතාව යනු සම්බාධනය ගැලපීමෙන් වෙනම ගැටළුවක් වන අතර, එමඟින් ලබා දී ඇති සම්ප්‍රේෂකය භාවිතා කරමින් විකිරණය වන බලයේ ප්‍රමාණය අඩු කළ හැකිය. SWR මීටරයක සිදුවීම් බලයෙන් 150 W සහ පරාවර්තනය කළ බලයෙන් 50 W කියවන්නේ නම්, එයින් අදහස් වන්නේ 100 W ඇත්ත වශයෙන්ම ඇන්ටෙනාව මගින් අවශෝෂණය කර ඇති බවයි (සම්ප්‍රේෂණ රේඛා පාඩු නොසලකා හැරීම). ඇන්ටෙනා පර්යන්තවල (හෝ ඊට පෙර) විද්‍යුත් මිනුම් මගින් එම බලයෙන් කොපමණ ප්‍රමාණයක් විකිරණය වී ඇත්දැයි කෙලින්ම තීරණය කළ නොහැකි නමුත් ක්ෂේත්‍ර ශක්තිය මැනවින් මැනීම අවශ්‍ය වේ. වාසනාවකට මෙන් ඇලුමිනියම් ද ds ු වැනි ඇන්ටෙනා සන්නායකවල අලාභ ප්‍රතිරෝධය ගණනය කළ හැකි අතර එවැනි ද්‍රව්‍ය භාවිතා කරමින් ඇන්ටෙනාවේ කාර්යක්ෂමතාව පුරෝකථනය කර ඇත. වාසනාවකට මෙන් ඇලුමිනියම් ද ds ු වැනි ඇන්ටෙනා සන්නායකවල අලාභ ප්‍රතිරෝධය ගණනය කළ හැකි අතර එවැනි ද්‍රව්‍ය භාවිතා කරමින් ඇන්ටෙනාවේ කාර්යක්ෂමතාව පුරෝකථනය කර ඇත.",කොපමණ බලයක් විකිරණය වී ඇත්දැයි සොයා බැලීමට අවශ්‍ය වන්නේ කුමක්ද?,විදුලි මිනුම්
44,14044,"වර්සයිල්ස් ගිවිසුමෙන් පසුව 1919 දී එක්සත් ජනපද ජනාධිපති වුඩ්‍රෝ විල්සන්ගේ “කරුණු දහහතර” ජනමත විචාරණයකින් තොරව ප්‍රංශයට නගරය නැවත ආරම්භ කරන ලදී. පැවරුම් දිනය අවි ආයුධ දිනයේදී නැවත ක්‍රියාත්මක කරන ලදි. ස්ට්රැස්බර්ග්හි ජනමත විචාරණයක් ප්‍රංශයට පක්ෂව අවසන් වනු ඇත්ද යන්න සැක සහිතය. මන්දයත් දේශපාලන පක්ෂ ස්වයං පාලනයක් සඳහා උත්සාහ කිරීම හෝ ප්‍රංශයට සම්බන්ධ වීමක් සිදුවී ඇත්තේ පසුගිය රීච්ස්ටැග්හි මෙන්ම පළාත් පාලන මැතිවරණයේ දී සුළු ඡන්ද ප්‍රමාණයක් පමණි. 1871 දී ජර්මනිය විසින් කලාපය ex ඳා ගත් දා සිට ප්‍රංශයට ගැති ඇල්සැටියානු ස්වයං පාලකයින් කලාපයේ සහ වෙනත් නගරවල බොහෝ ඡන්ද ලබාගෙන තිබුණි. මෙම ව්‍යාපාරය ආරම්භ වූයේ රීච්ස්ටැග් සඳහා වූ පළමු මැතිවරණයත් සමඟ ය; තේරී පත් වූවන් ""ලෙස් ඩෙපුටෙස් විරෝධතාකරුවන්"" ලෙස හැඳින්වූ අතර, 1890 දී බිස්මාක්ගේ වැටීම තෙක්, එම ප්‍රදේශ ප්‍රංශයට ආපසු ලබා දෙන ලෙස ඉල්ලා ජර්මානු පාර්ලිමේන්තුවට ඇල්සියානුවන් විසින් තේරී පත් වූ එකම නියෝජිතයන් ඔවුන් විය. ස්ට්‍රාස්බර්ග්හි සහ එහි පරිධියේ පැවති අවසන් රීච්ස්ටැග් මැතිවරණයේදී පැහැදිලි ජයග්‍රාහකයන් වූයේ සමාජ ප්‍රජාතන්ත්‍රවාදීන් ය; නගරය කලාපයේ පරිපාලන අගනුවර වූ අතර මධ්‍යම රජය විසින් බර්ලිනයේ පත් කරන ලද බොහෝ ජර්මානුවන් වාසය කළ අතර එහි සමෘද්ධිමත් ආර්ථිකය බොහෝ ජර්මානුවන් ආකර්ෂණය කර ගත්තේය. ග්‍රාමීය ඡන්දය සහ ස්ට්‍රාස්බර්ග්හි ඡන්දය අතර වෙනස මෙයින් පැහැදිලි කළ හැකිය. යුද්ධයෙන් පසු බොහෝ ජර්මානුවන් ස්ට්‍රාස්බර්ග් අතහැර නැවත ජර්මනියට ගියහ. ඔවුන්ගෙන් සමහරක් ප්‍රදේශවාසීන් විසින් හෙළා දකින ලද අතර අලුතින් පත් කරන ලද බලධාරීන් විසින් නෙරපා හරින ලදී. සැවර්න් සම්බන්ධය ඇල්සියානුවන් අතර මතකයේ විචිත්‍රවත් විය. සැවර්න් සම්බන්ධය ඇල්සියානුවන් අතර මතකයේ විචිත්‍රවත් විය.",සැවර්න් සම්බන්ධය පිළිබඳ විචිත්‍රවත් මතකයන් ඇත්තේ කාටද?,ඇල්සියානුවන්
