,original_index,context_translated,question_translated,text_translated
54,16054,"දේවවාදය සාමාන්‍යයෙන් විශ්වාස කරන්නේ දෙවියන් වහන්සේ යථාර්ථවාදීව, වෛෂයිකව හා මිනිස් චින්තනයෙන් ස්වාධීනව සිටින බවය; දෙවියන් වහන්සේ සෑම දෙයක්ම මැව්වා හා පවත්වාගෙන යන බවත්; දෙවියන් වහන්සේ සර්වබලධාරී හා සදාකාලික ය; දෙවියන් වහන්සේ පුද්ගලික සහ විශ්වය සමඟ අන්තර් ක්‍රියා කරන බව, උදාහරණයක් ලෙස, ආගමික අත්දැකීම් සහ මිනිසුන්ගේ යාච් prayers ා තුළින්. දේවවාදය විශ්වාස කරන්නේ දෙවියන් වහන්සේ අද්භූත හා අනිත්‍ය බවය; මේ අනුව, දෙවියන් එකවරම අසීමිත වන අතර යම් ආකාරයකින් ලෝකයේ කටයුතුවලද නිරත වේ. සියලුම දේවවාදීන් මෙම යෝජනා සියල්ලටම දායක නොවෙති, නමුත් සෑම කෙනෙකුම සාමාන්‍යයෙන් ඔවුන්ගෙන් සමහරක් සඳහා දායක වේ (බලන්න, සංසන්දනය කිරීමෙන්, පවුලේ සමානකම් බලන්න). කතෝලික දේවධර්මය අනුව දෙවියන් වහන්සේ අසීමිත ලෙස සරල වන අතර කැමැත්තෙන් කාලයට යටත් නොවේ. බොහෝ දේවවාදීන් විශ්වාස කරන්නේ දෙවියන් වහන්සේ සර්වබලධාරී, සර්ව is ාන සහ කරුණාවන්ත බවය, නමුත් මෙම විශ්වාසය ලෝකයේ නපුර හා දුක් වේදනා සම්බන්ධයෙන් දෙවියන් වහන්සේගේ වගකීම පිළිබඳව ප්‍රශ්න මතු කරයි. සමහර දේවවාදීන් දෙවියන් වහන්සේට කියා සිටින්නේ සර්වබලධාරිත්වය, සර්ව විද්‍යාව හෝ කරුණාව පිළිබඳ ස්වයං වි conscious ානයක් හෝ අරමුණක් ඇතිව සීමා කිරීමයි. විවෘත දේවවාදය ඊට හාත්පසින්ම වෙනස්ව කියා සිටින්නේ, කාලයාගේ ස්වභාවය නිසා දෙවියන්ගේ සර්ව විද්‍යාව යනු දේවත්වයට අනාගතය ගැන අනාවැකි කිව නොහැකි බවයි. දේවවාදය සමහර විට පොදුවේ දෙවියෙකු හෝ දෙවිවරුන් පිළිබඳ ඕනෑම විශ්වාසයක්, එනම් ඒක දේවවාදය හෝ බහු දේවවාදය ලෙස හැඳින්වීමට යොදා ගනී. දේවවාදය සමහර විට පොදුවේ දෙවියෙකු හෝ දෙවිවරුන් පිළිබඳ ඕනෑම විශ්වාසයක්, එනම් ඒක දේවවාදය හෝ බහු දේවවාදය ලෙස හැඳින්වීමට යොදා ගනී.",දේවවාදය සඳහා භාවිතා කරන උපසර්ගය කුමක්ද?,සාමාන්‍යයෙන් දෙවියෙකු හෝ දෙවිවරුන් පිළිබඳ විශ්වාසයක් ගැන සඳහන් කරයි
55,16055,"තෙත් සමය මැයි මාසයේ යම් කාලයක් ආරම්භ වන අතර එය ඔක්තෝබර් මැද භාගයේදී අවසන් වේ. මෙම කාල පරිච්ෙඡ්දය තුළ, උෂ්ණත්වය 80 දශකයේ මැද භාගයේ සිට 90 දශකයේ (29-35) C) ඉහළ ආර්ද්‍රතාවයකින් යුක්ත වේ. නමුත් බොහෝ විට දහවල් ගිගුරුම් සහිත වැසි හෝ අත්ලාන්තික් සාගරයෙන් පිටවන මුහුදු සුළඟකින් තාපය සමනය වේ. උෂ්ණත්වය, නමුත් තත්වයන් තවමත් නොපැහැදිලි ය. වර්ෂයේ අඟල් 55.9 (මි.මී. 1,420) ක වර්ෂාපතනයක් මෙම කාල පරිච්ඡේදය තුළ සිදු වේ. උණුසුම් මාසවල පිනි ස්ථාන ජුනි මාසයේ 71.9 ° F (22.2) C) සිට අගෝස්තු මාසයේදී 73.7 ° F (23.2 ° C) දක්වා පරාසයක පවතී. උණුසුම් මාසවල පිනි ස්ථාන ජුනි මාසයේ 71.9 ° F (22.2) C) සිට අගෝස්තු මාසයේදී 73.7 ° F (23.2 ° C) දක්වා පරාසයක පවතී.","සෙල්සියස් අංශක වලදී, තෙත් සමයේදී උෂ්ණත්ව පරාසය කුමක්ද?",29-35
56,16056,"ටෙක්සාස් හි ඉංග්‍රීසි යනු රාජ්‍යයේ තථ්‍ය නිල භාෂාවයි (එයට ජූරියේ තත්වය නොමැති වුවද) එය රජයේ භාවිතා වේ. කෙසේ වෙතත්, ස්පා Spanish ්-භාෂාව කතා කරන සංක්‍රමණිකයින්ගේ අඛණ්ඩ පැමිණීම ටෙක්සාස් හි ස්පා Spanish ් of ආනයනය වැඩි කළේය. මෙක්සිකෝවට මායිම්ව පිහිටි ටෙක්සාස් ප්‍රාන්ත බොහෝ දුරට හිස්පැනික් වන අතර එහි ප්‍රති Spanish ලයක් ලෙස ස්පා Spanish ් is භාෂාව කලාපයේ බහුලව කථා කරයි. රජයේ නීති සංග්‍රහයේ 2054.116 වගන්තිය හරහා ටෙක්සාස් රජය, ඉංග්‍රීසි ප්‍රවීණතාව සීමිත පදිංචිකරුවන්ට උපකාර කිරීම සඳහා රාජ්‍ය ආයතන ඔවුන්ගේ වෙබ් අඩවි පිළිබඳ තොරතුරු ස්පා Spanish ් in භාෂාවෙන් ලබා දෙන ලෙස නියම කරයි. රජයේ නීති සංග්‍රහයේ 2054.116 වගන්තිය හරහා ටෙක්සාස් රජය, ඉංග්‍රීසි ප්‍රවීණතාව සීමිත පදිංචිකරුවන්ට උපකාර කිරීම සඳහා රාජ්‍ය ආයතන ඔවුන්ගේ වෙබ් අඩවි පිළිබඳ තොරතුරු ස්පා Spanish ් in භාෂාවෙන් ලබා දෙන ලෙස නියම කරයි.",ඉංග්‍රීසි කතා නොකරන නමුත් මෙක්සිකෝවේ ජීවත් වන පුද්ගලයින් ටෙක්සාස් හසුරුවන්නේ කෙසේද?,". රජයේ නීති සංග්‍රහයේ 2054.116 වගන්තිය හරහා ටෙක්සාස් රජය, රාජ්‍ය ආයතන ඔවුන්ගේ වෙබ් අඩවි පිළිබඳ තොරතුරු ස්පා Spanish ් in භාෂාවෙන් ලබා දෙන ලෙස නියම කරයි. රජයේ නීති සංග්‍රහයේ 2054.116 වගන්තිය හරහා ටෙක්සාස් රජය, රාජ්‍ය ආයතන ඔවුන්ගේ වෙබ් අඩවි පිළිබඳ තොරතුරු ස්පා Spanish ් in භාෂාවෙන් ලබා දෙන ලෙස නියම කරයි."
57,16057,"ජෙනරාල් රිඩ්වේ කොරියාවේ ශ්‍රේෂ් Supreme අණදෙන නිලධාරියා ලෙස පත් කරන ලදී. සාර්ථක ප්‍රතිප්‍රහාර සඳහා ඔහු එක්සත් ජාතීන්ගේ හමුදාව නැවත එක් කළ අතර ජෙනරාල් ජේම්ස් වැන් ෆ්ලීට් එක්සත් ජනපදයේ අටවන හමුදාවේ අණදෙන නිලධාරියා ලෙස පත්විය. තව දුරටත් ප්‍රහාර මගින් පීවීඒ සහ කේපීඒ බලකායන් සෙමෙන් ක්ෂය විය; ධෛර්ය සම්පන්න (1951 මාර්තු 23-28) සහ ටොම්හෝක් (1951 මාර්තු 23) යනු කෙසොං සහ සෝල් අතර චීන හමුදා කොටු කර ගැනීම සඳහා වූ ඒකාබද්ධ භූමියක් සහ වාතයෙන් පිටවීමකි. එක්සත් ජාතීන්ගේ හමුදා 38 වන සමාන්තරයට උතුරින් පිහිටි “ලයින් කැන්සාස්” දක්වා ඉදිරියට ගියේය. 187 වන ගුවන් රෙජිමේන්තු සටන් කණ්ඩායමේ (""රක්කාසන්"") දෙවන පැනීම 1951 පාස්කු ඉරිදා දකුණු කොරියාවේ මුන්සාන්-නි හිදී, මෙහෙයුම ටොමාහෝක් යන සංකේත නාමයෙන් විය. මෙහෙවර වූයේ චීන හමුදාවන් පසුපස ගොස් උතුරට ගමන් කිරීම අවහිර කිරීමයි. 60 වන ඉන්දියානු පැරෂුට් ක්ෂේත්‍ර ගිලන් රථය මගින් මෙහෙයුම් සඳහා වෛද්‍ය ආවරණයක් ලබා දී ඇති අතර, ඒඩීඑස් සහ ශල්‍ය වෛද්‍ය කණ්ඩායමක් අතහැර දමා 400 කට අධික යුද තුවාලකරුවන්ට ප්‍රතිකාර ලබා දී ඇත. 60 වන ඉන්දියානු පැරෂුට් ක්ෂේත්‍ර ගිලන් රථය මගින් මෙහෙයුම් සඳහා වෛද්‍ය ආවරණයක් ලබා දී ඇති අතර, ඒඩීඑස් සහ ශල්‍ය වෛද්‍ය කණ්ඩායමක් අතහැර දමා 400 කට අධික යුද තුවාලකරුවන්ට ප්‍රතිකාර ලබා දී ඇත.",ජෙනරාල් මැක්ආතර් ඉවත් කිරීමෙන් පසු කොරියාවේ ශ්‍රේෂ් Supreme අණදෙන නිලධාරියා ලෙස පත් කළේ කවුද?,ජෙනරාල් රිඩ්වේ
58,16058,"1948 මැයි මාසයේදී බ්‍රිතාන්‍යයෙන් ඉවත් වීමෙන් පසු ෆාරුක් රජ ඊජිප්තු හමුදාව පලස්තීනයට යැවූ අතර නසාර් 6 වන පාබල බලඇණියේ සේවය කළේය. යුද්ධය අතරතුර, ඔහු ඊජිප්තු හමුදාවේ සුදානම් නොවීම ගැන ලිවීය, ""අපේ සොල්දාදුවන් බලකොටුවලට පහර දී ඇත"". ෆාලුජා සාක්කුව සුරක්ෂිත කළ ඊජිප්තු හමුදාවේ නියෝජ්‍ය අණදෙන නිලධාරියා වූයේ නසාර් ය. ජුලි 12 වන දින ඔහු සටනේදී සැහැල්ලුවෙන් තුවාල ලැබීය. අගෝස්තු වන විට ඔහුගේ සේනාංකය ඊශ්‍රායල් හමුදාව විසින් වට කරන ලදී. ජෝර්දානයේ අරාබි හමුදාවේ උදව් ඉල්ලා සිටි නමුත්, බලසේනාව යටත් වීම ප්‍රතික්ෂේප කළේය. ඊශ්‍රායලය සහ ඊජිප්තුව අතර පැවති සාකච්ඡා අවසානයේ ෆලූජා ඊශ්‍රායලයට ලබා දීමට හේතු විය. ප්‍රවීණ මාධ්‍යවේදියෙකු වන එරික් මාගෝලිස්ට අනුව, ෆලූජාගේ ආරක්ෂකයින්, “තරුණ හමුදා නිලධාරියෙකු වන ගමාල් අබ්දෙල් නසාර් ද ඇතුළුව, ජාතික වීරයන් බවට පත්විය”. ප්‍රවීණ මාධ්‍යවේදියෙකු වන එරික් මාගෝලිස්ට අනුව, ෆලූජාගේ ආරක්ෂකයින්, “තරුණ හමුදා නිලධාරියෙකු වන ගමාල් අබ්දෙල් නසාර් ද ඇතුළුව, ජාතික වීරයන් බවට පත්විය”.",නසාර්ගේ සේනාංකය වට කළ හමුදාව කුමක්ද?,ඊස්රායල්
59,16059,"එසේ වුවද, උද්ධමනය නාටකාකාර ලෙස අඩු කිරීම සහ ස්ථාවර වර්ධනයක් ඇති කරමින් පුළුල් පරාසයක ආර්ථික ප්‍රතිසංස්කරණ සිදු කිරීමට රජයට හැකි විය. 1994 නාගර්නෝ-කරබාක් ගැටුමේ සටන් විරාමය ආර්ථිකයට ද ඉවහල් වී තිබේ. ආර්මේනියාව 1995 සිට ශක්තිමත් ආර්ථික වර්ධනයක් අත්පත් කර ගෙන ඇති අතර, එය පෙර වසරේ ආරම්භ වූ පිරිවැටුම මත ගොඩනැඟී ඇති අතර පසුගිය වසර කිහිපය තුළ උද්ධමනය නොසැලකිලිමත් විය. වටිනා ගල් සැකසුම් හා ස්වර්ණාභරණ සෑදීම, තොරතුරු හා සන්නිවේදන තාක්‍ෂණය සහ සංචාරක කර්මාන්තය වැනි නව අංශ කෘෂිකර්මාන්තය වැනි ආර්ථිකයේ සාම්ප්‍රදායික අංශවලට අතිරේකව සැපයීමට පටන් ගෙන තිබේ. වටිනා ගල් සැකසුම් හා ස්වර්ණාභරණ සෑදීම, තොරතුරු හා සන්නිවේදන තාක්‍ෂණය සහ සංචාරක කර්මාන්තය වැනි නව අංශ කෘෂිකර්මාන්තය වැනි ආර්ථිකයේ සාම්ප්‍රදායික අංශවලට අතිරේකව සැපයීමට පටන් ගෙන තිබේ.",1994 දී ආර්මේනියාව සටන් විරාමයක් ප්‍රකාශයට පත් කළේ කුමක් ද?,නගෝර්නෝ-කරබාක් ගැටුම
60,16060,"ඊට හාත්පසින්ම වෙනස්ව, හැබ්ස්බර්ග් මායිම තරමක් දුරට සමථයකට පත් වී ඇති අතර, එය හැබ්ස්බර්ග් ආරක්ෂක දැඩි කිරීම හේතුවෙන් ඇති වූ බාධාවකි. හැබ්ස්බර්ග් ඔස්ට්‍රියාවට එරෙහි දීර් War යුද්ධය (1593–1606) ගිනි අවිවලින් සන්නද්ධ ඔටෝමාන් පාබල හමුදාවන් විශාල සංඛ්‍යාවක අවශ්‍යතාවය ඇති කළ අතර එහි ප්‍රති බඳවා ගැනීමේ ප්‍රතිපත්තිය ලිහිල් විය. මෙය කිසි විටෙකත් සම්පූර්ණයෙන් විසඳා නොතිබූ බළකාය තුළ විනයගරුක සහ සම්පූර්ණ කැරලිකාරත්වයේ ගැටළු වලට දායක විය. අවිධිමත් තියුණු වෙඩික්කරුවන් (සෙක්බන්) ද බඳවා ගන්නා ලද අතර, 16 වන සියවසේ අගභාගයේ සහ 17 වන සියවසේ මුල් භාගයේ දී ඇනටෝලියාවේ පුළුල් අරාජිකත්වයක් ඇති කළ ජෙලාලි කැරැල්ලේ (1595-1610) බලමුලු ගැන්වීම කෙරෙහි යොමුවිය. 1600 වන විට අධිරාජ්‍යයේ ජනගහනය මිලියන 30 ක් කරා ළඟා වීමත් සමඟ ඉඩම් හිඟය රජයට තවදුරටත් බලපෑම් ඇති කළේය. මෙම ගැටලු මධ්‍යයේ වුවද, ඔටෝමාන් රාජ්‍යය ශක්තිමත්ව පැවති අතර, එහි හමුදාව බිඳවැටුණේ නැත. එකම ව්‍යතිරේකය වූයේ ඔටෝමාන් නැගෙනහිර පළාත් බොහොමයක් අහිමි වූ පර්සියාවේ සෆාවිඩ් රාජවංශයට එරෙහි උද් s ෝෂණ පමණි. 1603-1618 යුද්ධයේ ප්‍රති ulted ලය වූයේ නසු පාෂා ගිවිසුමයි. එය බටහිර ජෝර්ජියාව හැර මුළු කොකේසස්ම ඉරාන සෆාවිඩ් සන්තකයේ තබා ගත්තේය. පෝලන්තය හෝ ඔස්ට්‍රියාව වැනි ඉතා කුඩා බලවේග සහිත දුර්වල රාජ්‍යයන්ට එරෙහිව වුවද මෙම යුගය තුළ ව්‍යාපාර වඩ වඩාත් අවිනිශ්චිත විය. පෝලන්තය හෝ ඔස්ට්‍රියාව වැනි ඉතා කුඩා බලවේග සහිත දුර්වල රාජ්‍යයන්ට එරෙහිව වුවද මෙම යුගය තුළ ව්‍යාපාර වඩ වඩාත් අවිනිශ්චිත විය.",ඔටෝමාන් අක්‍රමවත් තියුණු වෙඩික්කරුවන් යනු කුමක්ද?,සෙක්බන්
61,16061,"බ්‍රිතාන්‍ය අධිරාජ්‍යයේ ආ der ාවට පත්වීම් අත්හිටුවන ලද්දේ පොදුරාජ්‍ය මණ්ඩලීය රාජ්‍යයන් තුළ ජාතික ගෞරව සම්මාන ක්‍රමයක් සහ ඕස්ට්‍රේලියාවේ ඕඩර්, කැනඩාවේ ඇණවුම සහ නවසීලන්ත ඇණවුම් කුසලතා වැනි සම්මාන ප්‍රදානෝත්සවයන් ය. මෙම ක්‍රම බොහොමයක, විවිධ මට්ටමේ සම්මාන හා ගෞරවය ඔවුන් ප්‍රතිස්ථාපනය කළ අධිරාජ්‍ය ක්‍රමය පිළිබිඹු කරයි. කැනඩාව, ඕස්ට්‍රේලියාව සහ නවසීලන්තය යන සියල්ලන්ටම (අණ දෙන නිලධාරීන්ට වඩා) සාමාජිකයින්, නිලධාරීන් සහ සහායකයින් (අණ දෙන නිලධාරීන්ට වඩා) සිටින අතර, ඕස්ට්‍රේලියාව සහ නවසීලන්තය යන දෙඅංශයෙන්ම නයිට්ස් සහ ඩේම්ස් ඔවුන්ගේ ඉහළම පන්ති වේ. කැනඩාව, ඕස්ට්‍රේලියාව සහ නවසීලන්තය යන සියල්ලන්ටම (අණ දෙන නිලධාරීන්ට වඩා) සාමාජිකයින්, නිලධාරීන් සහ සහායකයින් (අණ දෙන නිලධාරීන්ට වඩා) සිටින අතර, ඕස්ට්‍රේලියාව සහ නවසීලන්තය යන දෙඅංශයෙන්ම නයිට්ස් සහ ඩේම්ස් ඔවුන්ගේ ඉහළම පන්ති වේ.",පොදුරාජ්‍ය මණ්ඩලීය ක්ෂේත්‍රයන්හි අත්හිටවූයේ කවුද?,බ්‍රිතාන්‍ය අධිරාජ්‍යයේ පිළිවෙලට පත්වීම්
62,16062,පසුව 2013 දී වෙස්ට් සිය ABC වැඩසටහන වන ජිමී කිම්ල් ලයිව්! ට පසුව කතා සංදර්ශක සත්කාරක ජිමී කිම්ල් වෙත ට්විටර් පණිවිඩයක් නිකුත් කළේය. සැප්තැම්බර් 25 වන දින බීබීසී රේඩියෝ 1 සඳහා වෙස්ට් විසින් ෂේන් ලෝව් සමඟ කළ සම්මුඛ සාකච්ඡාව යළිත් ක්‍රියාත්මක කරමින් ළමුන් දෙදෙනෙකු සම්බන්ධ කර ගනිමින් ඔහු පෘථිවියේ විශාලතම රොක් ස්ටාර් ලෙස හැඳින්වේ. ටැප් කිරීමට ටික වේලාවකට පෙර සමාව ඉල්ලා සිටින ලෙස බටහිර විසින් තමාට කතා කළ බව කිම්ල් හෙළි කරයි. ටැප් කිරීමට ටික වේලාවකට පෙර සමාව ඉල්ලා සිටින ලෙස බටහිර විසින් තමාට කතා කළ බව කිම්ල් හෙළි කරයි.,කැනීගේ බීබීසී රේඩියෝ 1 සම්මුඛ සාකච්ඡාවලින් පහන් කළ රූපවාහිනී වැඩසටහන කුමක්ද?,ජිමී කිම්ල් ලයිව්!
63,16063,"නව යොවුන් වියේ දරුවන්ගේ සම වයසේ මිතුරන්, පවුලේ අය සහ ඔවුන්ගේ සමාජ ක්ෂේත්‍රයේ සාමාජිකයන් සමඟ ඇති සබඳතා නව යොවුන් වියේ සමාජ සංවර්ධනය සඳහා වැදගත් කාර්යභාරයක් ඉටු කරයි. මිතුරන් හා හිතමිතුරන් අතර ඇති වෙනස්කම් වෙන්කර හඳුනා ගන්නා විට නව යොවුන් වියේ සමාජ ක්ෂේත්‍රය වේගයෙන් වර්ධනය වන විට, ඔවුන් බොහෝ විට මිතුරන් සඳහා දැඩි ලෙස චිත්තවේගීය ලෙස ආයෝජනය කරනු ලැබේ. මෙය හානිකර නොවේ; කෙසේ වෙතත්, මෙම මිතුරන් පුද්ගලයෙකුට හානිකර විය හැකි අවස්ථාවන්ට නිරාවරණය කරන්නේ නම්, මෙය සම වයසේ මිතුරන්ගෙන් එල්ල වන පීඩනයකි. නව යොවුන් විය යනු සමාජ සංවර්ධනයේ තීරණාත්මක කාල පරිච්ඡේදයකි. මන්ද යෞවනයන්ට ඔවුන් සමඟ සමීප සබඳතා ගොඩනඟා ගත හැකි පුද්ගලයින්ට පහසුවෙන් බලපෑම් කළ හැකි බැවිනි. පුද්ගලයන්ට තමන්ගේ තීරණ සැබවින්ම ගත හැකි පළමු අවස්ථාව මෙය වන අතර මෙය සංවේදී කාල පරිච්ඡේදයක් බවට පත් කරයි. යෞවනයෙකුගේ සමාජ සංවර්ධනයේදී සබඳතා ඉතා වැදගත් වන්නේ සම වයසේ මිතුරෙකුට පුද්ගලයකු කෙරෙහි ඇති විය හැකි අධික බලපෑම හේතුවෙනි. මෙම සබඳතා වැදගත් වන්නේ නව යොවුන් වියේ පුද්ගලයන්ට පෞද්ගලිකත්වය පිළිබඳ සංකල්පය, ඒවා ඇති වන ආකාරය සහ පුද්ගලයෙකුට එම විශේෂිත පෞරුෂත්වය ඇති වීමට හේතුව තේරුම් ගැනීමට උපකාර කිරීම නිසා ය. ""මනෝවිද්‍යාත්මක සැසඳීම් භාවිතා කිරීම ව්‍යංග පෞරුෂ න්‍යායේ වර්ධනයේ දර්ශකයක් ලෙසත් එය නිර්මාණය කිරීම සඳහා වන සංරචක ක්‍රියාවලියක් ලෙසත් සේවය කළ හැකිය. වෙනත් වචන වලින් කිවහොත්, එක් පුද්ගලයෙකුගේ පෞරුෂත්ව ලක්ෂණ තවත් කෙනෙකුගේ සංසන්දනය කිරීමෙන් අපි රාමුව සකස් කරමු. පෞරුෂත්වය පිළිබඳ පොදු සිද්ධාන්තයක් නිර්මාණය කිරීම සඳහා (සහ, ... එවැනි න්‍යායක් නිශ්චිත පුද්ගලයින් තේරුම් ගැනීමට පැමිණීමට ප්‍රයෝජනවත් රාමුවක් වනු ඇත). කෙනෙකුගේ අනන්‍යතාවය සහ ස්වයං සංකල්පය වර්ධනය කිරීමේදී සමාජ සංසන්දනය භාවිතා කිරීම හා සැසඳිය හැකි අතර, එය පෞරුෂත්වය ඇතුළත් වන අතර සන්නිවේදනයේ වැදගත්කම අවධාරනය කරයි. සමාජ සංසන්දනය කිරීමේදී අපි මනෝවිද්‍යාත්මක හා අනන්‍යතා සංවර්ධනය යන දෙකටම අදාළ යොමු කණ්ඩායම් භාවිතා කරමු. මෙම යොමු කණ්ඩායම් නව යොවුන් වියේ සම වයසේ මිතුරන් වේ. මෙයින් අදහස් කරන්නේ යෞවනයා තම මිතුරන් ලෙස තෝරා ගන්නේ / පිළිගන්නේ කවුරුන්ද යන්න සහ ඔවුන් නිතර සන්නිවේදනය කරන්නේ කවුරුන්ද යන්න බොහෝ විට ඔවුන්ගේ විමර්ශන කණ්ඩායම් සෑදෙන අතර එම නිසා ඔවුන් කවුරුන්ද යන්නට විශාල බලපෑමක් කළ හැකිය. පුද්ගලයෙකුගේ සමාජ සංවර්ධනයට වඩා සබඳතා විශාලතම බලපෑමක් ඇති කරන බව පර්යේෂණවලින් පෙනී යයි. පුද්ගලයෙකුගේ සමාජ සංවර්ධනයට වඩා සබඳතා විශාලතම බලපෑමක් ඇති බව පර්යේෂණවලින් පෙනී යයි.",යෞවනයෙකුගේ මිතුරන් ඔවුන්ගේ සමාජ සංවර්ධනයට විශාල හෝ කුඩා බලපෑමක් ඇති කරනවාද?,මහා
64,16064,"19 වන සියවස වන තෙක් විශ්ව විද්‍යාල විෂය මාලාවේ ආගම වැදගත් කාර්යභාරයක් ඉටු කළේය. කෙසේ වෙතත්, පර්යේෂණ විශ්වවිද්‍යාලවල ආගමේ කාර්යභාරය 19 වන සියවසේදී අඩු වූ අතර 19 වන සියවස අවසන් වන විට ජර්මානු විශ්ව විද්‍යාල ආකෘතිය ලොව පුරා ව්‍යාප්ත විය. විශ්ව විද්‍යාල 19 සහ 20 වන සියවස්වල විද්‍යාව කෙරෙහි අවධානය යොමු කළ අතර වැඩි වැඩියෙන් ජනතාවට ප්‍රවේශ විය. බ්‍රිතාන්‍යයේ කාර්මික විප්ලවයේ සිට නූතනත්වයට මාරුවීම නිසා විද්‍යාව හා ඉංජිනේරු විද්‍යාව අවධාරණය කරමින් නව ප්‍රජා විශ්ව විද්‍යාල පැමිණීම, 1960 දී ශ්‍රීමත් කීත් මරේ (විශ්ව විද්‍යාල ප්‍රතිපාදන කමිටුවේ සභාපති) සහ ශ්‍රීමත් සැමුවෙල් කුරන් විසින් ආරම්භ කරන ලදී. ස්ට්‍රැට්ක්ලයිඩ් විශ්ව විද්‍යාලයේ. බ්‍රිතාන්‍යයන් ද ලොව පුරා විශ්ව විද්‍යාල පිහිටුවා ගත් අතර උසස් අධ්‍යාපනය යුරෝපයේ පමණක් නොව ජනතාවට ද ලබා ගත හැකි විය. බ්‍රිතාන්‍යයන් ද ලොව පුරා විශ්ව විද්‍යාල පිහිටුවා ගත් අතර උසස් අධ්‍යාපනය යුරෝපයේ පමණක් නොව ජනතාවට ද ලබා ගත හැකි විය.",විශ්ව විද්‍යාල විෂය මාලාවට ආගම කුඩා කාර්යභාරයක් ඉටු කළේ කුමන සියවසෙන්ද?,19
65,16065,ශාක භක්ෂකයන්ගෙන් විශාල ප්‍රතිශතයක් අන්‍යෝන්‍ය බඩවැල් ශාක ඇති අතර ඒවා ශාක ද්‍රව්‍ය ජීර්ණය කිරීමට උපකාරී වන අතර එය සත්ව ගොදුරට වඩා ජීර්ණය කිරීමට අපහසු වේ. මෙම බඩවැල් ශාක සෑදී ඇත්තේ සෙලියුලෝස් ජීර්ණය කරන ප්‍රෝටෝසෝවාන් හෝ ශාකභක්ෂකයන්ගේ බඩවැල්වල ජීවත්වන බැක්ටීරියා වලිනි. කොරල් පර යනු කොරල් ජීවීන් සහ ඒවා තුළ ජීවත්වන විවිධ වර්ගයේ ඇල්ගී අතර අන්‍යෝන්‍යතාවයේ ප්‍රති result ලයකි. බොහෝ ඉඩම් පැලෑටි සහ ඉඩම් පරිසර පද්ධති රඳා පවතින්නේ ශාක අතර අන්‍යෝන්‍යතාවයන් මත වන අතර එය වාතයෙන් කාබන් සවි කරන අතර මයිකෝරයිසල් දිලීර භූමියෙන් ජලය හා ඛනිජ නිස්සාරණය කිරීමට උපකාරී වේ. බොහෝ ඉඩම් පැලෑටි සහ ඉඩම් පරිසර පද්ධති රඳා පවතින්නේ ශාක අතර අන්‍යෝන්‍යතාවයන් මත වන අතර එය වාතයෙන් කාබන් සවි කරන අතර මයිකෝරයිසල් දිලීර භූමියෙන් ජලය හා ඛනිජ නිස්සාරණය කිරීමට උපකාරී වේ.,කොරල් සහ ඇල්ගී එකට නිපදවන්නේ කුමක්ද?,කොරල් පර
66,16066,ඕස්ට්‍රේලියාවේ වයඹ දිග වෙරළට ඔබ්බෙන් පිහිටි දුරස්ථ අක්වෙරළ පෙරවදන ක්ෂේත්‍රය සොයා ගැනීමෙන් පසු 2011 මැයි 20 වන දින රාජකීය ඩච් ෂෙල් විසින් ලොව ප්‍රථම පාවෙන ද්‍රව ස්වාභාවික වායු (එෆ්එල්එන්ජී) පහසුකම සඳහා වන අවසාන ආයෝජන තීරණය අවසන් කරන ලදී. ස්වාභාවික ගෑස් සමාන සංචිත 2007 - 2007 දී. මාර්ගය. එෆ්එල්එන්ජී තාක්‍ෂණය පදනම් වී ඇත්තේ 20 වන සියවසේ මැද භාගයේ පුරෝගාමී වූ ද්‍රව ස්වාභාවික වායු (එල්එන්ජී) වර්ධනයන් මත වන අතර දුරස්ථ ප්‍රදේශවල පිහිටා ඇති භාවිතයට නොගත් ස්වාභාවික වායු සංචිත සූරාකෑමට පහසුකම් සපයයි.,FLNG තාක්ෂණය පදනම් කරගත් වර්ධනයන් මොනවාද?,ද්‍රව ස්වාභාවික වායු (LNG)
