,original_index,context_translated,question_translated,text_translated
25,13025,"වෘකයන්ගෙන් පැවතීම සහ කානිවෝරා ලෙස වර්ගීකරණය තිබියදීත්, සුනඛයන් විවිධාකාරයෙන් විද්වත් හා වෙනත් ලේඛන වල මාංශ භක්ෂක හෝ සර්ව භක්‍ෂකයන් ලෙස විස්තර කර ඇත. කුඩා බඩවැල් සහිත බළලුන්ගේ පවුල වැනි අනිවාර්ය මාංශ භක්ෂකයින් මෙන් නොව, සුනඛයන්ට පුළුල් පරාසයක ආහාර වේලට අනුගත විය හැකි අතර, ඔවුන්ගේ මූලික ආහාර අවශ්‍යතා සපුරාලීම සඳහා මස් විශේෂිත ප්‍රෝටීන හෝ ඉතා ඉහළ ප්‍රෝටීන් මත රඳා නොපවතී. බල්ලන් එළවළු සහ ධාන්‍ය ඇතුළු විවිධ ආහාර සෞඛ්‍ය සම්පන්නව ජීර්ණය කරනු ඇති අතර, මේවායින් විශාල ප්‍රමාණයක් ඔවුන්ගේ ආහාර වේලෙහි පරිභෝජනය කළ හැකිය. සුනඛයන් හා වෘකයන් සංසන්දනය කිරීමේදී සුනඛයින්ට පිෂ් ch ය ජීර්ණයට සම්බන්ධ ජානවල අනුවර්තනයන් ඇති අතර එමඟින් පිෂ් ch ය බහුල ආහාර වේලක් ලබා ගැනීමේ හැකියාව වැඩි කරයි. සුනඛයන් හා වෘකයන් සංසන්දනය කිරීමේදී සුනඛයින්ට පිෂ් ch ය ජීර්ණයට සම්බන්ධ ජානවල අනුවර්තනයන් ඇති අතර එමඟින් පිෂ් ch ය බහුල ආහාර වේලක් ලබා ගැනීමේ හැකියාව වැඩි කරයි.",බල්ලන්ට මස් ජීර්ණය කළ හැකි අතර වෙන කුමක් ද?,එළවළු සහ ධාන්‍ය
26,13026,"මහ නගර සභා (Gemeinden): සෑම ග්‍රාමීය දිස්ත්‍රික්කයක්ම සහ සෑම Amt එකක්ම මහ නගර සභාවලට බෙදී ඇති අතර සෑම නාගරික දිස්ත්‍රික්කයක්ම තමන්ගේම මහනගර සභාවක් වේ. (2009 මාර්තු 6 වන විට [යාවත්කාලීන]) ජර්මනියේ කුඩාම පරිපාලන ඒකක වන මහ නගර සභා 12,141 ක් ඇත. නගර සහ නගර මහ නගර සභා මෙන්ම නගර අයිතිවාසිකම් හෝ නගර අයිතිවාසිකම් (ස්ටැඩ්ට්‍රෙච්ට්) ද ඇත. වර්තමානයේ මෙය බොහෝ දුරට නගරයක් හෝ නගරයක් ලෙස හැඳින්වීමට ඇති අයිතිය පමණි. කෙසේ වෙතත්, පෙර කාලවලදී දේශීය බදු පැනවීමට හෝ නගර සීමාව තුළ පමණක් කර්මාන්තයට ඉඩ දීමට ඇති අයිතිය ඇතුළු තවත් බොහෝ වරප්‍රසාද තිබුණි. කෙසේ වෙතත්, පෙර කාලවලදී දේශීය බදු පැනවීමට හෝ නගර සීමාව තුළ පමණක් කර්මාන්තයට ඉඩ දීමට ඇති අයිතිය ඇතුළු තවත් බොහෝ වරප්‍රසාද තිබුණි.",සෑම නාගරික දිස්ත්‍රික්කයකටම ආවේණික වන්නේ කුමක්ද?,මහ නගර සභාව
27,13027,"නිත්‍ය ස්ක්‍රිප්ට් ටයිප්ෆේස් ද බහුලව භාවිතා වන නමුත් ශරීර පෙළ සඳහා මින්ග් හෝ සැන්ස්-සෙරිෆ් ටයිප්ෆේස් තරම් පොදු නොවේ. නිතිපතා ස්ක්‍රිප්ට් ටයිප්ෆේස් බොහෝ විට සිසුන්ට චීන අක්ෂර ඉගැන්වීමට භාවිතා කරන අතර බොහෝ විට ඒවා භාවිතා කිරීමට අදහස් කරන කලාපයේ සම්මත ආකෘතීන්ට ගැලපීම අරමුණු කරයි. ගීත රාජවංශයේ බොහෝ ටයිප්ෆේස් නිත්‍ය ස්ක්‍රිප්ට් ටයිප්ෆේස් වන අතර එය කිසියම් පුද්ගලයෙකුගේ අත් අකුරට සමාන විය (උදා: ඔයැං ෂුන්, යාන් ෂෙන්කින් හෝ ලියු ගොන්ග්වාන්ගේ අත් අකුරු), බොහෝ නූතන සාමාන්‍ය ස්ක්‍රිප්ට් ටයිප්ෆේස් නිර්නාමිකභාවය සහ විධිමත් බව දෙසට නැඹුරු වේ. ඔයැං ෂුන්, යාන් ෂෙන්කින් හෝ ලියු ගොන්ග්වාන් ගේ අත් අකුරු), නමුත් බොහෝ නූතන සාමාන්‍ය ස්ක්‍රිප්ට් ටයිප්ෆේස් නිර්නාමිකභාවය සහ විධිමත් බව දෙසට නැඹුරු වේ.",බහුලව භාවිතා වන්නේ කුමක්ද?,සාමාන්‍ය ස්ක්‍රිප්ට් ටයිප් ෆේස්
28,13028,"1849 දී විද්‍යාත්මක උද්භිද විද්‍යාවේ මූලධර්ම ලෙස ඉංග්‍රීසියෙන් ප්‍රකාශයට පත් කරන ලද පළමු ""නූතන"" පෙළ පොත වන මතියස් ෂ්ලයිඩන්ගේ ග්‍රුන්ඩ්සෙජ් ඩර් විස්සෙන්ෂාෆ්ට්ලිචෙන් උද්භිද විද්‍යාව උද්භිද විද්‍යාව බෙහෙවින් උත්තේජනය විය. ෂ්ලයිඩන් අන්වීක්ෂ විද්‍යා and යෙකු හා මුල් ශාක ව්‍යුහ විද්‍යා ist යෙකු වූ අතර ඔහු තියඩෝර් ෂ්වාන් සහ රුඩොල්ෆ් වර්චෝව් සමඟ සෛල න්‍යාය සම-ආරම්භ කළ අතර 1831 දී රොබට් බ්‍රවුන් විසින් විස්තර කරන ලද සෛල න්‍යෂ්ටියේ වැදගත්කම වටහා ගත් ප්‍රථමයා ද විය. 1855 දී ඇඩොල්ෆ් ෆික් ජෛව පද්ධතිවල අණුක විසරණය වීමේ අනුපාතය ගණනය කිරීමට හැකි වන පරිදි ෆික්ගේ නීති සම්පාදනය කරන ලදී. 1855 දී ඇඩොල්ෆ් ෆික් විසින් ෆික්ගේ නීති සම්පාදනය කරන ලද අතර එය ජෛව විද්‍යාත්මක පද්ධතිවල අණුක විසරණය වීමේ අනුපාතය ගණනය කිරීමට හැකි විය.",ෂ්ලයිඩන් සම-සොයාගත් න්‍යාය කුමක්ද?,සෛල න්‍යාය
29,13029,"මාස පද්ධතියට සමගාමීව සති පද්ධතියක් ඇත. භෞතික හෝ ඉලෙක්ට්‍රොනික දින දර්ශනයක් මඟින් යම් දිනයක සිට සතියේ දිනය දක්වා පරිවර්තනය සපයන අතර, ලබා දුන් සතියේ දින සහ මාසය සඳහා බහුවිධ දිනයන් පෙන්වයි. ග්‍රෙගෝරියානු ක්‍රමයේ අක්‍රමිකතා නිසා සතියේ දිනය ගණනය කිරීම එතරම් සරල නැත. සෑම රටක්ම ග්‍රෙගෝරියානු දින දර්ශනය සම්මත කළ විට, සතිපතා චක්‍රය අඛණ්ඩව පැවතුනි. උදාහරණයක් ලෙස, 1582 ඔක්තෝබර් 15 වන සිකුරාදා, දින දර්ශනය සම්මත කිරීම සඳහා ග්‍රෙගරි XIII විසින් යෝජනා කරන ලද දිනයේ දී ප්‍රතිසංස්කරණය කරන ලද දින දර්ශනය සම්මත කළ රටවල් කිහිපය සම්බන්ධයෙන්, ඊට පෙර දිනය 1582 ඔක්තෝබර් 4 බ්‍රහස්පතින්දා (ජූලියන් දින දර්ශනය) විය. උදාහරණයක් ලෙස, 1582 ඔක්තෝබර් 15 වන සිකුරාදා, දින දර්ශනය සම්මත කිරීම සඳහා ග්‍රෙගරි XIII විසින් යෝජනා කරන ලද දිනයේ දී ප්‍රතිසංස්කරණය කරන ලද දින දර්ශනය සම්මත කළ රටවල් කිහිපය සම්බන්ධයෙන්, ඊට පෙර දිනය 1582 ඔක්තෝබර් 4 බ්‍රහස්පතින්දා (ජූලියන් දින දර්ශනය) විය.",සෑම රටක්ම දින දර්ශනය අනුගමනය කිරීමෙන් පසු සති චක්‍රය දිගටම පැවතියේ කෙසේද?,අඛණ්ඩව
30,13030,"අටවන හෙන්රිගේ පාලන සමයට පෙර, පරමාධිපතියා සෑම විටම ඔහුගේ හෝ ඇයගේ කැමැත්ත පෞද්ගලිකව ලබා දුන්නේය. අධිරාජ්‍ය රාජ්‍ය ඔටුන්න පැළඳ සිටින ස්වෛරීයා, සිංහාසනය මත වාඩිවී සිටින්නේ, හෙරල්ඩ්වරුන් සහ රාජකීය උසාවියේ සාමාජිකයන් විසිනි. මෙම දර්ශනය වර්තමානයේ පුනරාවර්තනය වන්නේ වාර්ෂික පාර්ලිමේන්තුව විවෘත කිරීමේදී පමණි. ඔවුන්ගේ කථිකයා විසින් මෙහෙයවනු ලබන කොමන්ස්, කුටියට පිටතින් පිහිටි ලෝඩ්ස් බාර් එකෙන් සවන් දෙනු ඇත. සම්ප්‍රදායිකව සැපයුම් බිල්පත් කථානායකවරයා විසින් ගෙන එන ලද ඒවා මිස පාර්ලිමේන්තුවේ ලිපිකරු රජතුමාගේ අනුමැතිය බලාපොරොත්තුවෙන් බිල්පත් ඉදිරිපත් කළේය. ඔටුන්න හිමි ලිපිකරු, ස්වෛරීයාගේ දකුණු පැත්තේ සිටගෙන, පසුව බිල්පත් වල මාතෘකා ශබ්ද නඟා කියවන්න (පෙර කාලවලදී, බිල්පත් වල සම්පූර්ණ පා text ය). ස්වෛරී වම් පස සිටගෙන සිටින පාර්ලිමේන්තු ලිපිකරු ඊට ප්‍රතිචාර දැක්වූයේ සුදුසු නෝමන් ප්‍රංශ සූත්‍රය ප්‍රකාශ කරමිනි. ස්වෛරී වම් පස සිටගෙන සිටින පාර්ලිමේන්තු ලිපිකරු ඊට ප්‍රතිචාර දැක්වූයේ සුදුසු නෝමන් ප්‍රංශ සූත්‍රය ප්‍රකාශ කරමිනි.",ඔටුන්න හිමි ලිපිකරු සිටින්නේ පරමාධිපතියාගේ කුමන පැත්තේද?,හරි
31,13031,"විදුලි සංදේශ සම්බන්ධීකරණය, විදුලිබල ජාලය, න්‍යෂ්ටික බලාගාර සහ ජල හා ගෑස් ජාලයන්හි කපාට විවෘත කිරීම සහ වසා දැමීම ඇතුළු බොහෝ උපයෝගිතා වල පරිගණක ක්‍රියාකාරකම් පාලනය කරයි. අන්තර්ජාලය සම්බන්ධ වුවහොත් එවැනි යන්ත්‍ර සඳහා විභව ප්‍රහාරක දෛශිකයක් වන නමුත්, ස්ටක්ස්නෙට් පණුවා පෙන්නුම් කළේ අන්තර්ජාලයට සම්බන්ධ නොවන පරිගණක මගින් පාලනය වන උපකරණ පවා කාර්මික උපකරණ වෙත යවන අනිෂ්ට විධානයන් නිසා ඇති වන භෞතික හානිවලට ගොදුරු විය හැකි බවයි (එවැනි අවස්ථාවක යුරේනියම් පොහොසත් කිරීමේ කේන්ද්‍රාපසාරී) ) ඉවත් කළ හැකි මාධ්‍ය හරහා ආසාදනය වී ඇත. 2014 දී ස්වදේශ ආරක්ෂක දෙපාර්තමේන්තුවේ අංශයක් වන පරිගණක හදිසි සූදානම කණ්ඩායම බලශක්ති සමාගම්වල සිදු වූ අනවසර සිදුවීම් 79 ක් විමර්ශනය කළේය. 2014 දී ස්වදේශ ආරක්ෂක දෙපාර්තමේන්තුවේ අංශයක් වන පරිගණක හදිසි සූදානම කණ්ඩායම බලශක්ති සමාගම්වල සිදු වූ අනවසර සිදුවීම් 79 ක් විමර්ශනය කළේය.",කාර්මික උපකරණවලට ස්ටක්ස්නෙට් පණුවා ආසාදනය වූයේ කෙසේද?,ඉවත් කළ හැකි මාධ්‍ය හරහා
32,13032,"ගැලීසියානු මාර්ග ජාලයට ප්‍රධාන නගර සම්බන්ධ කරන ඔටෝපිස්ටා සහ ඔටෝවාස් මෙන්ම අනෙකුත් මහ නගර සභාවලට ජාතික හා ද්විතීයික මාර්ග ඇතුළත් වේ. ඔටෝවියා ඒ -6 ඒ කොරූනා සහ ලුගෝ මැඩ්රිඩ් සමඟ සම්බන්ධ කරයි, පෙඩ්‍රෆිටා ඩෝ සෙබීරෝහි ගැලීසියාවට ඇතුල් වේ. ඔටෝවායා ඒ -52 ඕ පෝරිනෝ, ඕරෙන්ස් සහ බෙනවෙන්ටේ සම්බන්ධ කරන අතර ගැඩීසියාවට ගුඩිනා වෙත පිවිසෙයි. තවත් ඔටෝවා දෙකක් ඉදිකෙරෙමින් පවතී. ඔටෝවියා ඒ -8 කැන්ටබ්‍රියන් වෙරළ තීරයේ ගැලීසියාවට ඇතුළු වන අතර එය අවසන් වන්නේ බාමොන්ඩේ (ලුගෝ පළාතේ) ය. ඔටෝවියා ඒ -76 වැල්ඩෝරාස් හි ගැලීසියාවට ඇතුළු වේ; එය දැනට පවතින N-120 Ourense සහ Vigo වෙත යාවත්කාලීන කිරීමකි. ඔටෝවියා ඒ -76 වැල්ඩෝරාස් හි ගැලීසියාවට ඇතුළු වේ; එය දැනට පවතින N-120 Ourense සහ Vigo වෙත යාවත්කාලීන කිරීමකි.",ඔටෝවියා ඒ -6 මෙහෙයවන්නේ කුමන ස්පා Spanish ් city නගරයටද?,මැඩ්රිඩ්
33,13033,මෙම ප්‍රදේශයට වාර්ෂික වර්ෂාපතනය මිලිමීටර 820 ක් (අඟල් 32.3) පමණ වන අතර එය ජුනි සිට සැප්තැම්බර් / ඔක්තෝබර් දක්වා සංකේන්ද්‍රණය වී ඇති අතර වර්ෂයේ ඉතිරි කාලය සුළු හෝ වර්ෂාපතනයකින් තොරව සිදු වේ. ප්‍රදේශයට ප්‍රධාන two තු දෙකක් ඇත. වැසි සමය ජුනි සිට ඔක්තෝබර් දක්වා දිවෙන අතර සුළඟින් මුහුදේ සිට නිවර්තන තෙතමනය ලැබේ. වියළි කාලය නොවැම්බර් සිට මැයි දක්වා කාලය තුළ වාතය සාපේක්ෂව වියලි වේ. මෙම වියළි කාලය සීතල කාල පරිච්ඡේදයකට හා උණුසුම් කාල පරිච්ඡේදයකට බෙදේ. සීතල කාලය නොවැම්බර් සිට පෙබරවාරි දක්වා විහිදේ. ධ්‍රැවීය වායු ස්කන්ධය උතුරෙන් පහළට තල්ලු වී වාතය තරමක් වියලි ලෙස තබා ගනී. උණුසුම් කාල පරිච්ඡේදය මාර්තු සිට මැයි දක්වා විහිදෙන අතර නිවර්තන සුළං යළිත් ආධිපත්‍යය දරන නමුත් වර්ෂාව සඳහා ප්‍රමාණවත් තෙතමනයක් තවමත් නොමැත. උණුසුම් කාල පරිච්ඡේදය මාර්තු සිට මැයි දක්වා විහිදෙන අතර නිවර්තන සුළං යළිත් ආධිපත්‍යය දරන නමුත් වර්ෂාව සඳහා ප්‍රමාණවත් තෙතමනයක් තවමත් නොමැත.,මෙක්සිකෝ නගරයේ වැසි බහුතරයක් වැටෙන්නේ කවදාද?,ජුනි සිට ඔක්තෝබර් දක්වා
34,13034,"වයස අවුරුදු දහය වන තෙක් හංගේරියාවේ විධිමත් පාසල් අධ්‍යාපනය ආරම්භ නොවීය. ඒ වෙනුවට, පාලකයන් විසින් වොන් නියුමාන්ට, ඔහුගේ සහෝදරයින්ට සහ ඔහුගේ ous ාති සහෝදරයන්ට ඉගැන්වීය. මැක්ස් විශ්වාස කළේ හංගේරියානු භාෂාව හැර වෙනත් භාෂා පිළිබඳ දැනුම අත්‍යවශ්‍ය බවය, එබැවින් ළමයින්ට ඉංග්‍රීසි, ප්‍රංශ, ජර්මානු සහ ඉතාලි භාෂාවලින් ඉගැන්විය. වයස අවුරුදු 8 වන විට, වොන් නියුමාන් අවකලනය හා සමෝධානික ගණනය කිරීම් පිළිබඳව හුරුපුරුදු වූ නමුත් ඔහු ඉතිහාසය ගැන විශේෂයෙන් උනන්දු විය. මැක්ස් මිලදී ගත් පෞද්ගලික පුස්තකාලයක පිටපතක් අඩංගු විය. මහල් නිවාසයේ එක් කාමරයක් පුස්තකාලයක් සහ කියවීමේ කාමරයක් බවට පරිවර්තනය කරන ලද අතර පොත් රාක්ක සිවිලිමේ සිට බිම දක්වා පරිවර්තනය කර ඇත. මහල් නිවාසයේ එක් කාමරයක් පුස්තකාලයක් සහ කියවීමේ කාමරයක් බවට පරිවර්තනය කරන ලද අතර පොත් රාක්ක සිවිලිමේ සිට බිම දක්වා පරිවර්තනය කර ඇත.",හංගේරියාවේ පාසල් අධ්‍යාපනය ආරම්භ වූයේ කුමන වයසේදීද?,දහය
35,13035,"සෘජු ධාරා හෝ විශ්වීය මෝටරයක ආමේචර වංගු චුම්බක ක්ෂේත්‍රයක් හරහා ගමන් කරන බැවින් ඒවා තුළ වෝල්ටීයතාවයක් ඇතිවේ. මෙම වෝල්ටීයතාවය මෝටර් සැපයුම් වෝල්ටීයතාවයට විරුද්ධ වන අතර එය ""ආපසු විද්‍යුත් විද්‍යුත් බලය (emf)"" ලෙස හැඳින්වේ. වෝල්ටීයතාවය මෝටරයේ ධාවන වේගයට සමානුපාතික වේ. මෝටරයේ පිටුපස emf, සහ එතීෙම් අභ්‍යන්තර ප්‍රතිරෝධය සහ බුරුසු හරහා වෝල්ටීයතා පහත වැටීම, බුරුසු වල වෝල්ටීයතාවයට සමාන විය යුතුය. DC මෝටරයක වේග නියාමනයේ මූලික යාන්ත්‍රණය මෙය සපයයි. යාන්ත්‍රික බර වැඩි වුවහොත් මෝටරය මන්දගාමී වේ; අඩු පසුපස emf ප්‍රති results ල ලබා දෙන අතර සැපයුමෙන් වැඩි ධාරාවක් ලබා ගනී. මෙම වැඩිවන ධාරාව නව බර සමතුලිත කිරීමට අමතර ව්‍යවර්ථයක් සපයයි. මෙම වැඩිවන ධාරාව නව බර සමතුලිත කිරීමට අමතර ව්‍යවර්ථයක් සපයයි.",බුරුසු වල වෝල්ටීයතාවය සමාන වන්නේ කුමක් ද?,"මෝටරයේ පිටුපස emf, සහ එතීෙම් අභ්‍යන්තර ප්‍රතිරෝධය හරහා වෝල්ටීයතා පහත වැටීම"
36,13036,"1674 දී ඔහු පැමිණීමෙන් පසු, සමහර නගරවල ජනගහනයට පහර දුන් කැරලිකරුවන් අත්අඩංගුවට ගැනීමට කපිතාන් ඩේමියන් ඩි එස්ප්ලානා නියෝග කළේය. සතුරුකම් අවසානයේ චොචෝගෝ, පෙපුර, ටුමොන්, සිඩියා-ආටි, සාගුවා, නාගන් සහ නින්කා වැනි ගම්මාන විනාශ කිරීමට හේතු විය. : 74-75 1676 ජුනි මාසයේ සිට ගුවාම් හි පළමු ස්පා Spanish ් ආණ්ඩුකාර කපිතාන් ෆ්‍රැන්සිස්කෝ ද ඉරිසාරි වයි විනාර් ආතතීන් මැඩපැවැත්වීම සඳහා ඔහුගේ පූර්වගාමීන්ට වඩා දැඩි ලෙස අභ්‍යන්තර කටයුතු පාලනය කළේය. පාසල්, මාර්ග හා වෙනත් යටිතල පහසුකම් ඉදිකිරීමට ද ඔහු නියෝග කළේය. : 75–76 පසුව, කපිතාන් ජෝස් ද ක්විරෝගා 1680 දී පැමිණ ඔහුගේ පූර්වගාමීන් විසින් ආරම්භ කරන ලද සමහර සංවර්ධන ව්‍යාපෘති දිගටම කරගෙන ගියේය. සැන් විටෝර්ස් පියතුමා ated ාතනය කළ කැරලිකරුවන් සෙවීම දිගටම කරගෙන ගිය අතර, එහි ප්‍රති some ලයක් වශයෙන් සමහර දූපත් වල සැඟවී සිටි කැරලිකරුවන්ට එරෙහිව උද් s ෝෂන පැවැත්වූ අතර අවසානයේදී මතපාන්ග්, හුරාඕ සහ අගුවරින්ගේ මරණයට හේතු විය. : 77–78 ක්විරෝගා උතුරු දූපත්වල සිට ස්වදේශිකයන් කිහිප දෙනෙකු ගුවාම් වෙත ගෙන එන ලද අතර විශාල ගම්මාන කිහිපයක ජීවත් වන ලෙස ජනතාවට නියෝග කළේය. : 78–79 මෙයට ජිනප්සන්, උමාටැක්, පැගෝ, අගට් සහ ඉනරාජන් ඇතුළත් විය. එහිදී ඔහු පල්ලි ගණනාවක් ඉදි කළේය. 1695 ජුලි වන විට ක්විරෝගා ගුවාම්, රොටා, ටීනියන් සහ ඇගුවිගන් යන රටවල සාමකාමී කිරීමේ ක්‍රියාවලිය සම්පූර්ණ කර තිබුණි. : 85 : 85",ගුවාම් හි පළමු ස්පා Spanish ් ආණ්ඩුකාරවරයා කවුද?,ෆ්‍රැන්සිස්කෝ ඩි ඉරිසාරි වයි විනාර්
37,13037,"2010 සංගණනයට අනුව බ්‍රොන්ක්ස් හි ජනගහනයෙන් 53.5% ක් හිස්පැනික්, ලැටිනෝ හෝ ස්පා Spanish ් origin සම්භවයක් ඇති අයයි (ඔවුන් ඕනෑම ජාතියකට අයත් විය හැකිය); 30.1% හිස්පැනික් නොවන කළු හෝ අප්‍රිකානු ඇමරිකානුවන්, ජනගහනයෙන් 10.9% ක් හිස්පැනික් නොවන සුදු ජාතිකයින්, 3.4% හිස්පැනික් නොවන ආසියානුවන්, 0.6% වෙනත් ජාතියකින් (හිස්පැනික් නොවන) සහ 1.2% ක් හෝ දෙකක් හෝ වැඩි ගණනක් (නොවන) හිස්පැනික්). එක්සත් ජනපද සංගණනය බ්‍රොන්ක්ස් රටේ වඩාත්ම විවිධාකාර ප්‍රදේශය ලෙස සලකයි. අහඹු ලෙස තෝරාගත් ඕනෑම පදිංචිකරුවන් දෙදෙනෙකු විවිධ ජාතියකට හෝ ජනවර්ගයකට අයත් වීමට සියයට 89.7 ක අවස්ථාවක් තිබේ. අහඹු ලෙස තෝරාගත් ඕනෑම පදිංචිකරුවන් දෙදෙනෙකු විවිධ ජාතියකට හෝ ජනවර්ගයකට අයත් වීමට සියයට 89.7 ක අවස්ථාවක් තිබේ.",හිස්පැනික් නොවන ආසියාතිකයන් බ්‍රොන්ක්ස් ජනගහනයෙන් කොපමණ ප්‍රමාණයක්ද?,3.4%
38,13038,"චීනයේ රතු කුරුස සංගමය යුවාන් 788,000 (ඇමරිකානු ඩොලර් 113,000) ක් වටිනා කූඩාරම් 557 ක් සහ ක්විල්ට් 2,500 ක් වෙන්චුවාන් ප්‍රාන්තයට පියාසර කළේය. අමිති පදනම මේ වන විටත් කලාපයේ සහන කටයුතු ආරම්භ කර ඇති අතර ආපදා සහන සඳහා ඇමරිකානු ඩොලර් 143,000 ක් වෙන් කර ඇත. සිචුවාන් සිවිල් කටයුතු අමාත්‍යාංශය පැවසුවේ නිවාස නොමැති අයට කූඩාරම් 30,000 ක් ලබා දී ඇති බවයි. සිචුවාන් සිවිල් කටයුතු අමාත්‍යාංශය පැවසුවේ නිවාස නොමැති අයට කූඩාරම් 30,000 ක් ලබා දී ඇති බවයි.",කූඩාරම් කීයක් කලාපයට පියාසර කළාද?,557 කි
39,13039,"දෙවන ලෝක සංග්‍රාමයෙන් පසුව 1960 දශකයේ අග භාගය දක්වාම මැන්ඩොලින් භාවිතය පුළුල් වූ අතර ජපානය තවමත් ක්‍රියාකාරී වාද්‍ය වෘන්දයන් සහ විශ්ව විද්‍යාල සංගීත වැඩසටහන් සමඟ මැන්ඩොලින් භාවිතා කරමින් ශක්තිමත් සම්භාව්‍ය සංගීත සම්ප්‍රදායක් පවත්වාගෙන යයි. නව වාද්‍ය වෘන්දයන් ආරම්භ කරන ලද අතර නව වාද්‍ය වෘන්දය රචනා කරන ලදී. අද ජපන් මැන්ඩොලින් වාද්‍ය වෘන්දය සාමාජිකයින් 40 ක් හෝ 50 ක් දක්වා සමන්විත විය හැකි අතර, දැවමය, බෙර සහ පිත්තල කොටස් ඇතුළත් විය හැකිය. ජපානය යුරෝපයෙන් 20 වන සියවසේ මැන්ඩොලින් සංගීතයේ පුළුල් එකතුවක් පවත්වා ගෙන යන අතර මොරිෂිගේ ටේකි විසින් මිලදී ගත් මැන්ඩොලින්ගේ ස්වර්ණමය යුගයේ සිට මැන්ඩොලින් සඟරා වඩාත් සම්පූර්ණ එකතුවකි. ජපානය යුරෝපයෙන් 20 වන සියවසේ මැන්ඩොලින් සංගීතයේ පුළුල් එකතුවක් පවත්වා ගෙන යන අතර මොරිෂිගේ ටේකි විසින් මිලදී ගත් මැන්ඩොලින්ගේ ස්වර්ණමය යුගයේ සිට මැන්ඩොලින් සඟරා වඩාත් සම්පූර්ණ එකතුවකි.",ජපන් මැන්ඩොලින් වාද්‍ය වෘන්දය රචනා කරන්නේ කීයෙන් කී දෙනාද?,සාමාජිකයින් 40 ක් හෝ 50 ක්
40,13040,"එවිට රජතුමා සහ ඇමතිවරුන්ගෙන් සමන්විත රජය සාමාන්‍යයෙන් එම යෝජනාව අනුමත කරනු ඇති අතර ස්වෛරී සහ එක් අමාත්‍යවරයකු විසින් යෝජනාවට අත්සන් තබන්නේ නීතිමය වගන්තියක් එකතු කිරීමෙනි. ඉන්පසු රාජ්‍ය ජෙනරාල්වරයාට දන්වා “රජතුමා එම යෝජනාවට එකඟ වේ. "" පාර්ලිමේන්තුවේ සම්මත කර ඇති නීතියක් රජය විසින් අනුමත නොකිරීම සුවිශේෂී අවස්ථාවන්හිදී සිදුවිය. එවැනි අවස්ථාවකදී, රජතුමා හෝ ඇමතිවරයකු පනතට අත්සන් නොකරනු ඇත. රාජකීය අනුමැතිය ලැබී ඇති නීතියක් රාජ්‍ය සඟරාවේ ප්‍රකාශයට පත් කරනු ලබන අතර එහි මුල් පිටපත රජුගේ කාර්යාලවල ලේඛනාගාරයේ තබා ඇත. රාජකීය අනුමැතිය ලැබී ඇති නීතියක් රාජ්‍ය සඟරාවේ ප්‍රකාශයට පත් කරනු ලබන අතර එහි මුල් පිටපත රජුගේ කාර්යාලවල ලේඛනාගාරයේ තබා ඇත.",අනුමැතිය ලැබීමෙන් පසු නීති ප්‍රකාශයට පත් කරන්නේ කොහේද?,රාජ්‍ය සඟරාව
41,13041,"ෆෙඩරල් වශයෙන්, බොස්ටන් කොන්ග්‍රස් දිස්ත්‍රික්ක දෙකක් අතර බෙදී යයි. නගරයේ උතුරු හතරෙන් හතරම දිස්ත්‍රික්කයේ 7 වන දිස්ත්‍රික්කයේ පිහිටා ඇති අතර එය 1998 සිට මයික් කපුවානෝ නියෝජනය කරයි. දකුණු සිව්වන ස්ථානය 8 වන දිස්ත්‍රික්කයේ වන අතර එය නියෝජනය කරන්නේ ස්ටීවන් ලින්ච් විසිනි. දෙදෙනාම ඩිමොක්‍රටිකයෝ ය; රිපබ්ලිකානුවෙකු සියවසකට වැඩි කාලයක් තුළ බොස්ටන්හි සැලකිය යුතු කොටසක් නියෝජනය කර නැත. එක්සත් ජනපද සෙනෙට් සභාවේ ජ්‍යෙෂ් member සාමාජිකයා වන්නේ 2012 දී ප්‍රථම වරට තේරී පත් වූ ඩිමොක්‍රටික් එලිසබෙත් වොරන් ය. එක්සත් ජනපද සෙනෙට් සභාවේ ප්‍රාන්තයේ කනිෂ් member සාමාජිකයා වන්නේ ඩිමොක්‍රටික් එඩ් මාකි ය. රාජ්‍ය ලේකම් එක්සත් ජනපද සෙනෙට් සභාවේ කනිෂ් member සාමාජිකයා වන්නේ ඩිමොක්‍රටික් එඩ් මාකි ය. ඔහු කෙරීගේ පත්වීමෙන් පසු එක්සත් ජනපද රාජ්‍ය ලේකම් ධුරයට පත්වීමෙන් පසු ජෝන් කෙරීගෙන් පසුව 2013 දී තේරී පත් විය.",නගරයේ උතුරු 3/4 පිහිටා ඇත්තේ කුමන දිස්ත්‍රික්කයේද?,7 වන දිස්ත්‍රික්කය
