,original_index,context_translated,question_translated,text_translated
28,15028,"1945 පෙබරවාරියේ දී ඇමරිකානු 10 වන කඳුකර අංශය දැඩි ප්‍රතිරෝධයකට මුහුණ දුන් ඉතාලියේ රීවා රිජ් හි සටන වැනි කඳුකර ප්‍රදේශවල සටන් දියත් කරන ලදී. යුද්ධය අවසානයේ නාසි සැලකිය යුතු ප්‍රමාණයක් කොල්ලය ඔස්ට්‍රියාවේ ගබඩා කර තිබී ඇති අතර, යුද්ධය අවසන් වන විට හිට්ලර් පසුබැසීමට බලාපොරොත්තු විය. ඇමරිකානු හමුදා විසින් තනි පතලක ගබඩා කර ඇති රන් කාසි කිලෝග්‍රෑම් 75 ක් සොයාගත් අල්ටවුසි ප්‍රදේශය අවට ලුණු පතල් කොල්ලකන ලද චිත්‍ර, ස්වර්ණාභරණ සහ මුදල් ගබඩා කිරීම සඳහා භාවිතා කරන ලදී; කොල්ලකන ලද කලාවන් විශාල ප්‍රමාණයක් සොයාගෙන අයිතිකරුවන්ට ආපසු ලබා දෙන ලදි. ඇමරිකානු හමුදා විසින් තනි පතලක ගබඩා කර ඇති රන් කාසි කිලෝග්‍රෑම් 75 ක් සොයාගත් අල්ටවුසි ප්‍රදේශය අවට ලුණු පතල් කොල්ලකන ලද චිත්‍ර, ස්වර්ණාභරණ සහ මුදල් ගබඩා කිරීම සඳහා භාවිතා කරන ලදී; කොල්ලකන ලද කලාවන් විශාල ප්‍රමාණයක් සොයාගෙන අයිතිකරුවන්ට ආපසු ලබා දෙන ලදි.",රීවා රිජ් හි සටන කොහේද?,ඉතාලිය
29,15029,"ශාන්ත ආනා සහ කිං එඩ්වඩ්ගේ පාසැල් හයවන පෝරම වලට අමතරව හයවන ආකෘති විද්‍යාල දෙකක් ඇත: ඉචෙන් විද්‍යාලය සහ රිචඩ් ටවුන්ටන් හයවන ආකෘති විද්‍යාලය. සදම්ටන් සිසුන් ගණනාවක් නගරයෙන් පිටත සංචාරය කරනු ඇත, උදාහරණයක් ලෙස බාටන් පෙවරිල් විද්‍යාලය. සදම්ටන් සිටි විද්‍යාලය යනු නගරයට සේවය කරන වැඩිදුර අධ්‍යාපන විද්‍යාලයකි. පාසැල් හැරගිය අය සඳහා වෘත්තීය පා courses මාලා මෙන්ම වැඩිහිටි ඉගෙනුම ලබන සිසුන් සඳහා ESOL වැඩසටහන් සහ ප්‍රවේශ පා courses මාලා මෙම විද්‍යාලය විසින් සපයයි. පාසැල් හැරගිය අය සඳහා වෘත්තීය පා courses මාලා මෙන්ම වැඩිහිටි ඉගෙනුම ලබන සිසුන් සඳහා ESOL වැඩසටහන් සහ ප්‍රවේශ පා courses මාලා මෙම විද්‍යාලය විසින් සපයයි.",බීපීසී මුලකුරු සහිත නගරයෙන් පිටත නමුත් සදම්ටන්හි සිසුන් අතර තවමත් ජනප්‍රිය වී ඇත්තේ කුමක්ද?,බාටන් පෙවරිල් විද්‍යාලය
30,15030,"1943 දී කෝපා ඩෙල් ජෙනරාල්සිමෝ (දැන් කෝපා ඩෙල් රේ) හි අවසන් පූර්ව තරඟයේදී බාර්සිලෝනා ප්‍රතිවාදීන් වන රියල් මැඩ්රිඩ්ට මුහුණ දුන්නේය. ලෙස් කෝර්ට්ස් හි පැවති පළමු තරගය බාසිලෝනා විසින් 3-0 ලෙස ජය ගන්නා ලදී. රියල් මැඩ්රිඩ් කණ්ඩායම 11-1ක් ලෙස බාසිලෝනා පරාජය කරමින් දෙවන අදියර ජය ගත්තේය. පාපන්දු ලේඛක සිඩ් ලෝව් පවසන පරිදි, “එතැන් සිට ක්‍රීඩාව ගැන සඳහන් කර ඇත්තේ ස්වල්පයක් පමණි. එය විශේෂයෙන් මැඩ්රිඩ් හි සමරනු ලැබූ ප්‍රති result ලයක් නොවේ. ඇත්ත වශයෙන්ම, 11–1 බාර්සිලෝනා ඉතිහාසයේ වඩා ප්‍රමුඛ ස්ථානයක් ගනී. "" කිසිවක් ඔප්පු කර නොතිබුණද, වෙනස්වන කාමරයේ බාර්සිලෝනා ක්‍රීඩකයින්ට පොලීසිය විසින් තර්ජනය කළ බවට ප්‍රාදේශීය මාධ්‍යවේදී පැකෝ ඇගුවිලර් විසින් චෝදනා කර තිබේ. කිසිවක් ඔප්පු කර නොතිබුණද, වෙනස්වන කාමරයේ බාර්සිලෝනා ක්‍රීඩකයින්ට පොලීසිය විසින් තර්ජනය කළ බවට ප්‍රාදේශීය මාධ්‍යවේදී පැකෝ ඇගුවිලර් විසින් චෝදනා කර තිබේ.",රියල් මැඩ්රිඩ්ට එරෙහි තරඟයට පෙර බාසිලෝනා ක්‍රීඩකයින්ට තර්ජනය කළ බවට කටකතා පැතිරෙන්නේ කවුද?,පොලිසිය
31,15031,"සිසිල් බීර පානය කිරීම කෘතිම ශීතකරණයක් වර්ධනය කිරීමත් සමඟ ආරම්භ වූ අතර 1870 ගණන් වන විට සුදුමැලි ලේගර් සෑදීම කෙරෙහි අවධානය යොමු කළ රටවල ව්‍යාප්ත විය. බීර සිසිල් කිරීම 15.5 below C ට වඩා අඩු වුවද එය වඩාත් ප්‍රබෝධමත් කරයි. සිසිල් හෝ කාමර උෂ්ණත්වයේ දී බීර නොකැඩූ ලෙස සේවය කර ඇති අතර ඒවායේ රස වැඩි ප්‍රමාණයක් හෙළි වේ. ලාබ නොලබන එක්සත් රාජධානියේ බියර් සංවිධානයක් වන කැස්ක් මාර්ක්, කැස්ක් ඇලස් සේවය කිරීම සඳහා උෂ්ණත්ව සම්මත පරාසය 12 ° –14 (C (53 ° –57 ° F) ලෙස සකසා ඇත. ලාබ නොලබන එක්සත් රාජධානියේ බියර් සංවිධානයක් වන කැස්ක් මාර්ක්, කැස්ක් ඇලස් සේවය කිරීම සඳහා උෂ්ණත්ව සම්මත පරාසය 12 ° –14 (C (53 ° –57 ° F) ලෙස සකසා ඇත.",ශීත කළ සුදුමැලි ලේගර් පානය ජනප්‍රිය වූයේ කුමන දශකය තුළද?,1870 ගණන්
32,15032,"මැද ට්‍රයසැසික් වසර මිලියන 247 සිට මිලියන 237 දක්වා විහිදේ. මැද ට්‍රයැසික් හි පැන්ජියා කැඩී යාමේ ආරම්භය සහ ටෙතිස් මුහුදේ ආරම්භය ඇතුළත් විය. මහා විනාශය වූ විනාශයෙන් පරිසර පද්ධතිය යථා තත්ත්වයට පත් විය. ෆයිටොප්ලැන්ක්ටන්, කොරල් සහ කබොල සියල්ලම සුව වී ඇති අතර උරගයින් විශාල වීමට පටන් ගත්හ. ඉච්තියෝසෝර් සහ නොතොසෝර් වැනි නව ජලජ උරගයින් පරිණාමය විය. මේ අතර, ගොඩබිම, පයින් වනාන්තර සමෘධිමත් වූ අතර මදුරුවන් හා පලතුරු මැස්සන් ද ගෙන එනු ලැබීය. පළමු පුරාණ කිඹුලන් පරිණාමය වූ අතර, එතැන් සිට මිරිදිය ලෝකය පාලනය කළ විශාල උභයජීවීන් සමඟ තරඟයක් ඇති විය. පළමු පුරාණ කිඹුලන් පරිණාමය වූ අතර, එතැන් සිට මිරිදිය ලෝකය පාලනය කළ විශාල උභයජීවීන් සමඟ තරඟයක් ඇති විය.",මැද ත්‍රිකෝණයේ ආරම්භ වූ අඛණ්ඩ සිදුවීම කුමක්ද?,පැන්ජියා කැඩීම
33,15033,"ඇමරිකානු ජනපදවල සහ එක්සත් ජනපදයේ ඉතිහාසයේ විවිධ ක්‍රම භාවිතා කර ඇති නමුත් දැනට භාවිතා කරන්නේ ක්‍රම පහක් පමණි. Ically තිහාසිකව, ගිනි තැබීම, තලා දැමීම, රෝදය කැඩීම සහ පිපිරුම් කිරීම කුඩා සංඛ්‍යාවක් සඳහා භාවිතා කරන ලද අතර එල්ලා මැරීම වඩාත් පොදු ක්‍රමය විය. 1825 අගෝස්තු මාසයේදී දකුණු කැරොලිනාවේ කළු වහලෙකු කණුවක පුලුස්සා දමන ලදී. දම්වැලකින් එල්ලා මරා දැමූ අවසන් පුද්ගලයා 1913 අප්‍රියෙල් 4 වන දින බටහිර වර්ජිනියාවේ ජෝන් මාෂල් නම් මිනීමරුවෙකි. හිස ගසා දැමීම t ටාහි සිට නීතිමය ක්‍රමයක් වුවද 1851 සිට 1888 දක්වා එය කිසි විටෙකත් භාවිතා නොවීය. 1851 සිට 1888 දක්වා t ටාහි හිස ගසා දැමීම නීතිමය ක්‍රමයක් වුවද එය කිසි විටෙකත් භාවිතා නොවීය.",කණුවක අවසන් වරට ගිනි තැබීම එක්සත් ජනපදයේ සිදු වූයේ කුමන ප්‍රාන්තයේද?,දකුණු කැරොලිනා
34,15034,"වසන්ත හා සරත් සෘතුවේ දී සාමාන්‍යයෙන් මෘදු දවස් සහ නැවුම් රාත්‍රීන් ඇති නමුත් වෙනස්වන හා අස්ථාවර වේ. පුදුම සහගත ලෙස උණුසුම් හෝ සිසිල් කාලගුණය මෙම සෘතු දෙකෙහිම නිතර දක්නට ලැබේ. ශීත In තුවේ දී හිරු එළිය හිඟයි; දින සීතල නමුත් සාමාන්‍යයෙන් 7 ° C (45 ° F) පමණ උෂ්ණත්වයක් සහිත ශීතකරණයට වඩා ඉහළින්. සැහැල්ලු රාත්‍රී ඉෙමොලිමන්ට් කෙසේ වෙතත් බහුලව දක්නට ලැබේ, නමුත් උෂ්ණත්වය වසරකට දින කිහිපයක් පමණක් −5 (C (23 ° F) ට වඩා පහත වැටෙනු ඇත. සෑම වසරකම හිම වැටෙන නමුත් කලාතුරකින් බිම රැඳී සිටියි. නගරය සමහර විට සැහැල්ලු හිම හෝ සමුච්චය සමඟ හෝ නැතිව වේගයෙන් දකී. නගරය සමහර විට සැහැල්ලු හිම හෝ සමුච්චය සමඟ හෝ නැතිව වේගයෙන් දකී.",උෂ්ණත්වය -5 සී ට වඩා පහත වැටේ,අවුරුද්දේ දින කිහිපයක්
35,15035,"රාජකීය නාවික හමුදාව විසින් දැන් විශ්‍රාම ගොස් ඇති අපරාජිත පංතියේ ගුවන් යානා තුන වෙනුවට නව විශාල STOVL ගුවන් යානා දෙකක් වන ක්වීන් එලිසබෙත් පන්තිය ඉදිකරයි. නැව් වන්නේ එච්එම්එස් රැජින එලිසබෙත් සහ එච්එම්එස් වේල්ස් කුමරු ය. 50 ක් දක්වා වූ කණ්ඩායමක් සමඟ සාම කාල මෙහෙයුම් සඳහා ගුවන් යානා 40 ක් දක්වා ධාවනය කිරීමට ඔවුන්ට හැකි වන අතර ටොන් 70,600 ක විස්ථාපනයක් ඇත. එච්එම්එස් රැජින එලිසබෙත් රැජින 2017 දී සහ වේල්ස් කුමරු විසින් 2020 දී ආරම්භ කිරීමට නියමිතය. මෙම නැව් 2020 සිට ක්‍රියාත්මක වීමට නියමිතය. ඔවුන්ගේ මූලික ගුවන් යානා අනුපූරකය එෆ් -35 බී අකුණු II වලින් සමන්විත වන අතර ඔවුන්ගේ නෞකාවේ සමාගම අංකනය කරනු ඇත. 680 දී පමණ ගුවන් සමූහය ආරම්භ වන විට සම්පූර්ණ අනුපූරකය 1600 ක් දක්වා ඉහළ යයි. මෙම නෞකා දෙක රාජකීය නාවික හමුදාව සඳහා මෙතෙක් ඉදිකර ඇති විශාලතම යුද නැව් වනු ඇත. මෙම නෞකා දෙක රාජකීය නාවික හමුදාව සඳහා මෙතෙක් ඉදිකර ඇති විශාලතම යුද නැව් වනු ඇත.",එච්එම්එස් රැජින සහ වේල්ස් කුමරු ගොඩනඟන්නේ කවුද?,රාජකීය නාවික හමුදාව
36,15036,"ශික්ෂා පද දහයක සම්පූර්ණ ලැයිස්තුව කෙටි කාලයක් සඳහා ගිහියන් විසින් නිරීක්ෂණය කළ හැකිය. සම්පූර්ණ ලැයිස්තුව සඳහා, හත්වන ශික්ෂා පදය දෙකට බෙදා ඇති අතර දහයෙන් එකක් එකතු වේ: සම්පූර්ණ ලැයිස්තුව සඳහා, හත්වන ශික්ෂා පදය දෙකට බෙදා ඇති අතර දහයෙන් එකක් එකතු වේ:","ශික්ෂා පදවල සම්පූර්ණ ලැයිස්තුවේ, කුමන කොටස් දෙකකට බෙදා තිබේද?",හත්වන
37,15037,"සාමාන්‍ය උෂ්ණත්වය 61.4 ° F (16.3) C) වන අතර මාසික දෛනික සාමාන්‍යය ජනවාරි මාසයේ 39.2 ° F (4.0 ° C) සිට ජූලි මාසයේදී 83.0 ° F (28.3) C) දක්වා වේ. අන්තයන් 1899 පෙබරවාරි 12 වන දින −17 ° F (−27 ° C) සිට 1936 අගෝස්තු 11 සහ 2012 අගෝස්තු 3 දින 113 ° F (45 ° C) දක්වා පරාසයක පවතී; අවසාන උප ශුන්‍ය (° F) කියවීම 2011 පෙබරවාරි 10 වන දින −5 ° F (−21 ° C) විය. වසරේ දින 10.4 වන විට උෂ්ණත්වය 100 ° F (38 ° C) කරා ළඟා වේ, 90 ° F (32 °) ඇ) දින 70 කට ආසන්න කාලයක්, සහ දින 8.3 ක් හිමාංකයට වඩා ඉහළට යාමට අසමත් වීම. නගරයට වාර්ෂිකව අඟල් 35.9 (සෙ.මී. 91.2) ක වර්ෂාපතනයක් ලැබෙන අතර එයින් අඟල් 8.6 (සෙ.මී. 21.8) හිම වේ. නගරයට වාර්ෂිකව අඟල් 35.9 (සෙ.මී. 91.2) ක වර්ෂාපතනයක් ලැබෙන අතර එයින් අඟල් 8.6 (සෙ.මී. 21.8) හිම වේ.",වැටෙන වර්ෂාපතනයෙන් හිම ප්‍රමාණය කොපමණ ද?,අඟල් 8.6
38,15038,"ග්‍රීක රූපමය මොසෙයික් පිටපත් හෝ අනුගත කළ හැකිය, එය වඩාත් කීර්තිමත් කලා කෘතියක් වන අතර, මෙම ශෛලිය රෝමවරුන් විසින් උද්යෝගයෙන් අනුගමනය කරන ලද අතර විශාල බිම් මොසෙයික් බ්‍රිතාන්‍යයේ සිට හෙලෙනිස්ටික් විලාස් සහ රෝමානු වාසස්ථානවල බිම පොහොසත් කිරීමට බ්‍රිතාන්‍යයේ සිට ඩුරා-යුරෝපොස් දක්වා විය. රෝම මොසෙයික් කම්කරුවන්ගේ බොහෝ වාර්තාගත නම් ග්‍රීක වන අතර, ඔවුන් අධිරාජ්‍යය පුරා උසස් තත්ත්වයේ වැඩවල ආධිපත්‍යය දරයි. බොහෝ සාමාන්‍ය ශිල්පීන් වහලුන් බවට සැකයක් නැත. උතුරු අප්‍රිකාවේ රෝමානු විලාස්, කාර්තේජ් වැනි ස්ථානවල විචිත්‍ර මොසෙයික් තට්ටු දක්නට ලැබෙන අතර ටියුනීසියාවේ ටියුනීස් හි බාර්ඩෝ කෞතුකාගාරයේ ඇති පුළුල් එකතුවෙහි තවමත් දැකිය හැකිය. උතුරු අප්‍රිකාවේ රෝමානු විලාස්, කාර්තේජ් වැනි ස්ථානවල විචිත්‍ර මොසෙයික් තට්ටු දක්නට ලැබෙන අතර ටියුනීසියාවේ ටියුනීස් හි බාර්ඩෝ කෞතුකාගාරයේ ඇති පුළුල් එකතුවෙහි තවමත් දැකිය හැකිය.",කාතේජ් සහ ටියුනීසියාව කුමන පොදු ප්‍රදේශයකද?,උතුරු අප්රිකාව
39,15039,"ආර්ථික හේතුන් මත දඩයම් කිරීම සහ ආධාර කිරීම සඳහා විවිධ කර්මාන්තවලට ප්‍රතිලාභ ලැබේ. ටැන්සානියාවේ, සෆාරි දඩයක්කාරයෙක් සාමාන්‍ය පරිසර සංචාරකයාට වඩා පනස් සිට සිය ගුණයක් වියදම් කරන බව ගණන් බලා තිබේ. සාමාන්‍ය ඡායාරූප සංචාරකයෙකුට සුඛෝපභෝගී නවාතැන් සෙවිය හැකි නමුත් සාමාන්‍ය සෆාරි දඩයක්කාරයා සාමාන්‍යයෙන් කූඩාරම් කඳවුරුවල රැඳී සිටියි. සෆාරි දඩයම්කරුවන් දුරස්ථ ප්‍රදේශ භාවිතා කිරීමට වැඩි ඉඩක් ඇති අතර සාමාන්‍ය පරිසර සංචාරකයාට ආරාධනා නොකරයි. මෙම දඩයම්කරුවන් දඩයම් විරෝධී ක්‍රියාකාරකම් සහ ප්‍රාදේශීය ප්‍රජාවන්ට ආදායම් ලබා ගැනීමට ඉඩ දෙන බව නීති oc යින් තර්ක කරති. [උපුටා දැක්වීම අවශ්‍යයි] [උපුටා දැක්වීම අවශ්‍යයි]",සාමාන්‍ය පරිසර සංචාරකයෙකු හා සසඳන විට සෆාරි දඩයම්කරුවෙකු කොපමණ මුදලක් වැය කරනවාද?,පනස් සිට සිය වතාවක්
40,15040,"සරල ස්ටෙපර් මෝටර් රියදුරන් ක්ෂේත්‍ර සුළං සම්පූර්ණයෙන්ම ශක්තිජනක හෝ සම්පූර්ණයෙන්ම අක්‍රිය කරයි, රොටර් “කොග්” වෙත සීමිත ස්ථාන ගණනකට මඟ පෙන්වයි; වඩාත් නවීන රියදුරන්ට ක්ෂේත්‍ර දඟර වලට බලය සමානුපාතිකව පාලනය කළ හැකි අතර, එමඟින් භ්‍රමකයන්ට කොග් පොයින්ට් අතර ස්ථානගත වීමට ඉඩ සලසයි. මෙම මෙහෙයුම් ආකාරය බොහෝ විට මයික්‍රොස්ටෙපිං ලෙස හැඳින්වේ. පරිගණක පාලිත ස්ටෙපර් මෝටර යනු ස්ථානගත කිරීමේ පද්ධතිවල වඩාත් විවිධාකාර ආකාරවලින් එකකි, විශේෂයෙන් ඩිජිටල් සර්වෝ පාලිත පද්ධතියක කොටසක් වන විට. පරිගණක පාලිත ස්ටෙපර් මෝටර යනු ස්ථානගත කිරීමේ පද්ධතිවල වඩාත් විවිධාකාර ආකාරවලින් එකකි, විශේෂයෙන් ඩිජිටල් සර්වෝ පාලිත පද්ධතියක කොටසක් වන විට.",සුමට භ්‍රමණය සඳහා තවත් නමක් කුමක්ද?,මයික්‍රොස්ටෙපිං
41,15041,"17 වන ශතවර්ෂයේ ධ්‍රැවයන් උපකල්පනය කළේ ""ස්ලැච්ටා"" පැමිණියේ ජර්මානු ""ස්ලැච්ටන්"" (""u ාතනයට"" හෝ ""කසළට""); ජර්මානු ""ෂ්ලච්ට්"" (""සටන"") ද යෝජනා කරයි. මුල් පෝලන්ත ඉතිහාස ians යින් සිතුවේ මෙම යෙදුම පෝලන්ත හා චෙක් ලියවිලිවල සඳහන් පුරාවෘත්ත ප්‍රෝටෝ-පෝලන්ත ප්‍රධානී ලෙච්ගේ නමෙන් විය හැකි බවයි. මුල් පෝලන්ත ඉතිහාස ians යින් සිතුවේ මෙම යෙදුම පෝලන්ත හා චෙක් ලියවිලිවල සඳහන් පුරාවෘත්ත ප්‍රෝටෝ-පෝලන්ත ප්‍රධානී ලෙච්ගේ නමෙන් විය හැකි බවයි.",ස්ලැච්ටා වෙතින් ව්‍යුත්පන්න කර ඇති ජර්මානු වචනය කුමක්ද?,ෂ්ලච්ට්
42,15042,"2005 දී එක්සත් ජාතීන්ගේ ආරක්ෂක මණ්ඩලය 1624 යෝජනාව සම්මත කළේ ත්‍රස්තවාදී ක්‍රියා කිරීමට පෙළඹවීම සහ ජාත්‍යන්තර මානව හිමිකම් නීතිවලට අනුකූල වීමට රටවල් බැඳී සිටීම සම්බන්ධයෙනි. මෙම යෝජනා දෙකටම ජාතීන් යොදා ගනිමින් ත්‍රස්ත විරෝධී ක්‍රියා පිළිබඳ අනිවාර්ය වාර්ෂික වාර්තා අවශ්‍ය වුවද, එක්සත් ජනපදය සහ ඊශ්‍රායලය වාර්තා ඉදිරිපත් කිරීම ප්‍රතික්ෂේප කර තිබේ. එම වර්ෂයේම එක්සත් ජනපද ආරක්ෂක දෙපාර්තමේන්තුව සහ ඒකාබද්ධ මාණ්ඩලික ප්‍රධානීන්ගේ සභාපති විසින් ""ත්‍රස්තවාදයට එරෙහි යුද්ධය සඳහා වූ ජාතික මිලිටරි උපායමාර්ගික සැලැස්ම"" නමින් සැලසුම් ලේඛනයක් නිකුත් කරන ලද අතර එය ""පුළුල් මිලිටරි සැලැස්මක්"" ඇති බව ප්‍රකාශ කළේය. 9/11 කොමිෂන් සභාවේ සොයාගැනීම් හා නිර්දේශ සහ ආරක්ෂක දෙපාර්තමේන්තුව සමඟ දැඩි පරීක්‍ෂණයක් ඇතුළුව එක්සත් ජනපදයේ සන්නද්ධ හමුදා සඳහා ත්‍රස්තවාදයට එරෙහි ගෝලීය යුද්ධයට එරෙහිව නඩු පැවරීමට. එම වර්ෂයේම එක්සත් ජනපද ආරක්ෂක දෙපාර්තමේන්තුව සහ ඒකාබද්ධ මාණ්ඩලික ප්‍රධානීන්ගේ සභාපති විසින් ""ත්‍රස්තවාදයට එරෙහි යුද්ධය සඳහා වූ ජාතික මිලිටරි උපායමාර්ගික සැලැස්ම"" නමින් සැලසුම් ලේඛනයක් නිකුත් කරන ලද අතර එය ""පුළුල් මිලිටරි සැලැස්මක්"" ඇති බව ප්‍රකාශ කළේය. 9/11 කොමිෂන් සභාවේ සොයාගැනීම් හා නිර්දේශ සහ ආරක්ෂක දෙපාර්තමේන්තුව සමඟ දැඩි පරීක්‍ෂණයක් ඇතුළුව එක්සත් ජනපදයේ සන්නද්ධ හමුදා සඳහා ත්‍රස්තවාදයට එරෙහි ගෝලීය යුද්ධයට එරෙහිව නඩු පැවරීමට.",එක්සත් ජාතීන්ගේ ආරක්ෂක මණ්ඩලයට අවශ්‍ය වාර්තා ඉදිරිපත් නොකළ රටවල් මොනවාද?,එක්සත් ජනපදය සහ ඊශ්‍රායලය
43,15043,"මානව පරිණාමය පිළිබඳව මෙම පොත යන්තම් ඉඟි කර තිබුණද, මානසික හා සදාචාරාත්මක ගුණාංග නොමේරූ ආත්මයේ අධ්‍යාත්මික අංගයන් ලෙස දැකීමත්, සතුන්ට අධ්‍යාත්මික ගුණාංග නොමැති බව විශ්වාස කිරීමත් නිසා එය විවාදයේ කේන්ද්‍රීය විය. මෙම ගැටුම සමථයකට පත් කළ හැක්කේ මිනිසුන් කරා යන මාවතේ කිසියම් අද්භූත මැදිහත් වීමක් ඇතැයි සිතීම හෝ පරිණාමය ස්වභාවධර්මයේ ප්‍රධානියා ලෙස මානව වර්ගයාගේ ස්ථාවරය කරා අරමුණු සහ ප්‍රගතිශීලී නැගීමක් ලෙස සැලකීමෙනි. බොහෝ ගතානුගතික දේවධර්මවාදීන් පරිණාමය පිළිගත් අතර, චාල්ස් හොජ් 1874 දී ඔහුගේ විවේචනයේ ""ඩාවින්වාදය යනු කුමක්ද?"" නිර්මාණ ප්‍රතික්ෂේප කිරීම ඇතුළුව පටු ලෙස අර්ථ දක්වා ඇති “ඩාවින්වාදය” අදේවවාදයකි, නමුත් ආසා ග්‍රේ විසින් නිර්මාණ ප්‍රතික්ෂේප නොකරන බව ඔහු පිළිගත්තේය. ආසා ග්‍රේ ප්‍රතිචාර දැක්වූයේ මෙම චෝදනාව ඩාවින්ගේ පෙළ වැරදි ලෙස නිරූපණය කර ඇති බවයි. විසිවන ශතවර්ෂයේ මුල් භාගය වන විට, මූලධර්මයේ කීර්තිමත් කතුවරුන් සිව්දෙනෙකු දෙවියන් වහන්සේ පරිණාමය තුළින් මැවූ හැකියාව සඳහා පැහැදිලිවම විවෘතව සිටියද, මූලධර්මවාදය ඇමරිකානු නිර්මාණයට අනුබල දුන්නේය - 1920 ගණන්වල ආරම්භ වූ පරිණාමය මතභේදය. සමහර ගතානුගතික රෝමානු කතෝලික ලේඛකයින් සහ බලගතු ජේසු නිකායිකයන් 19 වන සියවසේ අගභාගයේ සහ 20 වන සියවසේ මුල් භාගයේ පරිණාමයට විරුද්ධ වූ නමුත් මිවාර්ට්ගෙන් ආරම්භ වූ අනෙකුත් කතෝලික ලේඛකයින් පෙන්වා දුන්නේ මුල් පල්ලියේ පියවරුන් මෙම ප්‍රදේශය තුළ උත්පත්ති වචනය වචනානුසාරයෙන් අර්ථකථනය කර නොමැති බවයි. පරිණාමය කතෝලික ඉගැන්වීම්වලට පටහැනි නොවන බව වතිකානුව 1950 දී පාප්තුමාගේ විශ්වකෝෂයක නිල ස්ථාවරය ප්‍රකාශ කළේය. පරිණාමය කතෝලික ඉගැන්වීම්වලට පටහැනි නොවන බව වතිකානුව 1950 දී පාප්තුමාගේ විශ්වකෝෂයක නිල ස්ථාවරය ප්‍රකාශ කළේය.",1950 දී පරිණාමය පිළිබඳ වතිකානුව ගත් නිල ස්ථාවරය කුමක්ද?,පරිණාමය කතෝලික ඉගැන්වීම්වලට පටහැනි නොවන බව වතිකානුව 1950 දී පාප්තුමාගේ විශ්වකෝෂයක නිල ස්ථාවරය ප්‍රකාශ කළේය.
44,15044,බොහෝ පෘතුගීසි හා මෙස්ටිනෝස් අප්‍රිකානු භාෂාවන්ගෙන් එකක් වන අතර ක්‍රියෝල් දෙවන භාෂාවන් ලෙස කථා කරයි. ගිනියා-බිසව් ප්‍රංශ භාෂාව කතා කරන ජාතීන්ගෙන් වට වී ඇති නිසා පාසල්වල ද ප්‍රංශ භාෂාව උගන්වනු ලැබේ. ගිනියා-බිසව් යනු ෆ්‍රැන්කෝෆෝනි හි පූර්ණ සාමාජිකයෙකි. ගිනියා-බිසව් යනු ෆ්‍රැන්කෝෆෝනි හි පූර්ණ සාමාජිකයෙකි.,පාසැලේදී ප්‍රංශ භාෂාව උගන්වන්නේ ඇයි?,ගිනියා-බිසාවු ප්‍රංශ භාෂාව කතා කරන ජාතීන්ගෙන් වට වී ඇත.
45,15045,"පො.යු. හෙලනීකරණ කාල පරිච්ඡේදයක් හරහා. සංඛ්‍යාත්මක සාක්ෂි මගින් ග්‍රීක කලාත්මක ශෛලීන් සහ ග්‍රීක භාෂාව භාවිතා කිරීම පෙන්නුම් කරයි. සමහර කාසි ආමේනියානු රජවරුන්ව “ෆිල්හෙලන්ස්” ලෙස විස්තර කරයි. මහා ටයිග්‍රේන්ස්ගේ පාලන සමයේදී (ක්‍රි.පූ. 95–55), ආර්මේනියා රාජධානිය උපරිම මට්ටමට ළඟා වූ අතර, සමස්ත සිරියානු ටෙට්‍රපොලිස් ඇතුළු ග්‍රීක නගර බොහොමයක් එහි අඩංගු විය. මහා ටයිග්‍රේන්ස්ගේ බිරිඳ වන ක්ලියෝපැට්රා, ග්‍රීකවරුන් වන ඇම්ෆික්‍රේට්ස් සහ ඉතිහාස ian ස්කෙප්සිස්ගේ ආමේනියානු උසාවියට ආරාධනා කළ අතර - ප්ලූටාර්ක් පවසන පරිදි - රෝම ජෙනරාල් ලුකලස් ආර්මේනියානු අගනුවර වන ටයිග්‍රොනොකර්ටා අල්ලා ගත් විට ග්‍රීක කණ්ඩායමක් සොයා ගත්තේය. ටයිග්‍රේන්ස් වෙනුවෙන් නාට්‍ය රඟ දැක්වීමට පැමිණි නළුවන්. ටයිග්‍රේන්ස්ගේ අනුප්‍රාප්තික II වන අර්තවාස්ඩෙස් ග්‍රීක ඛේදවාචකයන් පවා රචනා කළේය. ටයිග්‍රේන්ස්ගේ අනුප්‍රාප්තික II වන අර්තවාස්ඩෙස් ග්‍රීක ඛේදවාචකයන් පවා රචනා කළේය.",ග්‍රීක ඛේදවාචකයන් රචනා කළ ටයිග්‍රේන්ස් අනුප්‍රාප්තිකයා කවුද?,අර්තවස්ඩෙස් II
