,original_index,context_translated,question_translated,text_translated
10,5962,ඩොලර් බිලියන 110.3 කි වසර 200 කට පසු ගිබ්‍රෝල්ටාර්ට අණ දුන් පළමු බ්‍රිතාන්‍ය නොවන පුද්ගලයා අයිසන්හවර් ය.,උතුරු අප්‍රිකානු ව්‍යාපාරයේ කේත නාමය කුමක්ද?,මෙහෙයුම් පන්දම
11,5963,"එදිනෙදා භාවිතයේ බහුලව දක්නට ලැබෙන වාර්ගික වර්ගීකරණයන් සමාජමය වශයෙන් ගොඩනඟා ඇති බවත්, වාර්ගික කණ්ඩායම් ජීව විද්‍යාත්මකව නිර්වචනය කළ නොහැකි බවත් පුළුල් එකඟතාවක් පවතී. එසේ වුවද, සමහර විද්වතුන් තර්ක කරන්නේ වාර්ගික කාණ්ඩ පැහැදිලිවම ජීව විද්‍යාත්මක ගති ලක්ෂණ (උදා: ෆීනෝටයිප්) සමඟ යම් දුරකට සම්බන්ධ වන බවත්, ඇතැම් ජාන සලකුණු වල මානව ජනගහනය අතර වෙනස් සංඛ්‍යාත ඇති බවත්, සමහර ඒවා සාම්ප්‍රදායික වාර්ගික කණ්ඩායම්වලට වඩා අඩු හෝ අඩු අනුරූප වන බවත්ය. මේ හේතුව නිසා, මානව ජාන විචලනය අවබෝධ කර ගැනීම සඳහා වාර්ගික කාණ්ඩවලට වැදගත්කමක් ඇතැයි සැලකිය හැකිද යන්න පිළිබඳ වර්තමාන එකඟතාවයක් නොමැත. මේ හේතුව නිසා, මානව ජාන විචලනය අවබෝධ කර ගැනීම සඳහා වාර්ගික කාණ්ඩවලට වැදගත්කමක් ඇතැයි සැලකිය හැකිද යන්න පිළිබඳ වර්තමාන එකඟතාවයක් නොමැත.",ජීව විද්‍යාත්මකව නිර්වචනය කළ නොහැකි කණ්ඩායම කුමක්ද?,වාර්ගික
12,5964,"චාල්ස්ටන් අධ්‍යාපන කාර්යාලයේ රෝමානු කතෝලික රදගුරුතුමා නගරයෙන් පිටත ක්‍රියාත්මක වන අතර භාග්‍යවන්ත සක්‍රමේන්තු පාසල, ක්‍රිස්තුස් අපේ කිං පාසල, චාල්ස්ටන් කතෝලික පාසල, උපත පාසල සහ දිව්‍ය මිදුම් පාසල වැනි කේ -8 කුඩා පාසල් කිහිපයක් අධීක්ෂණය කරයි. නගරය තුළ ඇති රදගුරු උසස් පාසලක් වන බිෂොප් එංගලන්ත උසස් පාසලට “පෝෂක” පාසල් වේ. එංගලන්තයේ බිෂොප්, පෝටර්-ගෝඩ් පාසල සහ Ash ෂ්ලි හෝල් යනු නගරයේ පැරණිතම හා වඩාත්ම කැපී පෙනෙන පෞද්ගලික පාසල් වන අතර එය චාල්ස්ටන් ඉතිහාසයේ සැලකිය යුතු කොටසක් වන අතර එය වසර 150 ක් පමණ පැරණි ය. එංගලන්තයේ බිෂොප්, පෝටර්-ගෝඩ් පාසල සහ Ash ෂ්ලි හෝල් යනු නගරයේ පැරණිතම හා වඩාත්ම කැපී පෙනෙන පෞද්ගලික පාසල් වන අතර එය චාල්ස්ටන් ඉතිහාසයේ සැලකිය යුතු කොටසක් වන අතර එය වසර 150 ක් පමණ පැරණි ය.",චාල්ස්ටන්හි පැරණිතම පෞද්ගලික පාසල් සමහරක් කොපමණ කාලයක් පැරණිද?,අවුරුදු 150 යි
13,5965,"2013 ජනවාරි 11 වන දින ආරම්භ වූ සති කිහිපයක කටකතා වලින් පසුව, ඩෙල් 2013 පෙබරවාරි 5 වන දින නිවේදනය කළේ තමන් ඩොලර් බිලියන 24.4 ක උත්තෝලිත මිලදී ගැනීමේ ගනුදෙනුවක් සිදු කර ඇති බවත්, එමඟින් එහි කොටස් නාස්ඩැක් සහ හොංකොං කොටස් වෙළඳපොලෙන් ඉවත් කර එය පෞද්ගලිකව ගත හැකි බවත්ය. . රොයිටර් පුවත් සේවය වාර්තා කළේ මයික්‍රොසොෆ්ට් වෙතින් ඩොලර් බිලියන 2 ක ණයක් ලබාගෙන මයිකල් ඩෙල් සහ සිල්වර් ලේක් පාර්ට්නර්ස් මහජන කොටස් එකකට ඩොලර් 13.65 බැගින් ලබා ගන්නා බවයි. ඩොලර් බිලියන 24.4 ක මිලදී ගැනීම 2007 මූල්‍ය අර්බුදයෙන් පසු පුද්ගලික කොටස්වල සහාය ඇතිව විශාලතම උත්තෝලිත මිලදී ගැනීමක් ලෙස පුරෝකථනය කර ඇත. 2006 දී ෆ්‍රීස්කේල් අර්ධ සන්නායකය ඩොලර් බිලියන 17.5 කට මිලදී ගැනීම අභිබවා යමින් එය මෙතෙක් සිදු කළ විශාලතම තාක්‍ෂණික මිලදී ගැනීම ද වේ. 2006 දී ෆ්‍රීස්කේල් අර්ධ සන්නායකය ඩොලර් බිලියන 17.5 කට මිලදී ගැනීම අභිබවා යමින් එය මෙතෙක් සිදු කළ විශාලතම තාක්‍ෂණික මිලදී ගැනීම ද වේ.",ඩෙල් මිලදී ගැනීමේ ගනුදෙනුවේ වටිනාකම කුමක්ද?,ඩොලර් බිලියන 24.4 කි
14,5966,"මෝටර් නිමැවුම් උපරිම කිරීම සඳහා විශාල බුරුසු සම්බන්ධතා ප්‍රදේශයක් සඳහා විශාල බුරුසු අවශ්‍ය වේ, නමුත් බුරුසු අධික ලෙස පිම්බීම හා ස්පාර්ක් නොමැතිව මෝටරය ධාවනය කළ හැකි වේගය උපරිම කිරීම සඳහා අඩු ස්කන්ධයක් සඳහා කුඩා බුරුසු අවශ්‍ය වේ. (කුඩා බුරුසු ද අඩු පිරිවැයක් සඳහා යෝග්‍ය වේ.) දී ඇති ස්කන්ධ වැඩ වල බුරුසු වැඩි වේගයකින් සෑදීම සඳහා තද බුරුසු උල්පත් භාවිතා කළ හැකි නමුත් වැඩි iction ර්ෂණ පාඩු (අඩු කාර්යක්ෂමතාව) සහ වේගවත් බුරුසු සහ කොමියුටේටර් ඇඳුම් සඳහා. එබැවින්, DC මෝටර් බුරුසු සැලසුම මඟින් නිමැවුම් බලය, වේගය සහ කාර්යක්ෂමතාව / ඇඳුම් පැළඳුම් අතර වෙළඳාමක් සිදු වේ. එබැවින්, DC මෝටර් බුරුසු සැලසුම මඟින් නිමැවුම් බලය, වේගය සහ කාර්යක්ෂමතාව / ඇඳුම් පැළඳුම් අතර වෙළඳාමක් සිදු වේ.",විශාල බුරුසු වල වේගය වැඩි කරන්නේ කෙසේද?,තද බුරුසු උල්පත්
15,5967,"එක්සත් රාජධානියේ දෙවන එලිසබෙත් රැජින විසින් 1984 දී බ්‍රිතාන්‍ය අග්‍රාමාත්‍ය මාග්‍රට් තැචර්ගේ උපදෙස් මත “ආර්ථික විද්‍යාව හැදෑරීම සඳහා කළ සේවය” වෙනුවෙන් ඔහු ගෞරවයට පාත්‍ර වූ ආ der ා පනතේ සාමාජිකයෙකු ලෙස 1984 දී පත් කරන ලදී. හයෙක් බැරොනෙට්සි ලබා ගැනීමට බලාපොරොත්තුවෙන් සිටි අතර, ඔහුට සීඑච් ප්‍රදානය කිරීමෙන් පසු ඔහු තම මිතුරන්ට ලිපියක් යවමින් ෆ්‍රෙඩ්රික් (ෆ්‍රෙඩ්රික්) හි ඉංග්‍රීසි අනුවාදය ලෙස නම් කරන ලෙස ඉල්ලා සිටියේය. රැජින සමඟ මිනිත්තු 20 ක ප්‍රේක්ෂක පිරිසකට පසුව, ඔහුගේ ලේලි එස්කා හයෙක්ට අනුව ඔහු ඇය සමඟ “මුළුමනින්ම බැඳී” සිටියේය. වසරකට පසුව ඔහු ""ඇය ගැන මවිතයට පත් විය. එම පහසුව සහ දක්ෂතාවය, ඇය මගේ මුළු ජීවිත කාලය පුරාම මාව දැන සිටියාක් මෙන්"" යැයි හයෙක් පැවසීය. රැජින සමඟ සිටි පිරිස ආර්ථික කටයුතු ආයතනයේ පවුලේ අය සහ මිතුරන් සමඟ රාත්‍රී භෝජන සංග්‍රහයක් පැවැත්වූහ. එදින සවස් වරුවේ, හයෙක් ප්‍රතිසංස්කරණ සමාජ ශාලාවෙන් ඉවත් කළ විට ඔහු මෙසේ අදහස් දැක්වීය: ""මට මගේ ජීවිතයේ ප්‍රීතිමත්ම දිනය ලැබුණා."" එදින සවස් වරුවේ, හයෙක් ප්‍රතිසංස්කරණ සමාජ ශාලාවෙන් ඉවත් කළ විට ඔහු මෙසේ අදහස් දැක්වීය: ""මට මගේ ජීවිතයේ ප්‍රීතිමත්ම දිනය ලැබුණා.""",1984 දී බ්‍රිතාන්‍ය රජය තුළ මාග්‍රට් තැචර්ගේ ස්ථාවරය කුමක්ද?,අගමැති
16,5968,"බොස්ටන් යනු නව එංගලන්තයේ විශාලතම විකාශන වෙළඳපොල වන අතර ගුවන් විදුලි වෙළඳපොල එක්සත් ජනපදයේ 11 වන විශාලතම වෙළඳපොල වේ. ප්‍රධාන AM මධ්‍යස්ථාන කිහිපයකට කතා රේඩියෝ WRKO, ක්‍රීඩා / කතා මධ්‍යස්ථානය WEEI, සහ CBS රේඩියෝ WBZ ඇතුළත් වේ. WBZ (AM) ප්‍රවෘත්ති ගුවන් විදුලි ආකෘතියක් විකාශනය කරයි. එන්පීආර් මධ්‍යස්ථාන වන ඩබ්ලිව්බීආර් සහ ඩබ්ලිව්ජීබීඑච් මෙන් විවිධාකාර වාණිජ එෆ්එම් රේඩියෝ ආකෘතීන් ප්‍රදේශයට සේවය කරයි. විශ්ව විද්‍යාල සහ විශ්ව විද්‍යාල ගුවන් විදුලි මධ්‍යස්ථාන අතර WERS (එමර්සන්), WHRB (හාවඩ්), WUMB (UMass බොස්ටන්), WMBR (MIT), WZBC (බොස්ටන් විද්‍යාලය), WMFO (ටෆ්ට්ස් විශ්ව විද්‍යාලය), WBRS (බ්‍රැන්ඩිස් විශ්ව විද්‍යාලය), WTBU (බොස්ටන් විශ්ව විද්‍යාලය, කැම්පස් සහ වෙබ් පමණි), WRBB (ඊසානදිග විශ්ව විද්‍යාලය) සහ WMLN-FM (කරි විද්‍යාලය). විශ්ව විද්‍යාල සහ විශ්ව විද්‍යාල ගුවන් විදුලි මධ්‍යස්ථාන අතර WERS (එමර්සන්), WHRB (හාවඩ්), WUMB (UMass බොස්ටන්), WMBR (MIT), WZBC (බොස්ටන් විද්‍යාලය), WMFO (ටෆ්ට්ස් විශ්ව විද්‍යාලය), WBRS (බ්‍රැන්ඩිස් විශ්ව විද්‍යාලය), WTBU (බොස්ටන් විශ්ව විද්‍යාලය, කැම්පස් සහ වෙබ් පමණි), WRBB (ඊසානදිග විශ්ව විද්‍යාලය) සහ WMLN-FM (කරි විද්‍යාලය).",බොස්ටන් රේඩියෝ වෙළඳපොළේ ජාතික ශ්‍රේණිගත කිරීම කුමක්ද?,11 වන විශාලතම
17,5969,"දහසයවන ශතවර්ෂයේ ස්පා Spanish ් me ජාතිකයන් ඔවුන්ගේ ප්‍රජාවන්හි ආදිවාසීන්ට ඔවුන්ගේ භාෂාවන් ලතින් අක්ෂරවලින් ලිවීමට ඉගැන්වූ අතර යටත් විජිත යුගයේ සිට නාහුආට්ල්, සැපෝටෙක්, මික්ස්ටෙක් සහ යුකැටෙක් මායා යන ප්‍රදේශවල ප්‍රාදේශීය මට්ටමේ ලේඛන විශාල ප්‍රමාණයක් ඇත. නඩු සහ වෙනත් නීතිමය කරුණු. ස්පා ani ් ards ජාතිකයන් මුලින් ස්වදේශික ලියන්නන්ට අකාරාදී ලිවීම ඉගැන්වුවද, සම්ප්‍රදාය ප්‍රාදේශීය මට්ටමින් ස්වයංපෝෂිත විය. ස්පා Spanish ් ඔටුන්න එවැනි ලියකියවිලි රැස් කළ අතර සමකාලීන ස්පා Spanish ් translations පරිවර්තන නීතිමය නඩු සඳහා කරන ලදී. ආදිවාසීන්ගේ ඉතිහාසය ආදිවාසී දෘෂ්ටි කෝණයෙන් ලිවීම සඳහා විද්වතුන් මෙම ලේඛන නව පිලිවෙල යනුවෙන් හැඳින්වෙන පරිවර්තන හා විශ්ලේෂණය කර ඇත. ආදිවාසීන්ගේ ඉතිහාසය ආදිවාසී දෘෂ්ටි කෝණයෙන් ලිවීම සඳහා විද්වතුන් මෙම ලේඛන නව පිලිවෙල යනුවෙන් හැඳින්වෙන පරිවර්තන හා විශ්ලේෂණය කර ඇත.",ආදිවාසීන්ට ඔවුන්ගේ භාෂා ලිවීමට ඉගැන්වූයේ කවුද?,ස්පාඤ්ඤ
18,5970,සැන්ටා මොනිකා යනු ජාතියේ වඩාත්ම පරිසර හිතකාමී මහ නගර සභාවකි. 1992 දී නගරය සිය තිරසාර නගර සැලැස්ම මුලින්ම යෝජනා කළ අතර 1994 දී තිරසාරභාවය පිළිබඳ කාර්යාලයක් හරහා රාජ්‍ය හා පෞද්ගලික අංශයට අපද්‍රව්‍ය අවම කිරීම සහ ජල සංරක්ෂණ ප්‍රතිපත්ති සම්පාදනය කරමින් පුළුල් තිරසාර සැලැස්මක් විධිමත් ලෙස අනුගමනය කළ ජාතියේ පළමු නගරවලින් එකකි. පරිසරය. නගරයේ පොදු වැඩ වාහනවලින් සියයට අසූ දෙකක් දැන් නාගරික බස් පද්ධතියේ 100% කට ආසන්න ප්‍රමාණයක් ඇතුළුව විකල්ප ඉන්ධන මත ධාවනය වන අතර එය රටේ විශාලතම යාත්‍රා අතරට එක් වේ. සැන්ටා මොනිකා ගුවන් යානා වාහන සහ බස් රථ දැන් ඔවුන්ගේ ස්වාභාවික වායුව දකුණු කැලිෆෝනියාවේ පිහිටි රෙඩීම් වෙතින් ලබා ගනී. සැන්ටා මොනිකා ගුවන් යානා වාහන සහ බස් රථ දැන් ඔවුන්ගේ ස්වාභාවික වායුව දකුණු කැලිෆෝනියාවේ පිහිටි රෙඩීම් වෙතින් ලබා ගනී.,පළමු තිරසාර නගර සැලැස්ම හඳුන්වා දුන්නේ කුමන වසර දෙක තුළද?,1992 සහ 1994 දී
19,5971,1992 සහ 1994 දී ස්වීඩනය මෙන් රුසියාව ද ප්‍රුෂියාව සමඟ වෙනම සාමයක් අවසන් කළේය.,ඩෙන්මාර්කය-නෝර්වේ එහි දිගුකාලීන සගයා වන බ්‍රිතාන්‍යයට උදව් කරනවාට වඩා මධ්‍යස්ථව සිටියේ ඇයි?,දිගු කලක් බ්‍රිතාන්‍ය සගයා වූ ලන්දේසි ජනරජය යුරෝපයේ මහා බලවතුන් සමඟ සටන් කිරීමට බ්‍රිතාන්‍යයට හා ප්‍රුෂියාවට එරෙහි ගැටුම්වලට බියෙන් එහි මධ්‍යස්ථභාවය නොවෙනස්ව තබා ගත්තේය.
20,5972,"ලිවීමේ දියුණුව තුළින් දැනුම පරම්පරා ගණනාවක් පුරා විශ්වාසදායක ලෙස ගබඩා කර සන්නිවේදනය කිරීමට හැකි විය. කෘෂිකර්මාන්තයේ දියුණුවට සමගාමීව, ආහාර අතිරික්තයක් සඳහා ඉඩ සැලසීමෙන්, මුල් ශිෂ් izations ාචාරයන් වර්ධනය වීමට හැකි විය, මන්ද දඩයම්කරුවන් හෝ මුල් යැපුම් ගොවීන්ට වඩා වැඩි කාලයක් හා ශ්‍රමයක් කාර්යයන් සඳහා (ආහාර නිෂ්පාදනය හැර) කැප කළ හැකි බැවිනි. . මෙම අතිරික්තය හුදෙක් පැවැත්ම සඳහා වැඩ කිරීම හැර වෙනත් දේ කළ පුද්ගලයන්ට සහාය වීමට ප්‍රජාවකට ඉඩ ලබා දුන්නේය. මෙම අනෙකුත් කාර්යයන් අතර සොබාදහම ක්‍රමානුකූලව අධ්‍යයනය කිරීම, වෙනත් අය විසින් රැස් කරන ලද සහ පටිගත කරන ලද ලිඛිත තොරතුරු අධ්‍යයනය කිරීම සහ බොහෝ විට එම තොරතුරු සමූහයට එකතු කිරීම ඇතුළත් වේ. මෙම අනෙකුත් කාර්යයන් අතර සොබාදහම ක්‍රමානුකූලව අධ්‍යයනය කිරීම, වෙනත් අය විසින් රැස් කරන ලද සහ පටිගත කරන ලද ලිඛිත තොරතුරු අධ්‍යයනය කිරීම සහ බොහෝ විට එම තොරතුරු සමූහයට එකතු කිරීම ඇතුළත් වේ.",ආහාර අතිරික්තයක් තිබීම ගොවීන්ට සහ දඩයම්කරුවන්ට අඩු කාලයක් ගත කිරීමට ඉඩ දී ඇත්තේ කුමක් සඳහාද?,ආහාර නිෂ්පාදනය
21,5973,"ෆිලඩෙල්ෆියා කලාකරුවන්ට ජනප්‍රිය සංගීතයේ ප්‍රමුඛ ජාතික භූමිකාවක් ඇත. 1970 දශකයේ දී ෆිලඩෙල්ෆියා ආත්මය එහි සංගීතයට හා පසුව යුගයන්ට බලපෑම් කළේය. 1985 ජූලි 13 වන දින ෆිලඩෙල්ෆියා විසින් ජෝන් එෆ් කෙනඩි ක්‍රීඩාංගනයේදී සජීවී ආධාර ප්‍රසංගයේ ඇමරිකානු අවසානය පැවැත්වීය. 2005 ජුලි 2 වන දින බෙන් ෆ්‍රැන්ක්ලින් පාර්ක්වේ වෙත 700,000 ක පමණ ජනතාවක් ගෙන ඒම සඳහා ලයිව් 8 ප්‍රසංගය සඳහා නගරය මෙම භූමිකාව ප්‍රතිනිර්මාණය කරන ලදී. සංගීත කණ්ඩායමේ නිර්මාතෘ ආචාර්ය රොබට් ජී. හැමිල්ටන්, ෆිලඩෙල්ෆියන් ජාතිකයෙකි. ෆිලී පොප්ස් යනු තවත් ප්‍රසිද්ධ ෆිලඩෙල්ෆියා සංගීත කණ්ඩායමකි. ඇමරිකානු රොක් සංගීතය සහ රැප් සංගීතයේ දියුණුව හා සහයෝගය සඳහා නගරය විශාල කාර්යභාරයක් ඉටු කර ඇත. හිප්-හොප් / රැප් කලාකරුවන් වන ද රූට්ස්, ඩී.ජේ. ජැසි ජෙෆ් සහ ද ෆ්‍රෙෂ් ප්‍රින්ස්, ද එළු, ෆ්‍රීවේ, පාසැල් ඩී, ඒව සහ ලීසා “වම් ඇස” ලොප්ස් නගරයෙන් පැමිණේ. හිප්-හොප් / රැප් කලාකරුවන් වන ද රූට්ස්, ඩී.ජේ. ජැසි ජෙෆ් සහ ද ෆ්‍රෙෂ් ප්‍රින්ස්, ද එළු, ෆ්‍රීවේ, පාසැල් ඩී, ඒව සහ ලීසා “වම් ඇස” ලොප්ස් නගරයෙන් පැමිණේ.",70 දශකයේ සිට ජාතියට බලපෑම් කළ සංගීත වර්ගයක් නම් කරන්න?,ෆිලඩෙල්ෆියා ආත්මය
22,5974,ෆිලඩෙල්ෆියා ආත්මය ෆිලඩෙල්ෆියා ආත්මය,බහුවිධ පෙම්වතුන් ලබා දීමට තරම් ධනවත් වූයේ කවුද?,වංශවතුන් සහ උසස් නිලධාරීන්
23,5975,"මුලින් හැඳින්වූයේ බකිංහැම් මන්දිරය, වර්තමාන මාළිගාවේ හරය වන ගොඩනැගිල්ල 1703 දී බකිංහැම් ආදිපාදවරයා වෙනුවෙන් ඉදිකරන ලද විශාල නගර ශාලාවක් වන අතර එය අවම වශයෙන් අවුරුදු 150 ක් වත් පෞද්ගලික හිමිකාරීත්වයේ පැවති භූමියකි. එය 1761 දී III වන ජෝර්ජ් රජු විසින් චාලට් රැජිනගේ පෞද්ගලික වාසස්ථානයක් ලෙස අත්පත් කර ගත් අතර එය ""රැජිනගේ නිවස"" ලෙස ප්‍රසිද්ධ විය. 19 වන ශතවර්ෂයේදී එය විශාල කරන ලදී, ප්‍රධාන වශයෙන් ගෘහ නිර්මාණ ශිල්පීන් වන ජෝන් නැෂ් සහ එඩ්වඩ් බ්ලෝර් විසින් මධ්‍යම මළුව වටා පියාපත් තුනක් ඉදි කරන ලදී. 1837 දී වික්ටෝරියා රැජිනගේ පාලන සමයේදී බකිංහැම් මාලිගය බ්‍රිතාන්‍ය අධිරාජ්‍යයාගේ ලන්ඩන් වාසස්ථානය බවට පත්විය. 1837 දී වික්ටෝරියා රැජිනගේ පාලන සමයේදී බකිංහැම් මාලිගය බ්‍රිතාන්‍ය අධිරාජ්‍යයාගේ ලන්ඩන් වාසස්ථානය බවට පත්විය.",19 වන සියවසේදී බකිංහැම් විශාල කිරීම සඳහා පත් කරන ලද ගෘහ නිර්මාණ ශිල්පීන් දෙදෙනා කවුද?,ජෝන් නැෂ් සහ එඩ්වඩ් බ්ලෝර්
24,5976,"බ්‍රිතාන්‍යයේ “අධිරාජ්‍ය සියවස” තුළ නැපෝලියන්ට එරෙහි ජයග්‍රහණය මධ්‍යම ආසියාවේ රුසියාව හැර වෙනත් කිසිදු ජාත්‍යන්තර තරඟකරුවෙකු නොමැතිව බ්‍රිතාන්‍යයෙන් ඉවත්ව ගියේය. මුහුදේ දී අභියෝගයට ලක් නොවූ බ්‍රිතාන්‍යය ගෝලීය පොලිස් නිලධාරියාගේ භූමිකාව, පසුකාලීනව පැක්ස් බ්‍රිටැනිකා ලෙස හැඳින්වූ අතර, “විශිෂ්ට හුදකලා වීමේ” විදේශ ප්‍රතිපත්තියක් අනුගමනය කළේය. තමන්ගේ යටත් විජිත කෙරෙහි එය ක්‍රියාත්මක කළ විධිමත් පාලනයට සමගාමීව, ලෝක වෙළඳාමේ බ්‍රිතාන්‍යයේ ප්‍රමුඛ ස්ථාවරය යන්නෙන් අදහස් කළේ, එය සාමාන්‍යයෙන් “අවිධිමත් අධිරාජ්‍යය” ලෙස සංලක්ෂිත චීනය, ආර්ජන්ටිනාව සහ සියම් වැනි නාමික ස්වාධීන රටවල ආර්ථිකයන් effectively ලදායී ලෙස පාලනය කිරීමයි. මෙම කාලය තුළ සැලකිය යුතු කරුණක් වූයේ 1879 දී බ්‍රිතාන්‍ය අධිරාජ්‍යය සහ ජුලූ අධිරාජ්‍යය අතර සටන් වැදුණු ඇන්ග්ලෝ-සුලූ යුද්ධයයි. මෙම කාලය තුළ සැලකිය යුතු කරුණක් වූයේ 1879 දී බ්‍රිතාන්‍ය අධිරාජ්‍යය සහ ජුලූ අධිරාජ්‍යය අතර සටන් වැදුණු ඇන්ග්ලෝ-සුලූ යුද්ධයයි.",ලෝක වෙළඳාමේ බ්‍රිතාන්‍යයේ ප්‍රමුඛ ස්ථානය ඔවුන්ට කුමක් කිරීමට ඉඩ දී තිබේද?,"චීනය, ආර්ජන්ටිනාව සහ සියම් වැනි බොහෝ නාමික ස්වාධීන රටවල ආර්ථිකයන් effectively ලදායී ලෙස පාලනය කළේය"
25,5977,"නූතන පුරාවිද්‍යාව බොහෝ දුරට කුලදෙටුවන්ගේ හා නික්මයාම කතාවේ histor තිහාසිකත්වය බැහැර කර ඇති අතර, එය ඊශ්‍රායෙලිතයන්ගේ ආනුභාව ලත් ජාතික මිථ්‍යාව පිළිබඳ ආඛ්‍යානය ලෙස ප්‍රතිනිර්මාණය කර ඇත. නූතන පුරාවිද්‍යාත්මක වාර්තාවට අනුව ඊශ්‍රායෙලිතයන් සහ ඔවුන්ගේ සංස්කෘතිය බලහත්කාරයෙන් කලාපය අභිබවා නොගිය අතර, ඒ වෙනුවට කානානීය ජනයාගෙන් හා සංස්කෘතියෙන් වෙන් වූයේ වෙනම ඒකාධිකාරී - හා පසුව ඒක දේවවාදී - ආගමක් සංවර්ධනය කිරීමෙනි. පුරාණ කානානීය දෙවිවරු. සමිඳාණන් වහන්සේ කේන්ද්‍ර කරගත් විශ්වාසයේ වර්ධනය හා සංස්කෘතික පිළිවෙත් ගණනාවක් සමඟ ක්‍රමයෙන් වෙනස් ඊශ්‍රායෙලිත ජනවාර්ගික කණ්ඩායමක් බිහි වූ අතර ඒවා වෙනත් කානානිවරුන්ගෙන් වෙන් කොට තැබීය. කානානිවරුන් මැද ලෝකඩ යුගයේ පුරාවිද්‍යාත්මකව සහතික කර ඇති අතර හෙබ්‍රෙව් භාෂාව කානානීය භාෂාවල අවසාන සාමාජිකයා වේ. පළමුවන යකඩ යුගයේ (ක්‍රි.පූ. 1200-1000) ඊශ්‍රායෙලිත සංස්කෘතිය බොහෝ දුරට කානානීය ස්වභාවයෙන් යුක්ත විය. පළමුවන යකඩ යුගයේ (ක්‍රි.පූ. 1200-1000) ඊශ්‍රායෙලිත සංස්කෘතිය බොහෝ දුරට කානානීය ස්වභාවයෙන් යුක්ත විය.",ක්‍රි.පූ. 1200 සිට 1000 දක්වා කාලය හැඳින්වෙන්නේ කුමක් ද?,යකඩ යුගය
26,5978,යකඩ යුගය... ෆාරුක් නිදහස් නිලධාරීන්ගේ නම් දන්නා බවත් ඔවුන් අත්අඩංගුවට ගැනීමට අදහස් කරන බවත් මැයි මාසයේදී නසාර්ට ලැබුණි. සංගමයට පක්ෂපාතී හමුදා ඒකක විසින් රජය පවරා ගැනීම සැලසුම් කිරීමේ කාර්යය ඔහු වහාම නිදහස් නිලධාරි සකාරියා මොහයිඩින්ට භාර දුන්නේය.,කයිරෝ කෝලාහලයෙන් කී දෙනෙක් මිය ගියාද?,76
27,5979,"IV වන පරිච්ඡේදය ""අනන්ත සංකීර්ණ හා සමීප ගැළපෙන ... සියලු කාබනික ජීවීන්ගේ අන්‍යෝන්‍ය සම්බන්ධතා එකිනෙකාට සහ ඔවුන්ගේ භෞතික ජීවන තත්වයන්"" යටතේ ස්වාභාවික වරණය විස්තර කරයි. සමහර විශේෂයන් වඳ වී යාම, වෙනත් අය සංක්‍රමණය වීම සහ සුදුසු වෙනස්කම් ඇති වූ විට සමහර විශේෂයන්ගෙන් පැවත එන්නන් නව තත්වයන්ට අනුවර්තනය වූ රටක් ඩාවින් උදාහරණයක් ලෙස ගනී. සත්ව අභිජනනය කරන්නන් විසින් සිදු කරනු ලබන කෘතිම වරණය නිතරම අභිජනනය අතර තියුණු වෙනසක් ඇති කරන බව පවසන ඔහු, ස්වාභාවික වරණය ද එසේ කළ හැකි යැයි යෝජනා කරයි. සත්ව අභිජනනය කරන්නන් විසින් සිදු කරනු ලබන කෘතිම වරණය නිතරම අභිජනනය අතර තියුණු වෙනසක් ඇති කරන බව පවසන ඔහු, ස්වාභාවික වරණය ද එසේ කළ හැකි යැයි යෝජනා කරයි.",විශේෂයන් නව ස්ථානයකට සංක්‍රමණය වුවහොත් කුමක් සිදුවිය හැකිද?,සමහර විශේෂයන්ගෙන් පැවත එන්නන් නව තත්වයන්ට අනුවර්තනය විය
28,5980,සමහර විශේෂයන්ගෙන් පැවත එන්නන් නව තත්වයන්ට අනුවර්තනය විය තාරාවන් කුකුළන්ට වඩා එහි ජනප්‍රිය වන අතර ඒවා බොහෝ දුරට සාම්ප්‍රදායික ක්‍රමයට රඳවාගෙන ඇති අතර අස්වනු නෙළන ලද කුඹුරුවල හා අනෙකුත් තෙත් පරිසරවල ප්‍රමාණවත් ආහාර සොයා ගැනීමේ හැකියාව සඳහා තෝරා ගනු ලැබේ.,එක්සත් ජනපදය සහ යූ.කේ.,පෙකින් තාරා
