,original_index,context_translated,question_translated,text_translated
242,3247,"වඩාත්ම වැදගත් දෙය නම්, ගිවිසුමට රහසිගත ප්‍රොටෝකෝලයක් ද තිබී ඇති අතර එය හෙළි වූයේ 1945 දී ජර්මනිය පරාජය වීමෙන් පසුව පමණි. එහෙත් එහි විධිවිධාන පිළිබඳ ඉඟි බොහෝ කලකට පෙර කාන්දු වූ නමුත් උ.දා., ලිතුවේනියාවට බලපෑම් කිරීම සඳහා ය. මෙම ප්‍රොටෝකෝලය අනුව රුමේනියාව, පෝලන්තය, ලිතුවේනියාව, ලැට්වියාව, එස්තෝනියාව සහ ෆින්ලන්තය ජර්මානු සහ සෝවියට් “බලපෑම් ක්ෂේත්‍ර” ලෙස බෙදා ඇත. උතුරේ ෆින්ලන්තය, එස්තෝනියාව සහ ලැට්වියාව සෝවියට් ක්ෂේත්‍රයට අනුයුක්ත කරන ලදී. පීසා, නරේව්, විස්ටූලා සහ සැන් ගංගාවලට නැගෙනහිරින් පිහිටි ප්‍රදේශ සෝවියට් දේශයට යන අතර ජර්මනිය බටහිරින් වාඩිලාගෙන සිටින විට “දේශපාලන ප්‍රතිසංවිධානය” සිදුවුවහොත් පෝලන්තය බෙදිය යුතුව තිබුණි. නැගෙනහිර ප්‍රුෂියාට යාබදව පිහිටි ලිතුවේනියාව ජර්මානු බලපෑම් ක්ෂේත්‍රයට අයත් වනු ඇත. 1939 සැප්තැම්බරයේදී එකඟ වූ දෙවන රහස් ප්‍රොටෝකෝලය ලිතුවේනියාවේ බහුතරය සෝවියට් සංගමය වෙත නැවත පවරා දුන්නේය. රහස් ප්‍රොටෝකෝලය අනුව, ලිතුවේනියාව අන්තර්-යුද සමයේදී පෝලන්ත පාලනය යටතේ පැවති එහි historical තිහාසික අගනුවර වන විල්නියස් නගරය ලබා දෙනු ඇත. ගිවිසුමේ තවත් වගන්තියක් වූයේ එවකට රුමේනියාවේ කොටසක් වූ බෙසරාබියාව සම්බන්ධයෙන් සෝවියට් සංගමය ගත් ක්‍රියාමාර්ගවලට ජර්මනිය බාධා නොකරන බවයි; එහි ප්‍රති result ලයක් ලෙස බෙසරාබියා මෝල්ඩෝවන් ඒඑස්එස්ආර් සමඟ සම්බන්ධ වූ අතර මොස්කව් පාලනය යටතේ මෝල්ඩෝවන් එස්එස්ආර් බවට පත් විය. ගිවිසුමේ තවත් වගන්තියක් වූයේ එවකට රුමේනියාවේ කොටසක් වූ බෙසරාබියාව සම්බන්ධයෙන් සෝවියට් සංගමය ගත් ක්‍රියාමාර්ගවලට ජර්මනිය බාධා නොකරන බවයි; එහි ප්‍රති result ලයක් ලෙස බෙසරාබියා මෝල්ඩෝවන් ඒඑස්එස්ආර් සමඟ සම්බන්ධ වූ අතර මොස්කව් පාලනය යටතේ මෝල්ඩෝවන් එස්එස්ආර් බවට පත් විය.",ගිවිසුමේ තවත් වගන්තියක් වූයේ එවකට රුමේනියාවේ කොටසක් වූ බෙසරාබියාව සම්බන්ධයෙන් සෝවියට් සංගමය ගත් ක්‍රියාමාර්ගවලට ජර්මනිය බාධා නොකරන බවයි; එහි ප්‍රති result ලයක් ලෙස බෙසරාබියා මෝල්ඩෝවන් ඒඑස්එස්ආර් සමඟ සම්බන්ධ වූ අතර මොස්කව් පාලනය යටතේ මෝල්ඩෝවන් එස්එස්ආර් බවට පත් විය....,ලිතුවේනියාව
243,3248,ලිතුවේනියාව එවැනි ඇදහිල්ල ප්‍රවර්ධනය කිරීම සඳහා පැරිසියේ උතුරු මායිමේ පිහිටි ශාන්ත ඩෙනිස් පල්ලියේ භාරකාර ඇබට් ෂුගර් විසින් ගෘහ නිර්මාණ ශිල්පීන් දිරිගැන්වූයේ ගොඩනැගිල්ල ප්‍රතිසංස්කරණය කරමින් අභ්‍යන්තරය හැකි තරම් දීප්තිමත් කිරීමටය.,ආලෝකයේ දේවත්වය පිළිබඳ ලිපිකරු විශ්වාසයට හේතු වූයේ කාගේ ලියවිලිද?,ව්‍යාජ ඩයොනිසියස්
244,3249,ව්‍යාජ ඩයොනිසියස්... එච්එච්සී හි මෙට්‍රොප්ලස් සෞඛ්‍ය සැලැස්ම නිව්යෝර්ක් ප්‍රදේශයේ විශාලතම රජයේ අනුග්‍රහය ලබන සෞඛ්‍ය රක්‍ෂණ සේවා සපයන්නන්ගෙන් එකක් වන අතර නිව් යෝර්ක් වැසියන් මිලියන භාගයකට ආසන්න සංඛ්‍යාවක් තෝරා ගැනීමේ සැලැස්ම වේ.,HHC විසින් වාර්ෂිකව රෝගීන් කීදෙනෙකුට සේවය කරනු ඇත්ද?,මිලියන 1.4 කි
245,3250,මිලියන 1.4 කි... බෞද්ධයන් ඇස්තමේන්තුගත මිලියන 488 ත් මිලියන 535 ත් අතර වන අතර එය ලෝකයේ ප්‍රධාන ආගම් වලින් එකකි.,සමහර විට බුද්ධාගමේ තුන්වන ශාඛාව ලෙස සලකන්නේ කුමක්ද?,වජ්‍රයාන
246,3251,වජ්‍රයාන... නව යොවුන් වියේ දරුවන් සම්භාවිතාව පිළිබඳ වඩාත් නවීන අවබෝධයක් වර්ධනය කරයි.,නව යොවුන් වියේ හෝ ළමයින් සංයුක්ත සිදුවීම් වලට වඩා බැඳී සිටිනවාද?,දරුවන්
247,3252,"දරුවන් විවිධ සංවර්ධකයින් දෙදෙනෙකු විසින් ලියන ලද කේත මොඩියුල දෙකක් අතර ඒකාබද්ධතා පරීක්ෂණ සිදු කිරීමේදී මෙම වෙනස විශේෂයෙන් වැදගත් වේ, එහිදී පරීක්ෂණ සඳහා අතුරුමුහුණත් පමණක් නිරාවරණය වේ.",අළු-කොටු පරීක්ෂාවට ඇතුළත් වන්නේ කුමක්ද?,අභ්‍යන්තර දත්ත ව්‍යුහයන් සහ ඇල්ගොරිතම පිළිබඳ දැනුමක් තිබීම
248,3254,"ඇවිදීමේ ලකුණු... මෙම සහතික කිරීමේ ක්‍රියාවලිය ආලෝකකරණ කර්මාන්තයේ ජාතික (එක්සත් ජනපද) විභාග තුනෙන් එකකි (අනෙක් ඒවා CLEP සහ CLMC) නිර්මාණකරුවන්ට පමණක් නොව ආලෝකකරණ උපකරණ නිෂ්පාදකයින්ට, විදුලි උපයෝගිතා සේවකයින්ට ය.",NCQLP යන්නෙන් අදහස් කරන්නේ කුමක්ද?,ආලෝකකරණ වෘත්තීන් සඳහා සුදුසුකම් පිළිබඳ ජාතික සභාව
249,3255,"ගේබ්‍රියෙල් දේවදූතයා ඇයට දර්ශනය වී යේසුස්ගේ මව ලෙස දිව්‍යමය තේරීම ප්‍රකාශයට පත් කළ අවස්ථාවේදී ලූක්ගේ සුවිශේෂය මරියාගේ ජීවිතය පිළිබඳ විස්තරය නිවේදනයෙන් ආරම්භ කරයි. ශුභාරංචි වාර්තාවලට අනුව, මරියා යේසුස් වහන්සේගේ කුරුසියේ ඇණ ගසනු ලැබූ අතර ජෙරුසලමේ මුල් ක්‍රිස්තියානි ප්‍රජාවේ සාමාජිකාවක් ලෙස නිරූපනය කෙරේ. අපොක්‍රිප්පාල් ලියවිලිවලට අනුව, ඇගේ මරණයෙන් ටික කලකට පසු, ඇගේ වැරදි ශරීරය ඇගේ ආත්මය සමඟ නැවත එක්වීම සඳහා කෙලින්ම ස්වර්ගයට උපකල්පනය කරන ලද අතර, ප්‍රේරිතයන් සොහොන හිස්ව තිබී ඇත. මෙය ක්‍රිස්තියානි ඉගැන්වීම්වල උපකල්පනය ලෙස හැඳින්වේ. අපොක්‍රිප්පාල් ලියවිලිවලට අනුව, ඇගේ මරණයෙන් ටික කලකට පසු, ඇගේ වැරදි ශරීරය ඇගේ ආත්මය සමඟ නැවත එක්වීම සඳහා කෙලින්ම ස්වර්ගයට උපකල්පනය කරන ලද අතර, ප්‍රේරිතයන් සොහොන හිස්ව තිබී ඇත. මෙය ක්‍රිස්තියානි ඉගැන්වීම්වල උපකල්පනය ලෙස හැඳින්වේ.",මරියාට දර්ශනය වූ දේවදූතයා කවුද?,ගේබ්‍රියෙල්
250,3256,"ජෝන් කැල්වින් “දෙවියන්ගේ නියෝජිතයා” ක්‍රිස්ටොලොජි විද්‍යාවට සහාය දුන් අතර පිලාත්ගේ උසාවියේදී ඔහුගේ නඩු විභාගයේදී යේසුස් වහන්සේට ඔහුගේ නිර්දෝෂීභාවය වෙනුවෙන් සාර්ථකව තර්ක කළ හැකිව තිබූ නමුත් පියාණන්ට කීකරු වෙමින් කුරුසියේ ඇණ ගැසීමට යටත් විය. මෙම ක්‍රිස්ටොලික් තේමාව නැගෙනහිර හා බටහිර පල්ලිවල 20 වන සියවස දක්වාම පැවතුනි. නැඟෙනහිර පල්ලියේදී සර්ජි බුල්ගාකොව් තර්ක කළේ යේසුස් වහන්සේ කුරුසියේ ඇණ ගැසීම ලෝකය මැවීමට පෙර පියා විසින් තීරණය කරන ලද බවත්, ආදම්ගේ වැටීමෙන් ඇති වූ නින්දාවෙන් මනුෂ්‍යත්වය මුදවා ගැනීම සඳහා බවත්ය. බටහිර පල්ලියේදී, කාල් රහ්නර් කුරුසියේ ඇණ ගැසූ දෙවියන් වහන්සේගේ බැටළුපැටවාගේ රුධිරය (සහ ජේසුස් වහන්සේගේ පැත්තෙන් ජලය) බව්තීස්ම වතුරට සමාන පවිත්‍ර කිරීමේ ස්වභාවයක් ඇති බව විස්තර කළේය. බටහිර පල්ලියේදී, කාල් රහ්නර් කුරුසියේ ඇණ ගැසූ දෙවියන් වහන්සේගේ බැටළුපැටවාගේ රුධිරය (සහ ජේසුස් වහන්සේගේ පැත්තෙන් ජලය) බව්තීස්ම වතුරට සමාන පවිත්‍ර කිරීමේ ස්වභාවයක් ඇති බව විස්තර කළේය.",ජෝන් කැල්වින් කියා සිටියේ යේසුස්ට කළ හැකිව තිබූ දේ කුමක්ද?,ඔහුගේ නිර්දෝෂීභාවය වෙනුවෙන් සාර්ථකව තර්ක කළේය
251,3257,ඔහුගේ නිර්දෝෂීභාවය වෙනුවෙන් සාර්ථකව තර්ක කළේය... ඇත්ත වශයෙන්ම ප්‍රංශ යුද්ධ මෙම යෝජනා ක්‍රමය අවසන් කළ නමුත් සංවර්ධනය අවසානයේ ගොඩනඟන විට එය අර්ධ වශයෙන් වෙන් වූ ස්වරූපය රඳවා තබා ගත්තේය. එය “කැපී පෙනෙන වැදගත්කම හා දුරදිග යන බලපෑමේ විප්ලවයක්” විය.,අර්ධයේ මුල් නිවස වීමට තරඟ කරන නගර මොනවාද?,"බ්ලැක්හීත්, හුණු ගොවිපල සහ ශාන්ත ජෝන් වුඩ්"
252,3258,"බ්ලැක්හීත්, හුණු ගොවිපල සහ ශාන්ත ජෝන් වුඩ් ක්විං විසින් ඔවුන්ගේ බැනර්වල මායිම් තරණය කිරීම, වෙනත් මොන්ගෝලියානු බැනර්වලට ඇතුළු කිරීම සහ නීඩි (හැන් චීන 18 පළාත්) හරහා යාම මොංගෝලියානුවන්ට තහනම් කරන ලද අතර මොංගෝලියානුවන් එකිනෙකාට බෙදී සිටීම සඳහා ඔවුන්ට ද if ුවම් නියම විය. ක්වින්ග්ට වාසි.",විසිවන සියවස අවසානයේ චීනයේ කී දෙනෙක් ජීවත් වූවාද?,මිලියන 300 කි
253,3259,"ඇපල් හි හයිපර්කාඩ් ස්ක්‍රිප්ටින් භාෂාව මැකින්ටොෂ් පරිගණක පරිශීලකයින්ට ලේසර් ඩිස්ක් වෙතින් විනිවිදක, සජීවිකරණ, වීඩියෝ සහ ශබ්දවල දත්ත සමුදායන් සැලසුම් කිරීමට සහ පසුව ලේසර්ස්ටැක්ස් නම් මෘදුකාංග හරහා තැටියේ සිට නිශ්චිත අන්තර්ගතයන් වාදනය කිරීමට පරිශීලකයින්ට අතුරු මුහුණත් නිර්මාණය කළේය. පරිශීලකයින් විසින් නිර්මාණය කරන ලද ""තොග"" බෙදාහදා ගත් අතර අධ්‍යාපනයේ විශේෂයෙන් ජනප්‍රිය වූයේ ගුරු ජනනය කරන ලද තොග චිත්‍ර එකතුවේ සිට මූලික ජීව විද්‍යාත්මක ක්‍රියාවලීන් දක්වා වූ තැටිවලට ප්‍රවේශ වීම සඳහා ය. වොයේජර් සමාගම වඩාත්ම සාර්ථක බෙදාහරින්නා වීමත් සමඟ වාණිජමය වශයෙන් ලබා ගත හැකි කොටස් ජනප්‍රිය විය. වොයේජර් සමාගම වඩාත්ම සාර්ථක බෙදාහරින්නා වීමත් සමඟ වාණිජමය වශයෙන් ලබා ගත හැකි කොටස් ජනප්‍රිය විය.",ලේසර් ඩිස්ක් පාලනය කිරීමට පරිශීලකයින්ට ඉඩ දී ඇති ඇපල් ක්‍රමලේඛන භාෂාව කුමක්ද?,හයිපර්කාඩ්
254,3260,"1970 නොවැම්බරයේදී නසාර් මියගිය පසු ඔහුගේ අනුප්‍රාප්තික අන්වර් සදාත් යෝජනා කළේ එක්සත් රාජ්‍යයක් වෙනුවට දේශපාලන සම්මේලනයක් ඇති කරන ලෙසයි. එය 1971 අප්‍රේල් මාසයේදී ක්‍රියාත්මක විය. එසේ කිරීමෙන් ඊජිප්තුව, සිරියාව සහ සුඩානය ලිබියානු තෙල් මුදල් විශාල වශයෙන් ලබා ගත්හ. 1972 පෙබරවාරියේදී ගඩාෆි සහ සදාත් නිල නොවන ඒකාබද්ධ කිරීමේ ප්‍ර ter ප්තියකට අත්සන් කළ නමුත් ඊළඟ වසරේදී සබඳතා බිඳ වැටුණු බැවින් එය කිසි විටෙකත් ක්‍රියාත්මක නොවීය. සදාත් ලිබියාවේ රැඩිකල් දිශාව ගැන වඩ වඩාත් සැලකිලිමත් වූ අතර 1973 සැප්තැම්බර් මාසයේදී සම්මේලනය ක්‍රියාත්මක කිරීමේ අවසාන දිනය කිසිදු ක්‍රියාමාර්ගයක් නොගෙන සම්මත විය. සදාත් ලිබියාවේ රැඩිකල් දිශාව ගැන වඩ වඩාත් සැලකිලිමත් වූ අතර 1973 සැප්තැම්බර් මාසයේදී සම්මේලනය ක්‍රියාත්මක කිරීමේ අවසාන දිනය කිසිදු ක්‍රියාමාර්ගයක් නොගෙන සම්මත විය.",අරාබි දේශපාලන සම්මේලනයක් ඇති කිරීමේ විකල්පය කුමක්ද?,එක්සත් රාජ්‍යය
255,3261,"එක්සත් රාජ්‍යය... චාල්ස්ටන් විද්‍යාලයේ අනුස්මරණ දේව මෙහෙයට ජනාධිපති බරක් ඔබාමා, මිෂෙල් ඔබාමා, උප ජනාධිපති ජෝ බිඩෙන්, ජිල් බිඩෙන් සහ සභානායක ජෝන් බොහ්නර් සහභාගී වූහ.",ක්ලෙමන්ටා පින්ක්නි දකුණු කැරොලිනා ප්‍රාන්තය සඳහා සේවය කළ රජයේ කාර්යාලය කුමක්ද?,රාජ්ය සෙනෙට් සභික
256,3262,අධ්‍යක්ෂක සිමා යුරේල් සම්මානලාභී සිනමාකරුවෙකි. යුරේල්ගේ කෙටි චිත්‍රපටය ඕ ටමයිටි 1996 දී වැනීසියේ සිනමා උළෙලේදී හොඳම කෙටි චිත්‍රපටය ලෙස සම්මාන දිනා ගත්තේය. ඔස්කාර් කයිට්ලි විසින් සම-රචනා කරන ලද සියොන්ස් වෙඩින් චිත්‍රපටය චිත‍්‍රපටය ඕක්ලන්ඩ් සහ අපියා හි මංගල දර්ශනවලින් පසුව මූල්‍යමය වශයෙන් සාර්ථක විය. 2011 දී තිරගත වූ The Orator චිත්‍රපටය සමෝවා භාෂාවෙන් සමෝවා භාෂාවෙන් රූගත කරන ලද සමෝවා භාෂාවෙන් රූගත කරන ලද පළමු සමෝවාන් චිත්‍රපටයයි. ටුසි ටමාසී විසින් රචනා කොට අධ්‍යක්ෂණය කරන ලද මෙය ලොව පුරා සිනමා උළෙලවලදී බොහෝ විවේචනාත්මක පැසසුමට ලක්විය. ටුසි ටමාසී විසින් රචනා කොට අධ්‍යක්ෂණය කරන ලද මෙය ලොව පුරා සිනමා උළෙලවලදී බොහෝ විවේචනාත්මක පැසසුමට ලක්විය.,The Orator ලිවීම සහ අධ්‍යක්ෂණය කළේ කවුද?,ටුසි තමසේ
257,3263,"අරාබි ණය පද සම්බන්ධයෙන් ද එය එසේම වේ. මේ අනුව, අරාබි සම්භවයක් ඇති කැටලන් ඇල්ෆේබියා “විශාල මැටි භාජන” සහ ලතින් සම්භවයක් ඇති ස්පා Spanish ් t ටීනාජා සහ තේජා සමඟ වෙනස්ව; ලතින් සම්භවයක් ඇති කැටලන් ඔලි “තෙල්” සහ ඔලිව් “ඔලිව්” ස්පා Spanish ් a ඇසයිට් හා ඇසිටුනා වලට වඩා වෙනස් ය. කෙසේ වෙතත්, ස්පා Spanish ් in භාෂාවෙන් අරාබි මූලද්‍රව්‍යය සාමාන්‍යයෙන් වඩාත් ප්‍රචලිතය. කෙසේ වෙතත්, ස්පා Spanish ් in භාෂාවෙන් අරාබි මූලද්‍රව්‍යය සාමාන්‍යයෙන් වඩාත් ප්‍රචලිතය.",ඇල්ෆබියා යන කැටලන් වචනය පැමිණෙන්නේ කොහෙන්ද?,අරාබි සම්භවයක් ඇති
258,3264,"අරාබි සම්භවයක් ඇති... කළමනාකරු බිලී මාටින්, කැචර් තුර්මන් මන්සන් සහ පිට දඟ පන්දු යවන ක්‍රීඩක රෙජී ජැක්සන්ගේ නායකත්වයෙන් යුත් කණ්ඩායමේ ister ෝෂාකාරී ස්වභාවය මෙන්ම එම කාලය තුළ පොදුවේ බ්‍රොන්ක්ස් සහ නිව්යෝර්ක් නගරයේ ඇති වූ ව්‍යාධියද රූපවාහිනී කතා මාලාව අවධාරණය කරයි. බරපතල මූල්‍ය අර්බුද සහ බංකොලොත් භාවය ආසන්නයේ, රක්ෂණ ගෙවීම් සඳහා ගිනි තැබීම සහ නගරාධිපති ලෙස එඩ් කොච් තේරී පත්වීම.",'ඒ බ්‍රොන්ක්ස් ටේල්' නිකුත් කළේ කවදාද?,1993
259,3265,"ප්‍රතිසංස්කරණ යුගයෙන් පසුව පැවති පැරණි සම්මේලනයේ විධිමත් වාර්ගික වෙන්වීමකින් පසුව සහ රටේ විවිධ ප්‍රදේශවල අන්තර් වාර්ගික විවාහ තහනම් කිරීමෙන් පසුව, වැඩි පිරිසක් විවෘතව අන්තර් ජාතිවාදී වෘත්තීය සමිති පිහිටුවමින් සිටිති. මීට අමතරව, සමාජ තත්වයන් වෙනස් වී ඇති අතර බොහෝ බහු වාර්ගික ජනයා සුදු ජාතිකයින් ලෙස ""සමත්"" වීමට උත්සාහ කිරීම සමාජමය වශයෙන් වාසිදායක යැයි විශ්වාස නොකරති. විවිධ සංක්‍රමණිකයන් වැඩි මිශ්‍ර-ජාතියක් එක්සත් ජනපදයට ගෙනැවිත් ඇත, හිස්පැනික්වරුන්ගේ විශාල ජනගහනය මෙස්ටිසෝස් ලෙස හඳුනා ගැනීම වැනි. 1980 දශකයේ සිට එක්සත් ජනපදය තුළ බහු වාර්ගික අනන්‍යතා ව්‍යාපාරයක් (cf. ආදරණීය දිනය) වර්ධනය වී තිබේ. බොහෝ ඇමරිකානුවන් ඔවුන්ගේ මිශ්‍ර වාර්ගික මූලාරම්භය පිළිගැනීමට ඉඩ දෙන ලෙස අවධාරනය කර ඇති හෙයින්, 2000 සංගණනයෙන් පළමු වරට නිවැසියන්ට ජනවාර්ගික වාර්ගික අනන්‍යතාවයන් එකකට වඩා පරීක්ෂා කර බැලීමටත්, එමඟින් බහු වාර්ගිකයන් ලෙස හඳුනා ගැනීමටත් ඉඩ ලැබුණි. 2008 දී බැරක් ඔබාමා එක්සත් ජනපදයේ පළමු බහු වාර්ගික ජනාධිපති ලෙස තේරී පත් විය; ඔහු තම පවුලේ දෙපාර්ශ්වයම පිළිගන්නා අතර අප්‍රිකානු ඇමරිකානුවෙකු ලෙස හඳුනා ගනී. 2008 දී බැරක් ඔබාමා එක්සත් ජනපදයේ පළමු බහු වාර්ගික ජනාධිපති ලෙස තේරී පත් විය; ඔහු තම පවුලේ දෙපාර්ශ්වයම පිළිගන්නා අතර අප්‍රිකානු ඇමරිකානුවෙකු ලෙස හඳුනා ගනී.",එක්සත් ජනපදයේ තේරී පත් වූ පළමු බහු වාර්ගික ජනාධිපති කවුද?,2008 දී බැරක් ඔබාමා එක්සත් ජනපදයේ පළමු බහු වාර්ගික ජනාධිපතිවරයා ලෙස තේරී පත් විය
260,3266,"යුද්ධයේ දී පවා එරිත්‍රියාව සිය ප්‍රවාහන යටිතල පහසුකම් සංවර්ධනය කළේ නව මාර්ග තාර දැමීම, වරාය වැඩි දියුණු කිරීම සහ යුද්ධයට හානි වූ මාර්ග සහ පාලම් අළුත්වැඩියා කිරීම වෝර්සේ යිකාලෝ වැඩසටහනේ කොටසක් ලෙස ය. මෙම ව්‍යාපෘතිවලින් වඩාත් වැදගත් වූයේ මැසාවා ඇසෙබ් හා සම්බන්ධ කරමින් කිලෝමීටර 500 කට වඩා වැඩි වෙරළබඩ මහා මාර්ගයක් ඉදිකිරීම මෙන්ම එරිත්‍රියානු දුම්රිය පුනරුත්ථාපනය කිරීමයි. මැසාවා වරාය සහ අස්මාරා අගනුවර අතර දුම්රිය මාර්ගය යථා තත්ත්වයට පත් කර ඇත. වාෂ්ප දුම්රිය එන්ජින් සමහර විට උද්යෝගිමත් කණ්ඩායම් සඳහා භාවිතා කරයි. වාෂ්ප දුම්රිය එන්ජින් සමහර විට උද්යෝගිමත් කණ්ඩායම් සඳහා භාවිතා කරයි.",එරිත්‍රියාව යුද්ධයේදී එහි ප්‍රවාහන යටිතල පහසුකම් සොයාගෙන අලුත්වැඩියා කළේ කුමන වැඩසටහන යටතේද?,වෝර්සේ යිකාලෝ
261,3267,"1772 සිට 1795 දක්වා පෝලන්තයේ බෙදීම් අතරතුර, එහි සාමාජිකයින්ට මෙම නීතිමය වරප්‍රසාද සහ සමාජ තත්වය අහිමි වීමට පටන් ගත්තේය. එතැන් සිට 1918 දක්වා වංශවතුන්ගේ නෛතික තත්ත්වය මූලික වශයෙන් රඳා පවතින්නේ කොටස් කිරීමේ බලවතුන් තිදෙනාගේ ප්‍රතිපත්ති මත ය: රුසියානු අධිරාජ්‍යය, ප්‍රුෂියා රාජධානිය සහ හැබ්ස්බර්ග් රාජාණ්ඩුව. 1921 මාර්තු ආණ්ඩුක්‍රම ව්‍යවස්ථාව මගින් ස්ලච්ටා හි නීතිමය වරප්‍රසාද දෙවන පෝලන්ත ජනරජයේ නීත්‍යානුකූලව අහෝසි කරන ලදී. 1921 මාර්තු ආණ්ඩුක්‍රම ව්‍යවස්ථාව මගින් ස්ලච්ටා හි නීතිමය වරප්‍රසාද දෙවන පෝලන්ත ජනරජයේ නීත්‍යානුකූලව අහෝසි කරන ලදී.",මාර්තු ව්‍යවස්ථාව ක්‍රියාත්මක කළේ කවදාද?,1921
262,3268,"අයර්ලන්ත, ඉතාලියානුවන්, පෝලන්ත, ජර්මානුවන්, ඉංග්‍රීසි සහ ග්‍රීකයන් යනු නගරයේ විශාලතම ජනවාර්ගික යුරෝපීය කණ්ඩායම් වේ. නිව්යෝර්ක් නගරයෙන් පසු එක්සත් ජනපදයේ දෙවන විශාලතම අයර්ලන්ත හා ඉතාලි ජනගහනය ෆිලඩෙල්ෆියා හි ඇත. දකුණු ෆිලඩෙල්ෆියා රටේ විශාලතම ඉතාලි අසල්වැසි ප්‍රදේශයක් වන අතර එය ඉතාලි වෙළඳපොළේ නිවහන වේ. බොහෝ මුම්මර් සමාජවල නිවහන වන දකුණු ෆිලඩෙල්ෆියා හි පෙන්ස්පෝට් අසල්වැසි සහ ග්‍රේස් තොටුපල අයර්ලන්ත අසල්වැසි ප්‍රදේශ ලෙස ප්‍රසිද්ධය. කෙන්සිංටන් කොටස, පෝට් රිච්මන්ඩ් සහ ෆිෂ් ටවුන් histor තිහාසිකව දැඩි ලෙස අයර්ලන්ත සහ පෝලන්ත විය. පෝර්ට් රිච්මන්ඩ් විශේෂයෙන් ෆිලඩෙල්ෆියා හි පෝලන්ත සංක්‍රමණික හා පෝලන්ත-ඇමරිකානු ප්‍රජාවේ කේන්ද්‍රස්ථානය ලෙස ප්‍රසිද්ධ වී ඇති අතර එය පෝලන්ත සංක්‍රමණිකයින්ගේ පොදු ගමනාන්තයක් ලෙස පවතී. ඊසානදිග ෆිලඩෙල්ෆියා, අයර්ලන්ත සහ අයර්ලන්ත-ඇමරිකානු ජනගහනය සඳහා ප්‍රසිද්ධ වුවද, විශාල යුදෙව් සහ රුසියානු ජනගහනයක වාසය කරයි. වයඹදිග ෆිලඩෙල්ෆියා හි මවුන්ට් ඒරි හි විශාල යුදෙව් ප්‍රජාවක් ද සිටින අතර චෙස්ට්නට් හිල් අසල histor තිහාසිකව ඇන්ග්ලෝ සැක්සන් රෙපරමාදු බලකොටුවක් ලෙස හැඳින්වේ. වයඹදිග ෆිලඩෙල්ෆියා හි මවුන්ට් එයරි හි විශාල යුදෙව් ප්‍රජාවක් ද සිටින අතර චෙස්ට්නට් හිල් අසල histor තිහාසිකව ඇන්ග්ලෝ සැක්සන් රෙපරමාදු බලකොටුවක් ලෙස හැඳින්වේ.",විශාල ඉතාලි අසල්වැසි ප්‍රදේශයක් ඇති නගරයේ කුමන ප්‍රදේශයද?,දකුණු ෆිලඩෙල්ෆියා
263,3269,"1953 ජනවාරියේදී නසාර් විසින් නාගුයිබ්ගේ විරෝධය ජයගෙන සියලු දේශපාලන පක්ෂ තහනම් කරමින් විමුක්ති රැලිය යටතේ ඒක පාර්ශවීය පද්ධතියක් නිර්මාණය කරන ලදී. එය ලිහිල්ව ව්‍යුහගත ව්‍යාපාරයක් වන අතර එහි ප්‍රධාන කර්තව්‍යය වූයේ ආර්සීසී ගැති පෙළපාලි සහ දේශන සංවිධානය කිරීමයි. විසුරුවා හැරීමේ නියෝගය නොතකා, පාර්ලිමේන්තු මැතිවරණයක් පැවැත්වීමට තවමත් කැමති එකම ආර්සීසී සාමාජිකයා නසාර් බව ඔහුගේ සෙසු නිලධාරි අබ්දෙල් ලතීෆ් බොග්ඩාඩි පවසයි. 1956 වන විට ඔහු මැතිවරණයක් පැවැත්විය යුතු යැයි කියා සිටියේය. 1953 මාර්තු මාසයේදී සූසර් ඇළෙන් බ්‍රිතාන්‍යය ඉවත් කර ගැනීම සඳහා සාකච්ඡා කිරීමට ඊජිප්තු නියෝජිත කණ්ඩායමට නසාර් නායකත්වය දුන්නේය. සූවස් ඇළෙන් බ්‍රිතාන්‍යය ඉවත් කර ගැනීම සඳහා 1953 මාර්තු මාසයේදී නසාර් ඊජිප්තු දූත පිරිසට සාකච්ඡා කළේය.",1953 දී නසාර් සාකච්ඡා කළේ කුමක් ද?,සූවස් ඇළෙන් බ්‍රිතාන්‍යයෙන් ඉවත් වීම
