,original_index,context_translated,question_translated,text_translated
10,2961,"එහි 2015 වාරය සඳහා, ලීගය කණ්ඩායම් 12 කින් සමන්විත විය, සියල්ලම එක්සත් ජනපදයෙන්; කෙසේ වෙතත්, නිත්‍ය වාරය අවසන් වූ පසු, ලීග් නිවේදනය කළේ මෙම කන්නයේ දී ක්‍රියාත්මක වීමට උපකල්පනය කළ කණ්ඩායම් දෙක වහාම ක්‍රියාත්මක වන පරිදි සියලු මෙහෙයුම් නතර කරන බවයි; දෙදෙනා අතර පැවති නිත්‍ය වාර තරඟයක් මීට පෙර අවලංගු කර ටයි පටියක් ප්‍රකාශයට පත් කර තිබුණි. පසුව, ඉතිරි කණ්ඩායම් වලින් එකක් වන ස්පෝකන් කම්පනය, තරඟකාරී අයිඑෆ්එල් සමඟ එක්වීම සඳහා ලීගය සමඟ තිබූ සබඳතා බිඳ දැමීය. ඒඑෆ්එල් සම්මන්ත්‍රණ දෙකකට බෙදා ඇත - ඇමරිකානු සමුළුව සහ ජාතික සමුළුව. 2016 සිට සෑම සම්මේලනයක් සඳහාම කණ්ඩායම් හතරක් පමණක් සිටින අතර ශූරයා වන සැන් ජෝස් සේබර් කැට්ස් 2015 නොවැම්බරයේදී “ලීග් මෙහෙයුම් හා සම්බන්ධ නොවන හේතු” නිසා ක්‍රියාකාරකම් නතර කරන බව නිවේදනය කළේය. 2016 සිට සෑම සම්මේලනයක් සඳහාම කණ්ඩායම් හතරක් පමණක් සිටින අතර ශූරයා වන සැන් ජෝස් සේබර් කැට්ස් 2015 නොවැම්බරයේදී “ලීග් මෙහෙයුම් හා සම්බන්ධ නොවන හේතු” නිසා ක්‍රියාකාරකම් නතර කරන බව නිවේදනය කළේය.",ඒඑෆ්එල් හි මෙම සම්මන්ත්‍රණ නම් කර ඇත්තේ කුමක් ද?,ඇමරිකානු සමුළුව සහ ජාතික සමුළුව
11,2962,"රුසියානුවන් තීරණාත්මක කටයුත්තක් සඳහා නැපෝලියන්ගේ පරමාර්ථය මග හැර ඒ වෙනුවට රුසියාවට ගැඹුරට පසු බැස්සේය. ප්‍රතිරෝධය සඳහා කෙටි උත්සාහයක් අගෝස්තු මාසයේ ස්මොලෙන්ස්ක් හිදී සිදු කරන ලදී; රුසියානුවන් සටන් මාලාවකින් පරාජයට පත් වූ අතර නැපෝලියන් සිය ඉදිරි ගමන නැවත ආරම්භ කළේය. රුසියානුවන් යළිත් සටනින් වැළකී සිටියද, අවස්ථා කිහිපයකදී මෙය සාක්ෂාත් කරගනු ලැබුවේ නැපෝලියන් අවස්ථාව උදා වූ විට පහර දීමට පසුබට නොවූ බැවිනි. රුසියානු හමුදාවේ දැවෙන පෘථිවි උපක්‍රම හේතුවෙන් ප්‍රංශ ජාතිකයින්ට තමන්ට සහ ඔවුන්ගේ අශ්වයන්ට ආහාර ලබා දීම වඩ වඩාත් දුෂ්කර විය. රුසියානු හමුදාවේ දැවෙන පෘථිවි උපක්‍රම හේතුවෙන් ප්‍රංශ ජාතිකයින්ට තමන්ට සහ ඔවුන්ගේ අශ්වයන්ට ආහාර ලබා දීම වඩ වඩාත් දුෂ්කර විය.",රුසියානු හමුදාව භාවිතා කළ ක්‍රම මොනවාද? ප්‍රංශ ජාතිකයින්ට ආහාර සොයා ගැනීම දුෂ්කර විය.,දැවෙන පෘථිවි උපක්‍රම
12,2963,"සාමාන්‍යයෙන් සමකයට ආසන්නයේ ඩීඑස්ටී නිරීක්ෂණය නොකෙරේ, එය සාධාරණීකරණය කිරීමට හිරු උදාවන වේලාවන් වෙනස් නොවේ. සමහර රටවල් එය නිරීක්ෂණය කරන්නේ සමහර කලාපවල පමණි; උදාහරණයක් ලෙස, දකුණු බ්‍රසීලය එය නිරීක්ෂණය කරන අතර සමක බ්‍රසීලය නිරීක්ෂණය නොකරයි. ආසියාව සහ අප්‍රිකාව සාමාන්‍යයෙන් එය නිරීක්ෂණය නොකරන නිසා ලෝක ජනගහනයෙන් සුළු පිරිසක් පමණක් ඩීඑස්ටී භාවිතා කරයි. ආසියාව සහ අප්‍රිකාව සාමාන්‍යයෙන් එය නිරීක්ෂණය නොකරන නිසා ලෝක ජනගහනයෙන් සුළු පිරිසක් පමණක් ඩීඑස්ටී භාවිතා කරයි.",ලොව පුරා ජනගහනයෙන් බහුතරයක් සිටින මහාද්වීප දෙක ඩීඑස්ටී නිරීක්ෂණය නොකෙරේ.,ආසියාව සහ අප්‍රිකාව
13,2964,"වයඹ දිගට නිවාස විකල්ප කිහිපයක් ඇත. සාම්ප්‍රදායික නේවාසික ශාලා සහ නේවාසික විද්‍යාලද ඇතුළුව පොදු බුද්ධිමය උනන්දුවක් ඇති සිසුන් එක්රැස් කරයි. නේවාසික විද්‍යාල අතර නේවාසික සංස්කෘතික හා ප්‍රජා අධ්‍යයන විද්‍යාලය (සීසීඑස්), අයර්ස් වාණිජ හා කර්මාන්ත විද්‍යාලය, ජෝන්ස් නේවාසික විද්‍යාලය (කලා) සහ ස්ලිව්කා නේවාසික විද්‍යාලය (විද්‍යා හා ඉංජිනේරු) ඇතුළත් වේ. නේවාසිකාගාරවලට 1835 හින්මන්, බොබ්-මැක්කුලොක්, ෆොස්ටර්-වෝකර් සංකීර්ණය (පොදුවේ ප්ලෙක්ස් ලෙස හැඳින්වේ) සහ තවත් කිහිපයක් ඇතුළත් වේ. 2013 ශීත, තුවේ දී, උපාධි අපේක්ෂකයින්ගෙන් 39% ක් සහෝදරත්වය හෝ සහෝදරත්වය සමඟ සම්බන්ධ වී සිටියහ. වයඹදිග සහෝදරත්වයන් 21 ක් සහ සොරකම් 18 ක් හඳුනා ගනී. වයඹදිග සහෝදරත්වයන් 21 ක් සහ සොරකම් 18 ක් හඳුනා ගනී.",වයඹදිග සහෝදරත්වයන් 21 ක් සහ සොරකම් 18 ක් හඳුනා ගනී.,ස්ලිව්කා
14,2965,"ෂෙජියැන්ග් හි ප්‍රධාන ආගම් වන්නේ චීන ජන ආගම්, තාඕවාදී සම්ප්‍රදායන් සහ චීන බුද්ධාගමයි. 2007 සහ 2009 දී කරන ලද සමීක්ෂණවලට අනුව, ජනගහනයෙන් 23.02% ක් මුතුන් මිත්තන්ගේ ආගම්වලට සම්බන්ධ වී සිටින අතර ජනගහනයෙන් 2.62% ක් කිතුනුවන් ලෙස හඳුනාගෙන ඇති අතර එය 2004 දී 3.92% සිට අඩු විය. වාර්තා වෙනත් වර්ග සඳහා සංඛ්‍යා ලබා දී නැත ආගමේ; ජනගහනයෙන් 74.36% ක් ස්වභාවධර්මයේ දෙවිවරුන්, බුද්ධාගම, කොන්ෆියුෂියානුවාදය, තාඕ ධර්මය, ජන ආගමික නිකායන් සහ මුස්ලිම් සුළු ජාතීන්ට වන්දනාමාන කිරීමට සම්බන්ධ විය හැකිය. වාර්තා වෙනත් ආගම් සඳහා සංඛ්‍යා ලබා දී නැත. ජනගහනයෙන් 74.36% ක් ස්වභාවධර්මයේ දෙවිවරුන්, බුද්ධාගම, කොන්ෆියුෂියානුවාදය, තාඕ ධර්මය, ජන ආගමික නිකායන් සහ මුස්ලිම් සුළු ජාතීන්ට වන්දනාමාන කිරීමට සම්බන්ධ විය හැකිය.",2004 දී කිතුනුවන් ලෙස හඳුනාගත් ජනගහනයෙන් කුමන ප්‍රතිශතයක්ද?,3.92%
15,2966,"3.92% බ Bro ක්ලයින්, කේම්බ්‍රිජ් සහ චෙල්සි ex ඳා ගැනීම සඳහා වූ වෙනත් යෝජනා අසාර්ථක විය.",1872 දී බොස්ටන්හි සිදු වූ ප්‍රසිද්ධ ව්‍යසනය කුමක්ද?,1872 මහා බොස්ටන් ගින්න
16,2967,1872 මහා බොස්ටන් ගින්න ස්පෝර්ට්ස් ඉලස්ට්‍රේටඩ් විසින් ක්‍රියාත්මක කරන ලද මෙම මූර්තිය රොබට් ග්‍රැහැම් විසින් අඩි 24 (මීටර් 7.3) ක් දිග හස්තයක් වන අතර එය පිරමිඩ රාමුවකින් අත්හිටවූ අතක් ඇත.,ජෝ ලුයිස් අනුස්මරණය ආරම්භ කළේ කවුද?,ක්‍රීඩා නිදර්ශනය
17,2968,ක්‍රීඩා නිදර්ශනය... දෙවියන් වහන්සේ පිළිබඳ ඔවුන්ගේ ප්‍රේමය හා දැනුම වර්ධනය වන අතර ඇදහිල්ලෙන් හා අත්දැකීම් වලින් විශුද්ධ වේ. මිනිසා තුළ දෙවියන් වහන්සේගේ ස්වරූපය වඩ වඩාත් දීප්තිමත් හා පැහැදිලි වේ.,දෙවියන් වහන්සේගේ ජීවිතයට මනුෂ්‍යත්වය සංශෝධනය කරන්නේ කුමක් ද?,ක්රිස්තුස්ගේ ජීවිතයේ ක්රියාවලිය
18,2969,"දිවයිනේ පැරණිතම මානව ක්‍රියාකාරකම් ක්‍රි.පූ 10 වන සහස්‍රයේ පමණ වේ. මෙම කාල පරිච්ඡේදයේ පුරාවිද්‍යාත්මක නටබුන් අතර හොඳින් සංරක්‍ෂිත නියොලිතික් ගම්මානයක් වන කිරොකිටියා ගම්මානය ඇතුළත් වන අතර සයිප්‍රසය ලෝකයේ පැරණිතම ජල ළිං සමහරක් වාසය කරයි. ක්‍රි.පූ 2 වන සහස්‍රයේදී සයිප්‍රසය මයිසීනියානු ග්‍රීකයන් විසින් රළ දෙකකින් පදිංචි කරන ලදී. මැද පෙරදිග උපාය මාර්ගික ස්ථානයක් ලෙස, පසුව එය ප්‍රධාන බලවතුන් කිහිප දෙනෙකු විසින් අල්ලා ගනු ලැබූ අතර, ඇසිරියානුවන්ගේ, ඊජිප්තුවරුන්ගේ හා පර්සියානුවන්ගේ අධිරාජ්‍යයන් ද, ක්‍රි.පූ. 333 දී මහා ඇලෙක්සැන්ඩර් විසින් දූපත අල්ලා ගන්නා ලදී. ටොලමික් ඊජිප්තුව, සම්භාව්‍ය හා නැගෙනහිර රෝම අධිරාජ්‍යය, කෙටි කාලයක් සඳහා අරාබි කාලිෆේට්, ප්‍රංශ ලුසිග්නන් රාජවංශය සහ වෙනිසියානුවන් විසින් පාලනය කරන ලද අතර 1571 සහ 1878 අතර ඔටෝමාන් පාලනය සියවස් තුනකට අධික කාලයක් අනුගමනය කරන ලදී (1914 දක්වා ජූරියේ). ටොලමික් ඊජිප්තුව, සම්භාව්‍ය හා නැගෙනහිර රෝම අධිරාජ්‍යය, කෙටි කාලයක් සඳහා අරාබි කාලිෆේට්, ප්‍රංශ ලුසිග්නන් රාජවංශය සහ වෙනිසියානුවන් විසින් පාලනය කරන ලද අතර 1571 සහ 1878 අතර ඔටෝමාන් පාලනය සියවස් තුනකට අධික කාලයක් අනුගමනය කරන ලදී (1914 දක්වා ජූරියේ).",සයිප්‍රසය අල්ලාගෙන ඇති අධිරාජ්‍යයන් මොනවාද?,සයිප්‍රසය අල්ලාගෙන ඇති අධිරාජ්‍යයන් මොනවාද?
19,2970,ෆෝටලේසා ඩෙල් සර්රෝ මොන්ටෙවීඩියෝ බොක්ක නොසලකා හැරේ. මෙම ස්ථානයේ නිරීක්ෂණ කණුවක් පළමුවරට ඉදිකරන ලද්දේ 18 වන සියවසේ අගභාගයේදී ස්පා Spanish ් by ජාතිකයන් විසිනි. 1802 දී නිරීක්ෂණ කණුව වෙනුවට බීකන් එකක්; බලකොටුවේ ඉදිකිරීම් 1809 දී ආරම්භ වූ අතර එය 1839 දී නිම කරන ලදී. එය historical තිහාසික වර්ධනයන් රැසකට සම්බන්ධ වී ඇති අතර විවිධ පාර්ශවයන් විසින් නැවත නැවතත් පවරා ගෙන ඇත. 1907 දී පැරණි බීකන් වෙනුවට වඩා ශක්තිමත් විදුලි එකක් ආදේශ කරන ලදී. එය 1931 සිට ජාතික ස්මාරකයක් වන අතර 1916 සිට හමුදා කෞතුකාගාරයක් තබා ඇත. අද එය මොන්ටෙවීඩියෝ හි සංචාරක ආකර්ෂණයන්ගෙන් එකකි. අද එය මොන්ටෙවීඩියෝ හි සංචාරක ආකර්ෂණයන්ගෙන් එකකි.,බලකොටුවේ ඉදිකිරීම් අවසන් වූයේ කවදාද?,1839
20,2971,"මෙම වාරයේ ජයග්‍රාහකයා ලෙස කාලෙබ් ජොන්සන් නම් වූ අතර අනුශූරතාව ජෙනා අයිරින්ට හිමිවිය. ජොන්සන් ඔහුගේ කිරීටක ගීතය ලෙස ""As Long as You Love Me"" නිකුත් කළ අතර අයිරින් ""අපි එක් කෙනෙක්"" නිකුත් කළෙමු. ජොන්සන් ඔහුගේ කිරීටක ගීතය ලෙස ""As Long as You Love Me"" නිකුත් කළ අතර අයිරින් ""අපි එක් කෙනෙක්"" නිකුත් කළෙමු.",ජොන්සන්ගේ කිරීටක ගීතය කුමක්ද?,ඔයා මට ආදරය කරන තාක්
