,original_index,context_translated,question_translated,text_translated
10,1963,"එහි ප්‍රති ing ලයක් ලෙස පුසාන් පරිමිතිය (1950 අගෝස්තු-සැප්තැම්බර්) සටනේදී, එක්සත් ජනපද හමුදාව කේපීඒ ප්‍රහාරයන්ට ඔරොත්තු දුන්නේ නක්ටොං බල්ගේ, පොහාං-ඩොං සහ ටයිගු යන නගරවල නගරය අල්ලා ගැනීමට ය. එක්සත් ජනපද ගුවන් හමුදාව (යූඑස්ඒඑෆ්) කේපීඒ ලොජිස්ටික්ස් වලට දිනපතා භූමි ආධාරක 40 ක් බාධා කරමින් පාලම් 32 ක් විනාශ කළ අතර බොහෝ දිවා කාලයේ මාර්ග සහ දුම්රිය ගමනාගමනය නතර කළේය. කේපීඒ හමුදාවන්ට දිවා කාලයේදී උමං වල සැඟවී රාත්‍රියේදී පමණක් ගමන් කිරීමට සිදුවිය. කේපීඒ වෙත මැටරියල් ප්‍රතික්ෂේප කිරීම සඳහා යූඑස්ඒඑෆ් විසින් ලොජිස්ටික් ඩිපෝ, ඛනිජ තෙල් පිරිපහදු හා වරායන් විනාශ කළ අතර එක්සත් ජනපද නාවික හමුදා ගුවන් හමුදා ප්‍රවාහන මධ්‍යස්ථානවලට පහර දුන්හ. එහි ප්‍රති, ලයක් වශයෙන්, අධික ලෙස දීර් K කරන ලද කේපීඒ දකුණ පුරා සැපයීමට නොහැකි විය. අගෝස්තු 27 වන දින 67 වන ප්‍රහාරක බළකායේ ගුවන් යානය චීන භූමියේ පහසුකම් වලට වැරදියට පහර දුන් අතර සෝවියට් සංගමය එක්සත් ජාතීන්ගේ ආරක්ෂක මණ්ඩලයේ අවධානය යොමු කළේ සිද්ධිය පිළිබඳ චීනයේ පැමිණිල්ල පිළිබඳව ය. වන්දි වශයෙන් එක්සත් ජනපදය ගෙවිය යුතු දේ ඉන්දියාව සහ ස්වීඩනය කොමිසමක් විසින් තීරණය කළ යුතු යැයි එක්සත් ජනපදය යෝජනා කළ නමුත් සෝවියට්වරු එක්සත් ජනපද යෝජනාව නිෂේධ කළහ. වන්දි වශයෙන් එක්සත් ජනපදය ගෙවිය යුතු දේ ඉන්දියාව සහ ස්වීඩනය පිළිබඳ කොමිසමක් විසින් තීරණය කළ යුතු යැයි එක්සත් ජනපදය යෝජනා කළ නමුත් සෝවියට්වරු එක්සත් ජනපද යෝජනාව නිෂේධ කළහ.",ටීග් සහ නැක්ටොං බල්ගේ අල්ලා ගැනීමට උත්සාහ කළ හමුදාව කුමක්ද?,කේපීඒ
11,1964,"""මුහුදේ ධාවන පථ"" ලෙස, ගුවන් යානා ප්‍රවාහකයන්ට පැතලි ඉහළ පියාසර තට්ටුවක් ඇති අතර එය ගුවන් යානා දියත් කර නැවත ලබා ගනී. ගුවන් යානා ඉදිරියට, සුළඟට දියත් කරන අතර තාරකා වලින් ගොඩ ගනු ලැබේ. පියාසැරි තට්ටුව යනු වාහකයෙකු සහ ගොඩබිම ධාවන පථයක් අතර වඩාත්ම කැපී පෙනෙන වෙනස්කම් දක්නට ලැබෙන ස්ථානයයි. මුහුදේ එවැනි මතුපිටක් නිර්මාණය කිරීම වාහකයාට බාධා ඇති කරයි - නිදසුනක් වශයෙන්, එය නැවක් වීම යන්නෙන් අදහස් වන්නේ සම්පූර්ණ දිග ධාවන පථයක් ඉදිකිරීම හා නඩත්තු කිරීම සඳහා මිල අධික වනු ඇති බවයි. ගුවන්යානය සෝපානය ලබා ගැනීම සඳහා වේගයෙන් වේගවත් කිරීම අවශ්‍ය වන බැවින් තට්ටුවේ කෙටි ධාවන පථයක දිග අවශ්‍ය බැවින් මෙය ගුවන්ගත කිරීමේ ක්‍රියාවලියට බලපායි. මේ සඳහා තෙරපුම් තල්ලුවක්, එහි ප්‍රවේගයට සිරස් සංරචකයක් හෝ අඩු බරක් (ස්කන්ධය අඩු කිරීමට) අවශ්‍ය වේ. ඉහත පරිදි විවිධාකාර තට්ටුවේ වින්‍යාසය පියාසර තට්ටුවේ ව්‍යුහයට බලපෑම් කරයි. වාහකයෙකු සපයන දියත් කිරීමේ ආධාරයේ ස්වරූපය ගුවන් යානා වර්ග සහ ගුවන්යානයේ සැලසුම සමඟ දැඩි ලෙස සම්බන්ධ වේ. වාහකයෙකු සපයන දියත් කිරීමේ ආධාරයේ ස්වරූපය ගුවන් යානා වර්ග සහ ගුවන්යානයේ සැලසුම සමඟ දැඩි ලෙස සම්බන්ධ වේ.",ගුවන් යානා දියත් කිරීමට සහ නැවත ලබා ගැනීමට ගුවන් යානා වාහකයන්ගේ විශේෂාංග මොනවාද?,පැතලි-ඉහළ පියාසර තට්ටුව
12,1965,23 වන වීදිය මෑන්හැටන් හි අංකිත තවත් ප්‍රධාන වීදියකි. එය එෆ්ඩීආර් ඩ්‍රයිව් වලින් ආරම්භ වී එකොළොස්වන මාවතේ දී අවසන් වේ. එහි දිග කි.මී. 3.1 / මීටර් 1.9 කි. එයට ද්වි-මාර්ග ගමන් ඇත. 23 වන වීදියේ දේශීය උමං දුම්රිය ස්ථාන පහක් ඇත: 23 වන වීදියේ දේශීය උමං දුම්රිය ස්ථාන පහක් ඇත:,23 වන වීදියේ මාර්ග තදබදය එක් හෝ දෙකකින් ගමන් කරයිද?,ද්වි-මාර්ගය
13,1966,ඉදිරි දෙවසර තුළ සමාගම දකුණු ඉන්දියාවේ බෙංගාල බොක්කෙහි කොරොමැන්ඩල් වෙරළ තීරයේ මචිලිපට්ටම් නගරයේ සිය පළමු කර්මාන්ත ශාලාව ආරම්භ කළේය. ඉන්දියාවට ගොඩ බැසීමෙන් පසු සමාගම විසින් වාර්තා කරන ලද ඉහළ ලාභය මුලින් එංගලන්තයේ වෙනත් වෙළඳ සමාගම් සඳහා අනුබද්ධ බලපත්‍ර ලබා දීමට පළමුවන ජේම්ස් රජුට පෙලඹුණි. එහෙත් 1609 දී ඔහු සමාගමට ලබා දුන් ප්‍ර ter ප්තිය දින නියමයක් නොමැතිව අළුත් කළේය. එහි සඳහන් වගන්තිය ද ඇතුළුව අඛණ්ඩව වසර තුනක් වෙළඳාම ලාභ නොලබන්නේ නම් ප්‍ර ter ප්තිය බලාත්මක වීම අහෝසි වනු ඇත. එහෙත් 1609 දී ඔහු සමාගමට ලබා දුන් ප්‍ර ter ප්තිය දින නියමයක් නොමැතිව අළුත් කළේය. එහි සඳහන් වගන්තිය ද ඇතුළුව අඛණ්ඩව වසර තුනක් වෙළඳාම ලාභ නොලබන්නේ නම් ප්‍ර ter ප්තිය බලාත්මක වීම අහෝසි වනු ඇත.,වෙළඳාම අවම වශයෙන් අවුරුදු 3 ක් වත් ලාභයක් ලබා නොදුනහොත් කුමක් සිදුවේද?,ප්‍ර ter ප්තිය බලාත්මක වීම නවත්වනු ඇත
14,1967,"ක්‍රි.පූ. 121 දී හෑන් හමුදා සියොන්ග්නූව හෙක්සි කොරිඩෝව දක්වා විහිදුණු විශාල භූමි ප්‍රදේශයකින් ලොප් නූර් දක්වා නෙරපා හැරියේය. ක්‍රි.පූ 111 දී මෙම වයඹ දිග ප්‍රදේශයට සියොන්ග්-කියැං ඒකාබද්ධ ආක්‍රමණයක් ඔවුන් විසින් ප්‍රතික්ෂේප කරන ලදී. එම වර්ෂයේදී, හැන් අධිකරණය විසින් මෙම කලාපයේ නව මායිම් අණ දෙන නිලධාරීන් හතරක් පිහිටුවන ලදි: ජියුවාන්, ෂැංගි, ඩන්හුවාං සහ වුවේ. මායිමේ සිටි මිනිසුන්ගෙන් බහුතරය සොල්දාදුවන් විය. ඇතැම් විට අධිකරණය විසින් ගොවි ගොවීන් නව මායිම් ජනාවාස වෙත බලහත්කාරයෙන් ගෙන යන ලදී. ගොවීන්, වෙළෙන්දන්, ඉඩම් හිමියන් සහ කුලියට ගත් කම්කරුවන් වැනි සාමාන්‍ය ජනයාට ස්වේච්ඡාවෙන් දේශ සීමාවට සංක්‍රමණය වීමට අධිකරණය දිරිමත් කළේය. ගොවීන්, වෙළෙන්දන්, ඉඩම් හිමියන් සහ කුලියට ගත් කම්කරුවන් වැනි සාමාන්‍ය ජනයාට ස්වේච්ඡාවෙන් දේශ සීමාවට සංක්‍රමණය වීමට අධිකරණය දිරිමත් කළේය.",දේශ සීමාවේ බහුතරයක් දෙනා සෑදුවේ කවුද?,සොල්දාදුවන්
15,1968,"සොල්දාදුවන් වර්තමාන එක්සත් ජනපද බුද්ධිමය දේපල නීති සම්පාදනයේ තවත් සීමාවක් වන්නේ තනි සහ ඒකාබද්ධ වැඩ කෙරෙහි අවධානය යොමු කිරීමයි; මේ අනුව, ප්‍රකාශන හිමිකම් ආරක්ෂාව ලබා ගත හැක්කේ කර්තෘත්වයේ මුල් කෘතිවලින් පමණි. මෙම නිර්වචනය ප්‍රජා නිර්මාණශීලීත්වයේ ප්‍රති result ලයක් වන ඕනෑම කෘතියක් බැහැර කරයි, උදාහරණයක් ලෙස ස්වදේශික ඇමරිකානු ගීත සහ කථා; වර්තමාන ව්‍යවස්ථාවෙන් දේශීය සංස්කෘතික “දේපල” වල සුවිශේෂත්වය සහ එහි වෙනස්වන ස්වභාවය හඳුනා නොගනී. ස්පර්ශ්‍ය මාධ්‍යයන්හි ඔවුන්ගේ සංස්කෘතික කෞතුක වස්තු 'ලිවීමට' ස්වදේශික සංස්කෘතීන්ගෙන් ඉල්ලා සිටීම ඔවුන්ගේ අවශ්‍ය වාචිකත්වය නොසලකා හරින අතර ලිඛිත ආකෘතියේ බටහිර නැඹුරුවක් වඩාත් අධිකාරී ලෙස ක්‍රියාත්මක කරයි.",බටහිර පක්ෂග්‍රාහීත්වය නම් වඩා බලයලත් වන්නේ කුමන ස්වරූපය ද යන්නයි.,ලියා ඇත
16,1970,"එඩ්ගර් පාසැලේ පළමු වාරය ගත් අතර ඩ්වයිට් බෙල් ස්ප්‍රින්ග්ස් ක්‍රිමරි හි රාත්‍රී අධීක්ෂකවරයෙකු ලෙස සේවය කළේය. එඩ්ගර් දෙවන වසරක් ඉල්ලා සිටි අතර, ඩ්වයිට් ඊට එකඟ වී දෙවන වසර සඳහා වැඩ කළේය. ඒ වන විට මිතුරෙකු වූ “ස්වීඩන්” හැස්ලට් නාවික ඇකඩමියට අයදුම් කරමින් සිටි අතර උපකාරක පන්ති අවශ්‍ය නොවන බැවින් ඩ්වයිට් පාසලට අයදුම් කරන ලෙස ඉල්ලා සිටියේය. අයිසන්හවර් සිය එක්සත් ජනපද සෙනෙට් සභික ජෝශප් එල්. බ්‍රිස්ටෝව් සමඟ ඇනපොලිස් හෝ වෙස්ට් පොයින්ට් ගැන සලකා බලන ලෙස ඉල්ලා සිටියේය. ප්‍රවේශ විභාගයේ ජයග්‍රාහකයන් අතර අයිසන්හවර් ද සිටියද ඔහු නාවික ඇකඩමියේ වයස් සීමාවෙන් ඔබ්බට විය. ඉන්පසු ඔහු 1911 දී වෙස්ට් පොයින්ට් වෙත පත්වීමක් භාර ගත්තේය. ඔලෙග් උතුරේ රූරික් විසින් ආරම්භ කරන ලද ස්ලාව් දේශයන්හි රුස්ගේ බලකොටු ජාලයක් සංවර්ධනය කිරීම හා පුළුල් කිරීම දිගටම කරගෙන ගියේය.","කියෙව් ""රුස් සිටිස්ගේ මව"" ලෙස ප්‍රකාශ කළේ කවුද?",ඔලෙග් කුමරු
17,1971,"ඔලෙග් කුමරු සංගණන කාර්යාංශයට අනුව, 2002 වන විට, අප්‍රිකානු ඇමරිකානුවන්ගෙන් 75% කට වඩා බහු වාර්ගික මුතුන් මිත්තන් සිටියහ.",2002 වන විට අප්‍රිකානු ඇමරිකානුවන්ගෙන් බහු වාර්ගික මුතුන් මිත්තන් සිටි ප්‍රතිශතය කුමක්ද?,75% ට වඩා
18,1972,"75% ට වඩා මෘදුකාංග පරීක්ෂණයේ මූලික ගැටළුවක් නම්, සරල නිෂ්පාදනයක් සමඟ වුවද, සියලු යෙදවුම් සහ පූර්ව කොන්දේසි (ආරම්භක තත්වය) යටතේ පරීක්ෂා කිරීම කළ නොහැකි වීමයි. : 17-18 මෙයින් අදහස් කරන්නේ මෘදුකාංග නිෂ්පාදනයේ අඩුපාඩු ගණන ඉතා විශාල විය හැකි අතර කලාතුරකින් සිදුවන අඩුපාඩු පරීක්ෂා කිරීමේදී සොයා ගැනීම දුෂ්කර ය. වඩා වැදගත් ලෙස, ගුණාත්මකභාවයේ ක්‍රියාකාරී නොවන මානයන් (එය කළ යුතු දේට සාපේක්ෂව එය කෙසේ විය යුතුද යන්න) - හැකියාව, පරිමාණය, කාර්ය සාධනය, අනුකූලතාව, විශ්වසනීයත්වය high ඉතා ආත්මීය විය හැකිය; එක් පුද්ගලයෙකුට ප්‍රමාණවත් වටිනාකමක් ඇති දෙයක් තවත් පුද්ගලයෙකුට නොඉවසිය හැකිය.","මෘදුකාංග පරීක්ෂණයේ මූලික ගැටළුවක් නම්, සරල නිෂ්පාදනයක් සමඟ වුවද, සියලු යෙදවුම් සහ පූර්ව කොන්දේසි (ආරම්භක තත්වය) යටතේ පරීක්ෂා කිරීම කළ නොහැකි වීමයි. : 17-18 මෙයින් අදහස් කරන්නේ මෘදුකාංග නිෂ්පාදනයේ අඩුපාඩු ගණන ඉතා විශාල විය හැකි අතර කලාතුරකින් සිදුවන අඩුපාඩු පරීක්ෂා කිරීමේදී සොයා ගැනීම දුෂ්කර ය. වඩා වැදගත් ලෙස, ගුණාත්මකභාවයේ ක්‍රියාකාරී නොවන මානයන් (එය කළ යුතු දේට සාපේක්ෂව එය කෙසේ විය යුතුද යන්න) - හැකියාව, පරිමාණය, කාර්ය සාධනය, අනුකූලතාව, විශ්වසනීයත්වය high ඉතා ආත්මීය විය හැකිය; එක් පුද්ගලයෙකුට ප්‍රමාණවත් වටිනාකමක් ඇති දෙයක් තවත් පුද්ගලයෙකුට නොඉවසිය හැකිය.",සියලු යෙදවුම් සහ පූර්ව කොන්දේසි (ආරම්භක තත්වය) යටතේ පරීක්ෂා කිරීම කළ නොහැකි ය
19,1973,"සියලු යෙදවුම් සහ පූර්ව කොන්දේසි (ආරම්භක තත්වය) යටතේ පරීක්ෂා කිරීම කළ නොහැකි ය එක්සත් රාජධානියේ අග්‍රාමාත්‍යවරයා සහ හිටපු අග්‍රාමාත්‍යවරුන් ද නිවැරදි ගෞරවනීය ලෙස හැඩගස්වා ඇති බවක් පෙනෙන්නට තිබේ, කෙසේ වෙතත් මෙය සිදුවන්නේ ඔවුන් රජයේ ප්‍රධානියා ලෙස කටයුතු කිරීම නිසා නොව, උතුමාණන්ගේ ගෞරවනීය ප්‍රිවි කවුන්සිලයේ වත්මන් සාමාජිකයන් වීමේ වරප්‍රසාදය වශයෙනි.",අගමැතිවරුන් තනතුර නිසා පමණක් ගෞරවනීය ලෙස හැඳින්විය හැකි රටකට උදාහරණයක් කුමක්ද?,කැනඩාව
20,1974,කැනඩාව කැනඩාව,එම මතකය පුද්ගලයා දැන ගැනීමටත් පෙර මතකය පවතින බව පෙන්නුම් කළේ කුමක්ද?,මොස්කොවිච් 2007
21,1975,"බ්‍රොන්ක්ස් හි සංවර්ධනය නව එංගලන්තය සහ නිව්යෝර්ක් (මෑන්හැටන්) අතර එහි උපායමාර්ගික ස්ථානයට කෙලින්ම සම්බන්ධ වේ. හාර්ලම් ගඟ හරහා ඇති පාලම් පාලනය කිරීම බ්‍රිතාන්‍ය යටත් විජිත පාලන සමයේ පීඩා වින්දේය. බ්‍රෝඩ්වේ ස්පුටන් ඩුවිල් ක්‍රීක් වෙත ළඟා වූ 1693 දී ඉදිකරන ලද කිංග්ස්බ්‍රිජ්, පිලිප්ස් මනෝර්ගේ අධිපතියා වූ ෆ්‍රෙඩ්රික් පිලිප්ස් සතු විය. ගංගාවේ දෙපස දේශීය ගොවීන් විසින් ගාස්තු අය කරන ලදී. 1759 දී ජේකබ්ස් ඩික්මන් සහ බෙන්ජමින් පාමර්ගේ නායකත්වයෙන් යුත් ගොවීන් හාර්ලම් ගඟ හරහා “නිදහස් පාලමක්” ඉදි කළ අතර එමඟින් ගාස්තු සම්පූර්ණයෙන්ම අත්හැර දැමීමට සිදුවිය. 1759 දී ජේකබ්ස් ඩික්මන් සහ බෙන්ජමින් පාමර්ගේ නායකත්වයෙන් යුත් ගොවීන් හාර්ලම් ගඟ හරහා “නිදහස් පාලමක්” ඉදි කළ අතර එමඟින් ගාස්තු සම්පූර්ණයෙන්ම අත්හැර දැමීමට සිදුවිය.",කිංස්බ්‍රිජ් ඉදි කළේ කවදාද?,1693
22,1976,"ප්‍රාථමික පාසල්වල ජර්මානු ඉගැන්වීම ඇකඩමි පියරේ ඩියොන් විසින් නිකුත් කරන ලද සර්කියුලේයර් සර් ලා ලැන්ගු එට් ලා සංස්කෘතික රීජියොනල්ස් එන් ඇල්සේස් (ඇල්සේස් හි කලාපීය භාෂාව හා සංස්කෘතිය පිළිබඳ සංදේශය) සමඟ 1982 ජුනි 9 වන දින දක්වා නොවේ. ඇල්සේස් හි ඇත්ත වශයෙන්ම වැඩි නිල තත්වයක් ලබා දීමට පටන් ගත්තේය. පාසැල් හා විශ්ව විද්‍යාල වල කලාපීය භාෂා ඉගැන්වීම සඳහා වසර තුනකට වැඩි කාලයක් පුරා මූල්‍යමය ආධාර හඳුන්වා දෙන ලදී. කෙසේ වෙතත්, මෙම සංදේශය තරමක් ලිහිල් ආකාරයකින් ක්‍රියාත්මක කරන ලදී. කෙසේ වෙතත්, මෙම සංදේශය තරමක් ලිහිල් ආකාරයකින් ක්‍රියාත්මක කරන ලදී.",ඇල්සේස් පාසල්වල ජර්මානු ඉගැන්වීම් වඩාත් නිල වීමට ඉඩ දුන් සංදේශයේ නම කුමක්ද?,චක්‍රලේඛය සර් ලා ලැන්ගු සහ ලා සංස්කෘතිය රීජියොනල්ස් එන් ඇල්සේස්
23,1977,"මාර්ටෝරානා පල්ලිය (1143 දී පමණ සරසා ඇත) මුලින් ඊටත් වඩා බයිසන්ටයින් ලෙස පෙනුනද වැදගත් කොටස් පසුව කඩා බිඳ දමන ලදී. ගෝලාකාර මොසෙයික් කප්පෙලා පලටිනාට සමාන ය. ක්‍රිස්තුස් වහන්සේ මැද සිංහාසනාරූ and වූ අතර දුනු දිගටි දේවදූතයන් සිව්දෙනෙකි. ග්‍රීක සෙල්ලිපි, සැරසිලි රටා සහ එවැන්ජලිස්තවරුන් කෙලින්ම ක්‍රියාත්මක කරනු ලබන්නේ කැපෙලා පලටිනාහි සේවය කළ ග්‍රීක ස්වාමිවරුන් විසිනි. සිසිලියේ II වන රොජර් නිරූපණය කරන මොසෙයික්, බයිසැන්තියානු අධිරාජ්‍යවාදී වස්ත්‍රවලින් සැරසී ක්‍රිස්තුස් විසින් ඔටුන්න හිමි කර ගත් අතර, මුලින් කඩා බිඳ දැමූ නර්තෙක්ස් හි සහ තවත් මණ්ඩලයක් සමඟ පල්ලියේ නිර්මාතෘ වන අන්තියෝකියාවේ ජෝර්ජියෝස් සමඟ තියෝටෝකෝස් විය. සිසිලියේ II වන රොජර් නිරූපණය කරන මොසෙයික්, බයිසැන්තියානු අධිරාජ්‍යවාදී වස්ත්‍රවලින් සැරසී ක්‍රිස්තුස් විසින් ඔටුන්න හිමි කර ගත් අතර, මුලින් කඩා බිඳ දැමූ නර්තෙක්ස් හි සහ තවත් මණ්ඩලයක් සමඟ පල්ලියේ නිර්මාතෘ වන අන්තියෝකියාවේ ජෝර්ජියෝස් සමඟ තියෝටෝකෝස් විය.",මාර්ටෝරානා පල්ලියේ ආරම්භකයා කවුද?,අන්තියෝකියාවේ ජෝර්ජියෝස්
24,1978,"මැද ට්‍රයසැසික් වසර මිලියන 247 සිට මිලියන 237 දක්වා විහිදේ. මැද ට්‍රයැසික් හි පැන්ජියා කැඩී යාමේ ආරම්භය සහ ටෙතිස් මුහුදේ ආරම්භය ඇතුළත් විය. මහා විනාශය වූ විනාශයෙන් පරිසර පද්ධතිය යථා තත්ත්වයට පත් විය. ෆයිටොප්ලැන්ක්ටන්, කොරල් සහ කබොල සියල්ලම සුව වී ඇති අතර උරගයින් විශාල වීමට පටන් ගත්හ. ඉච්තියෝසෝර් සහ නොතොසෝර් වැනි නව ජලජ උරගයින් පරිණාමය විය. මේ අතර, ගොඩබිම, පයින් වනාන්තර සමෘධිමත් වූ අතර මදුරුවන් හා පලතුරු මැස්සන් ද ගෙන එනු ලැබීය. පළමු පුරාණ කිඹුලන් පරිණාමය වූ අතර, එතැන් සිට මිරිදිය ලෝකය පාලනය කළ විශාල උභයජීවීන් සමඟ තරඟයක් ඇති විය. පළමු පුරාණ කිඹුලන් පරිණාමය වූ අතර, එතැන් සිට මිරිදිය ලෝකය පාලනය කළ විශාල උභයජීවීන් සමඟ තරඟයක් ඇති විය.","පැන්ගියා බිඳී යාමේදී, නිර්මාණය කරන ලද මුහුද කුමක්ද?",ටෙතිස් මුහුද
25,1979,"පුද්ගලයෙකුගේ ස්වයං වාර්තාවක් වේදනාවේ වඩාත් විශ්වාසදායක මිනුම වන අතර සෞඛ්‍ය සේවා වෘත්තිකයන් බරපතලකම අවතක්සේරු කිරීමට පෙළඹේ. හෙද සේවයේ බහුලව භාවිතා වන වේදනාව පිළිබඳ අර්ථ දැක්වීමක්, එහි ආත්මීය ස්වභාවය සහ රෝගියාගේ වාර්තා විශ්වාස කිරීමේ වැදගත්කම අවධාරණය කරමින් 1968 දී මාගෝ මැකැෆෙරි විසින් හඳුන්වා දෙන ලදී: “වේදනාව යනු අත්දැකීම් ඇති පුද්ගලයා පවසන ඕනෑම දෙයක්, ඔහු පවසන සෑම අවස්ථාවකම පවතී”. තීව්‍රතාවය තක්සේරු කිරීම සඳහා, රෝගියාට ඔවුන්ගේ වේදනාව 0 සිට 10 දක්වා පරිමාණයකින් සොයා ගැනීමට ඉල්ලා සිටිය හැකි අතර, 0 කිසිසේත්ම වේදනාවක් නොමැති අතර, ඔවුන්ට මෙතෙක් දැනී ඇති දරුණුතම වේදනාව 10 කි. මැක්ගිල් වේදනා ප්‍රශ්නාවලිය සම්පූර්ණ කිරීමෙන් රෝගියාගේ වේදනාව වඩාත් හොඳින් විස්තර කරන්නේ කුමන වචනද යන්න සඳහන් කිරීමෙන් ගුණාත්මකභාවය තහවුරු කර ගත හැකිය. මැක්ගිල් වේදනා ප්‍රශ්නාවලිය සම්පූර්ණ කිරීමෙන් රෝගියාගේ වේදනාව වඩාත් හොඳින් විස්තර කරන්නේ කුමන වචනද යන්න සඳහන් කිරීමෙන් ගුණාත්මකභාවය තහවුරු කර ගත හැකිය.",වේදනාවේ වඩාත්ම විශ්වාසදායක මිනුම කුමක්ද?,පුද්ගලයාගේ ස්වයං වාර්තාව
26,1980,"නෙප්චූන් යුරේනස් සංයුතියට සමාන වන අතර දෙකම විශාල වායු යෝධයන් වන බ්‍රහස්පති සහ සෙනසුරුගේ සංයුතියට වඩා වෙනස් වේ. බ්‍රහස්පති සහ සෙනසුරු මෙන් නෙප්චූන්ගේ වායුගෝලය මූලික වශයෙන් හයිඩ්‍රජන් හා හීලියම් වලින් සමන්විත වන අතර හයිඩ්‍රොකාබන හා සමහරවිට නයිට්‍රජන් හෝඩුවාවන් අඩංගු වේ, නමුත් ජලය, ඇමෝනියා සහ මීතේන් වැනි “අයිස්” වැඩි ප්‍රමාණයක් අඩංගු වේ. කෙසේ වෙතත්, එහි අභ්‍යන්තරය යුරේනස් මෙන් මූලික වශයෙන් අයිස් හා පාෂාණ වලින් සමන්විත වන අතර එම නිසා යුරේනස් සහ නෙප්චූන් සාමාන්‍යයෙන් මෙම වෙනස අවධාරණය කිරීම සඳහා ""අයිස් යෝධයන්"" ලෙස සැලකේ. පෘථිවියේ නිල් පැහැති පෙනුමට අර්ධ වශයෙන් පිටත ප්‍රදේශවල මීතේන් පිළිබඳ අංශු මාත්‍ර ඇත. පෘථිවියේ නිල් පැහැති පෙනුමට අර්ධ වශයෙන් පිටත ප්‍රදේශවල මීතේන් පිළිබඳ අංශු මාත්‍ර ඇත.",නෙප්චූන් වලට සංයුතියෙන් සමාන වන ග්‍රහලෝකය කුමක්ද?,යුරේනස්
27,1981,"ටයිම්ස් විසින් 1931 දී මොනෝටයිප් හි ඉංග්‍රීසි ශාඛාවේදී වික්ටර් ලාර්ඩන්ට් විසින් නිර්මාණය කරන ලද සෙරීෆ් ටයිප්ෆේස් ටයිම්ස් නිව් රෝමන් විසින් ආරම්භ කරන ලදී. මෙම අකුරු මොරිසන් විසින් අධීක්ෂණය කරන ලද අතර ටයිම්ස් හි වෙළඳ ප්‍රචාරණ අංශයේ චිත්‍ර ශිල්පියෙකු වන වික්ටර් ලාර්ඩන්ට් විසින් අඳින ලදී. මොරිසන් සිය සැලසුම සඳහා පදනම ලෙස ප්ලාන්ටින් නම් පැරණි අකුරු භාවිතා කළ නමුත් අවකාශයේ නිරවද්‍යතාවය සහ ආර්ථිකය සඳහා සංශෝධන සිදු කළේය. ටයිම්ස් නිව් රෝමන් 1932 ඔක්තෝබර් 3 කලාපයේ තිරගත විය. වසරකට පසු මෙම සැලසුම වාණිජ විකිණීම සඳහා නිකුත් කරන ලදී. ටයිම්ස් ටයිම්ස් නිව් රෝමන් සමඟ වසර 40 ක් රැඳී සිටියද, නව නිෂ්පාදන ක්‍රමවේදයන් සහ 2004 දී බ්‍රෝඩ්ෂීට් සිට ටැබ්ලොයිඩ් දක්වා වූ ආකෘතිය වෙනස් වීම නිසා 1972 සිට පුවත්පත පස් වතාවක් අකුරු මාරු විය. කෙසේ වෙතත්, සියලු නව අකුරු මුල් නිව් හි ප්‍රභේද වේ රෝම අකුරු: කෙසේ වෙතත්, සියලුම නව අකුරු මුල් නව රෝම අකුරු වල ප්‍රභේද වේ:",ටයිම්ස් නිව් රෝමන් පදනම් කර ඇති යතුරු පුවරුවේ නම කුමක්ද?,ප්ලාන්ටින්
28,1982,"මෙම ක්‍රමය මඟින් තැටියේ පැහැදිලි ප්ලාස්ටික් හිස් කොටසක් නිපදවයි. ලෝහමය පරාවර්තක තට්ටුවක් (සාමාන්‍යයෙන් ඇලුමිනියම්, නමුත් සමහර විට රන් හෝ වෙනත් ලෝහ) පැහැදිලි හිස් උපස්ථරයකට යොදන විට, තැටිය සුව කිරීම සඳහා පාරජම්බුල කිරණ යටතේ යන අතර එය සම්පීඩනයට යාමට සූදානම්ය. සංයුක්ත තැටියක් එබීමට සූදානම් වීම සඳහා, වීදුරු මාස්ටර් සාදනු ලැබේ, සීඩී ලේඛකයෙකුට සමාන උපාංගයක අධි බලැති ලේසර් භාවිතා කරයි. වීදුරු මාස්ටර් යනු අපේක්ෂිත සංයුක්ත තැටියේ ධනාත්මක රූපයකි (අපේක්ෂිත අන්වීක්ෂීය වලවල් සහ ඉඩම් සමඟ). පරීක්ෂා කිරීමෙන් පසුව, එය ලෝහ තැටියකට එබීමෙන් ඩයි එකක් සෑදීමට යොදා ගනී. පරීක්ෂා කිරීමෙන් පසුව, එය ලෝහ තැටියකට එබීමෙන් ඩයි එකක් සෑදීමට යොදා ගනී.",වීදුරු මාස්ටර් යනු කුමක්ද?,අපේක්ෂිත සංයුක්ත තැටියේ ධනාත්මක රූපය
